% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
914 +1.779835557e+001 +1.779835557e+001 +8.588355570e+000 +8.588355570e+000 +3.3322e+000 +1.9408e+000 -2.0874e+000 +5.1493e+000 -3.3114e+000 +5.7396e+000 +5.6510e+000 +4.6130e+000 +8.3711e+000 -7.6286e+000 -1.2271e+001 -7.3265e+000 +1.3017e+001 +7.6806e+000 -1.1989e+001 -1.4453e+001 +9.2572e+000 +7.5625e+000 -6.0169e+000 +1.4825e+001
935 +1.389316740e+001 +1.389316740e+001 +4.683167397e+000 +4.683167397e+000 +9.8057e-001 +3.5797e+000 +9.5786e+000 +6.1681e+000 -2.4900e+000 +3.9153e+000 +9.7053e+000 +6.6712e+000 +1.4513e+001 -6.6304e+000 -1.1779e+001 -4.4182e+000 +1.0811e+001 +6.4308e+000 -1.7023e+001 -1.1932e+001 +9.2276e+000 +7.3345e+000 -8.1384e+000 +1.3947e+001
952 +1.068011498e+001 +1.068011498e+001 +1.470114984e+000 +1.470114984e+000 +5.4643e+000 +6.0475e+000 +1.0543e+000 +5.2683e+000 -1.2393e+001 +6.5535e+000 +4.7911e+000 +8.4029e+000 +4.3578e+000 -8.4774e+000 -6.8043e+000 -1.4928e+001 +1.4759e+001 +4.2703e+000 -1.4557e+001 -2.3074e+001 +1.4030e+001 +6.8523e+000 -5.5157e+000 +2.0018e+001
954 +9.498244540e+000 +9.498244540e+000 +2.882445401e-001 +2.882445401e-001 +2.1033e+000 +7.4146e+000 +4.8426e+000 +6.4974e+000 -3.2281e+000 +3.3713e+000 +4.7397e+000 +5.7619e+000 +5.4723e+000 -7.3991e+000 -8.6026e+000 -1.1085e+001 +1.3881e+001 +5.6173e+000 -1.5118e+001 -1.5059e+001 +8.3055e+000 +7.7870e+000 -7.2575e+000 +1.2426e+001
1087 +5.230986497e+000 +5.230986497e+000 -3.979013503e+000 -3.979013503e+000 +4.9224e+000 +8.7509e+000 +2.8093e+000 +4.6946e+000 -4.9115e+000 +1.3174e+001 +4.1403e+000 +6.5630e+000 +1.0548e+001 -8.3858e+000 -8.9897e+000 -1.4417e+001 +1.0159e+001 +6.3368e+000 -1.0790e+001 -9.4114e+000 +1.6158e+001 +8.2985e+000 -6.9469e+000 +1.1182e+001
1114 +3.288819982e+000 +3.288819982e+000 -5.921180018e+000 -5.921180018e+000 +9.5165e+000 +1.5530e+001 +2.4191e+000 +1.0425e+001 -8.0340e+000 +1.0428e+001 +8.9923e+000 +8.7975e+000 +7.4628e+000 -1.9964e+001 -2.3167e+001 -1.7430e+001 +1.4544e+001 +8.1781e+000 -1.1396e+001 -6.6700e+000 +7.7911e+000 +6.0392e+000 -7.4933e+000 +9.8466e+000
1120 +1.679953925e+000 +1.679953925e+000 -7.530046075e+000 -7.530046075e+000 +7.8430e+000 +9.7215e+000 +5.5073e+000 +7.4619e+000 -4.0561e+000 +8.7809e+000 +4.9288e+000 +6.9293e+000 +7.0637e+000 -7.0082e+000 -1.4613e+001 -9.7193e+000 +1.0831e+001 +7.3859e+000 -1.4262e+001 -1.0625e+001 +7.5264e+000 +9.2194e+000 -7.9820e+000 +8.6938e+000
1134 +1.268550835e+000 +1.268550835e+000 -7.941449165e+000 -7.941449165e+000 +7.0822e+000 +6.6252e+000 +6.6117e+000 +4.8344e+000 -4.3654e+000 +9.2736e+000 +6.9186e+000 +8.6036e+000 +1.2857e+001 -8.6021e+000 -1.8204e+001 -1.2927e+001 +9.9747e+000 +8.8823e+000 -1.7885e+001 -1.2562e+001 +2.3671e+001 +1.3259e+001 -9.2633e+000 +1.2425e+001
1310 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +1.3101e+001 +8.2759e+000 +5.3202e+000 +7.9491e+000 -6.5663e+000 +9.2792e+000 +6.2350e+000 +7.4684e+000 +9.1146e+000 -8.4801e+000 -1.4233e+001 -1.4068e+001 +1.1640e+001 +9.4745e+000 -1.2981e+001 -1.0488e+001 +1.1677e+001 +8.3964e+000 -9.3665e+000 +1.0101e+001
1897979 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -9.210000000e+000 +7.3585e+296 +5.2329e+295 +2.0878e+297 +2.8712e+300 -4.0457e+299 +4.2275e+292 +2.8008e+290 +1.7999e+301 -2.5924e+296 -5.8155e+294 -6.2963e+295 -3.1525e+302 -9.9493e+296 -7.2924e+296 +5.2216e+307 -5.0506e+298 +9.0237e+293 +1.1159e+302 -5.3725e+295 -2.9095e+298
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.145591516e+002 +3.145591516e+002 +9.705491516e+002 +9.705491516e+002 +3.9263e+000 -4.6390e+000 -9.8952e-001 -8.3235e-001 +1.7443e-001 -1.9896e+000 +2.0487e+000 -1.5892e+000 -3.9278e+000 -2.2613e-001 -9.8986e-003 +1.6294e+000 +3.6498e+000 -6.0259e+000 +3.4943e+000 -9.5679e-001 +3.3810e+000 -9.8911e-001 +2.3754e+000 +4.6391e-001
7 +2.812396783e+002 +2.812396783e+002 +9.372296783e+002 +9.372296783e+002 -6.5646e-001 -1.8826e+000 +1.6697e+000 -3.6954e+000 -4.3809e+000 -5.0957e+000 +1.3509e+000 -1.1978e+000 -3.5976e+000 -6.2069e+000 -1.0727e+000 +1.3322e+000 +6.5728e+000 -7.9416e+000 +3.1161e+000 +2.8280e+000 +3.8245e+000 -4.1557e+000 +3.5079e-001 -1.6093e-001
41 +2.681532498e+002 +2.681532498e+002 +9.241432498e+002 +9.241432498e+002 +2.3580e+000 -6.5659e+000 +2.8959e+000 +9.9386e-001 -7.0640e+000 +2.6374e-001 +8.5199e-001 +3.3189e-001 -4.3173e-001 -7.2606e+000 -2.5000e+000 +1.9922e+000 +2.3467e+000 -2.5371e+000 +5.8424e+000 -1.7008e+000 +3.4038e-001 -7.6204e+000 -1.8941e+000 +4.4353e+000
93 +2.478313398e+002 +2.478313398e+002 +9.038213398e+002 +9.038213398e+002 -4.3791e-001 -3.4077e+000 +3.0461e+000 +3.1826e-001 -4.9576e+000 -1.0766e+000 -1.5425e+000 -3.9987e+000 -3.3455e-001 -3.2474e+000 -6.3526e+000 +2.8387e+000 +1.3992e-001 +1.6629e+000 +5.7569e+000 +4.4640e+000 -2.2459e+000 -3.0505e+000 +4.0837e+000 +2.4553e+000
104 +2.435638432e+002 +2.435638432e+002 +8.995538432e+002 +8.995538432e+002 -2.1644e+000 -3.9444e+000 +1.1935e+001 -1.2247e+000 -3.6845e+000 -8.6054e-001 -5.9327e+000 -1.1274e+000 -1.4045e+000 +2.5591e+000 -8.5009e+000 +1.3146e+001 +2.0307e+000 +2.6532e+000 +2.9026e+000 +4.5960e+000 -2.4038e-001 -4.4166e+000 +4.7741e+000 +1.3388e+001
105 +1.879756076e+002 +1.879756076e+002 +8.439656076e+002 +8.439656076e+002 -8.8031e+000 -1.4789e+000 +2.0741e-001 +3.9070e-002 -3.6252e+000 -3.2893e-001 -2.1955e+000 +1.2568e+000 +4.3279e-002 -6.1692e+000 -5.8060e+000 +2.6610e+000 +3.3347e+000 -8.3214e+000 +4.0414e+000 +2.7859e+000 -5.1263e+000 -5.5016e+000 +3.0887e+000 +2.0316e+000
129 +1.682796183e+002 +1.682796183e+002 +8.242696183e+002 +8.242696183e+002 -1.3399e+001 -4.9179e+000 +2.0909e+000 +4.7798e-001 -3.1776e+000 -9.1574e-002 +1.7467e+000 +1.1028e+000 -6.0225e+000 +3.9203e-001 -3.7119e+000 +4.4501e+000 +7.7234e+000 -3.3931e+000 +5.1705e+000 +2.1222e+000 -8.8342e+000 -4.4370e+000 +3.7918e+000 +3.8786e+000
173 +1.537940134e+002 +1.537940134e+002 +8.097840134e+002 +8.097840134e+002 -1.6725e+000 -5.0563e+000 +5.9748e-001 +2.4415e+000 -2.3165e+000 -1.8598e+000 -7.8326e-001 -5.0603e+000 -3.0689e+000 -1.5579e+000 +1.8116e+000 +2.2563e+000 +6.7475e+000 -3.8318e+000 +4.6727e+000 +1.6221e+000 -3.1053e+000 -2.9470e+000 +7.3596e+000 +5.6251e+000
208 +1.412861643e+002 +1.412861643e+002 +7.972761643e+002 +7.972761643e+002 -1.3597e+000 -2.7825e+000 -3.7473e+000 +4.7136e-001 -6.6767e+000 -2.0360e+000 -1.4100e+001 -5.2294e-001 -4.1958e+000 +3.8130e+000 -2.5843e+000 +5.6585e+000 +8.5157e+000 -4.9961e+000 +7.3425e+000 -2.0538e+000 -3.9632e+000 -4.8115e+000 +5.7488e+000 +6.1362e+000
334 +1.304919952e+002 +1.304919952e+002 +7.864819952e+002 +7.864819952e+002 +8.5622e-001 -6.1569e+000 -1.5225e-001 -1.1216e+001 -1.4175e+000 -2.8484e+000 -9.0068e+000 +1.8953e+000 +2.2984e+000 +4.8549e+000 -2.7479e+000 +7.9422e+000 +5.8336e+000 -1.3486e+001 +1.5360e+001 +4.1515e+000 -5.7882e+000 -5.0339e+000 +7.0886e+000 +8.4558e+000
340 +9.352863610e+001 +9.352863610e+001 +7.495186361e+002 +7.495186361e+002 +3.7205e+000 -2.6864e+000 +1.4466e+000 +7.7257e-001 -6.9620e+000 -1.9464e+000 -1.4160e+000 +1.9597e+000 -2.8932e+000 +9.7309e-001 -1.4696e-001 +2.8544e+000 +5.3910e+000 -5.5007e+000 +7.9690e+000 +3.9504e+000 -6.5853e+000 -6.3968e+000 +6.4864e+000 +6.9278e+000
409 +8.674580871e+001 +8.674580871e+001 +7.427358087e+002 +7.427358087e+002 -1.9980e+000 -5.6044e+000 -2.8415e+000 +2.4355e+000 -2.3429e-001 -7.2465e-001 -4.1645e+000 +1.4471e+000 -4.0444e+000 -7.4633e+000 -3.6870e+000 +3.1787e+000 +1.0559e+001 -1.0173e+001 +3.3335e+000 +6.4281e+000 -8.3674e+000 -8.7813e+000 +6.4972e+000 +7.2520e+000
420 +6.805084729e+001 +6.805084729e+001 +7.240408473e+002 +7.240408473e+002 +2.5557e+000 -2.7110e+000 -5.1191e+000 +5.6423e+000 -6.1029e+000 -6.8470e+000 -2.7816e+000 -1.6473e+000 -2.3797e+000 -5.5412e+000 -2.5548e+000 +6.4579e+000 +1.2778e+001 -2.8036e+000 +7.9531e+000 +7.7443e+000 -5.0181e+000 -9.7973e+000 +8.1240e+000 +6.6468e+000
437 +5.871748184e+001 +5.871748184e+001 +7.147074818e+002 +7.147074818e+002 +9.0830e+000 +1.7159e+000 -5.1614e+000 +4.8964e+000 -4.6257e+000 +4.7897e+000 -8.3082e+000 +1.1954e+001 -3.2005e+000 -7.9669e+000 +5.3916e+000 +2.2243e+000 +9.2678e+000 -1.1083e+001 +5.6766e+000 +5.1277e+000 -9.7925e+000 -2.8129e+000 +7.5864e+000 +9.4238e+000
486 +4.262824384e+001 +4.262824384e+001 +6.986182438e+002 +6.986182438e+002 +3.9709e+000 +1.7862e+000 -6.1149e+000 +6.2266e-001 -5.6396e+000 -6.4328e+000 -6.4809e+000 +2.4695e+000 -2.1136e+001 -7.1377e+000 +4.8714e+000 +4.1605e+000 +9.4359e+000 -1.4947e+001 +5.4043e+000 +4.5482e+000 -9.5935e+000 -3.0461e+000 +6.6480e+000 +7.5987e+000
535 +3.810599522e+001 +3.810599522e+001 +6.940959952e+002 +6.940959952e+002 +6.2744e+000 -2.1295e+000 -6.5988e+000 -1.7233e+000 -1.4956e+001 -5.4858e+000 -7.4789e-001 +1.4160e+001 -4.5126e+000 -1.8695e+000 +4.0197e+000 +6.0104e+000 +6.0808e+000 -9.4034e+000 +5.2813e+000 +4.5940e+000 -6.1988e+000 -1.0552e+001 +1.0368e+001 +1.0504e+001
617 +3.616393929e+001 +3.616393929e+001 +6.921539393e+002 +6.921539393e+002 +5.9029e+000 -9.0411e+000 -8.0128e+000 +1.1000e+000 -9.6956e+000 -4.6012e+000 -2.6180e+000 +2.2117e+000 -4.8508e+000 -8.9527e+000 -3.5390e-001 +1.0620e+001 +8.5778e+000 -7.6671e+000 +8.0989e+000 +6.0001e+000 -1.1592e+001 -8.6362e+000 +7.8993e+000 +7.2371e+000
636 +3.292392181e+001 +3.292392181e+001 +6.889139218e+002 +6.889139218e+002 +1.7949e+000 -6.1106e+000 -6.1439e+000 +1.9855e+000 -3.0765e+000 -4.2673e+000 -7.9056e+000 +1.1377e+001 -3.4008e+000 -4.4540e+000 +6.6071e-001 +4.8694e+000 +5.7949e+000 -1.2593e+001 +8.7355e+000 +8.3381e+000 -9.4099e+000 -9.4330e+000 +6.0916e+000 +1.0271e+001
702 +2.899471008e+001 +2.899471008e+001 +6.849847101e+002 +6.849847101e+002 -1.0356e+000 -4.5220e+000 -9.8697e+000 +2.9522e+000 -7.2030e+000 -3.2655e+000 -5.3010e+000 +3.4513e+000 -7.3006e+000 -4.7947e+000 +1.4086e+000 +5.5801e+000 +8.6395e+000 -9.8731e+000 +7.5119e+000 +5.9950e+000 -9.3936e+000 -8.8022e+000 +7.6358e+000 +9.5349e+000
732 +2.325992647e+001 +2.325992647e+001 +6.792499265e+002 +6.792499265e+002 +5.8272e+000 -3.5247e+000 -6.7551e+000 +8.4989e-001 -7.1114e+000 -3.6812e+000 -7.1690e+000 +1.2076e+001 -8.4512e+000 -3.4857e+000 +2.4104e+000 +9.2300e+000 +9.0914e+000 -8.7315e+000 +6.8584e+000 +1.3563e+001 -6.7599e+000 -1.2260e+001 +8.5800e+000 +1.1213e+001
773 +7.870670789e+000 +7.870670789e+000 +6.638606708e+002 +6.638606708e+002 +7.5185e+000 -5.8311e+000 -8.4167e+000 +5.7338e+000 -2.7420e+000 -6.2867e+000 -1.0747e+001 +1.2589e+001 -7.8937e+000 -3.5875e+000 +5.3932e+000 +6.1983e+000 +6.8605e+000 -9.7932e+000 +7.2942e+000 +1.0008e+001 -8.2083e+000 -1.3884e+001 +6.4566e+000 +1.1363e+001
914 +2.899658825e+000 +2.899658825e+000 +6.588896588e+002 +6.588896588e+002 +6.0522e+000 -5.6405e+000 -8.0311e+000 +2.9842e+000 -7.5653e+000 -8.7761e+000 -7.4513e+000 +1.3794e+001 -6.0414e+000 -5.6017e+000 +5.5703e+000 +7.0661e+000 +1.4886e+001 -8.9207e+000 +7.1263e+000 +1.1884e+001 -1.1011e+001 -1.2616e+001 +8.1883e+000 +1.0853e+001
1032 +2.508234920e+000 +2.508234920e+000 +6.584982349e+002 +6.584982349e+002 +5.3257e+000 -7.0931e+000 -6.6432e+000 +3.4951e+000 -1.1346e+001 -4.8126e+000 -6.5111e+000 +9.6105e+000 -6.4717e+000 -6.0724e+000 +7.1957e+000 +1.1140e+001 +1.4214e+001 -5.8032e+000 +8.6845e+000 +8.8049e+000 -1.4670e+001 -1.2808e+001 +8.5429e+000 +8.7412e+000
1058 +2.132823644e+000 +2.132823644e+000 +6.581228236e+002 +6.581228236e+002 +6.1553e+000 -6.1505e+000 -7.2945e+000 +3.5173e+000 -1.1431e+001 -7.1138e+000 -6.0690e+000 +1.4055e+001 -1.5498e+001 -5.0371e+000 +1.0004e+001 +1.0288e+001 +1.7104e+001 -8.6877e+000 +6.5470e+000 +1.3880e+001 -1.4340e+001 -1.6527e+001 +1.1026e+001 +9.6515e+000
1125 +2.071148939e+000 +2.071148939e+000 +6.580611489e+002 +6.580611489e+002 +5.8390e+000 -5.0518e+000 -6.7705e+000 +3.5602e+000 -8.6687e+000 -6.5613e+000 -6.6792e+000 +7.4638e+000 -5.3883e+000 -5.1054e+000 +1.0686e+001 +1.1246e+001 +1.8971e+001 -1.0451e+001 +7.9974e+000 +1.1842e+001 -1.0508e+001 -8.3149e+000 +9.8273e+000 +1.2070e+001
1155 +0.000000000e+000 +0.000000000e+000 +6.559900000e+002 +6.559900000e+002 +5.6622e+000 -6.1531e+000 -6.8576e+000 +5.0355e+000 -7.2992e+000 -6.1558e+000 -1.1430e+001 +1.4775e+001 -1.4456e+001 -6.1257e+000 +9.4485e+000 +1.1787e+001 +1.0437e+001 -1.2299e+001 +8.6632e+000 +7.1319e+000 -1.2929e+001 -1.2302e+001 +7.0068e+000 +9.8152e+000
1890196 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +6.559900000e+002 -1.8605e+298 -4.1245e+298 -4.5940e+301 +5.2394e+295 -1.0014e+299 -6.8834e+303 -4.8304e+303 +1.3766e+298 +2.5872e+307 -6.6510e+293 +1.6879e+301 +2.1095e+298 +4.2418e+302 -1.0843e+298 +2.9313e+297 +6.0109e+289 +2.8550e+298 -4.4343e+301 -1.3488e+307 +5.1948e+306
% function evaluation | noise-free fitness - Fopt (6.671000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.106402138e+002 +6.106402138e+002 +6.773502138e+002 +6.773502138e+002 -2.6482e+001 -3.0535e+000 -1.1880e+000 +9.4801e-001 -1.1639e+000 +2.5934e+000 -1.1733e+000 -2.2235e+000 -1.0221e+000 -4.0242e+000 +7.2820e+000 -2.5193e-001 +6.0778e-001 -2.4749e+000 -2.1100e+000 -7.1075e+000 +5.8962e+000 +5.1789e+000 -3.4029e+000 +1.0660e+001
