% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +8.512931815e+000 +8.512931815e+000 -2.893706818e+001 -2.893706818e+001 +3.3873e+000 +2.8179e+000 +7.9157e+000
19 +1.004007981e+000 +1.004007981e+000 -3.644599202e+001 -3.644599202e+001 +5.2137e+000 +4.6825e+000 +9.1659e+000
20 +4.155997028e-001 +4.155997028e-001 -3.703440030e+001 -3.703440030e+001 +4.5844e+000 +6.1353e+000 +1.3161e+001
25 +3.271799348e-003 +3.271799348e-003 -3.744672820e+001 -3.744672820e+001 +4.9967e+000 +8.3619e+000 +7.4902e+000
32 +0.000000000e+000 +0.000000000e+000 -3.745000000e+001 -3.745000000e+001 +6.3158e+000 +4.7575e+001 +1.2211e+001
88789 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -3.745000000e+001 +6.2491e+307 -9.8989e+307 -2.9730e+303
% function evaluation | noise-free fitness - Fopt (3.680300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.200527950e+002 +1.200527950e+002 +4.880827950e+002 +4.880827950e+002 -1.9546e+000 +3.2125e+000 -4.1037e+000
2 +1.098769184e+002 +1.098769184e+002 +4.779069184e+002 +4.779069184e+002 -2.4011e+000 +2.4962e+000 -3.3573e+000
3 +8.303887961e+001 +8.303887961e+001 +4.510688796e+002 +4.510688796e+002 -2.7137e+000 -2.9598e+000 -2.4301e+000
5 +7.677702692e+001 +7.677702692e+001 +4.448070269e+002 +4.448070269e+002 -5.4993e+000 -2.2418e+001 -2.6777e+000
15 +4.883952096e+001 +4.883952096e+001 +4.168695210e+002 +4.168695210e+002 -2.9913e+000 -4.9322e+000 +3.3835e-001
17 +2.588099214e+001 +2.588099214e+001 +3.939109921e+002 +3.939109921e+002 -8.1079e+000 +3.1843e+000 +1.9572e+001
22 +4.785502837e+000 +4.785502837e+000 +3.728155028e+002 +3.728155028e+002 -4.5589e+000 -7.1578e+000 +4.5656e+000
30 +1.909974012e+000 +1.909974012e+000 +3.699399740e+002 +3.699399740e+002 -3.0900e+000 -1.9806e+001 +4.2000e+001
31 +0.000000000e+000 +0.000000000e+000 +3.680300000e+002 +3.680300000e+002 -1.1396e+001 -2.7254e+001 +1.2388e+001
88364 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +3.680300000e+002 -7.6486e+295 -9.6311e+293 -4.1067e+307
% function evaluation | noise-free fitness - Fopt (1.426000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.054458055e+001 +7.054458055e+001 +8.480458055e+001 +8.480458055e+001 +2.5064e+000 -2.7117e+000 +6.3357e-001
2 +3.838915136e+001 +3.838915136e+001 +5.264915136e+001 +5.264915136e+001 +1.3958e+000 -5.7647e-001 +3.2849e+000
12 +3.663833224e+001 +3.663833224e+001 +5.089833224e+001 +5.089833224e+001 -2.4754e+000 -4.2221e+000 +5.2714e+000
18 +2.054959580e+001 +2.054959580e+001 +3.480959580e+001 +3.480959580e+001 +4.3207e+000 -1.2835e+000 +5.1458e+000
38 +1.558851676e+001 +1.558851676e+001 +2.984851676e+001 +2.984851676e+001 +8.8599e+000 +2.9005e+000 +4.1051e+000
41 +7.602557245e+000 +7.602557245e+000 +2.186255724e+001 +2.186255724e+001 -2.6026e+000 +6.4307e+000 +9.9334e+000
49 +6.926973758e+000 +6.926973758e+000 +2.118697376e+001 +2.118697376e+001 +1.5065e+001 +2.8095e+000 +9.0900e+000
51 +0.000000000e+000 +0.000000000e+000 +1.426000000e+001 +1.426000000e+001 +6.2643e+000 +1.5086e+001 +1.0961e+001
87426 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +1.426000000e+001 +1.0598e+268 -7.5476e+307 +5.3446e+261
% function evaluation | noise-free fitness - Fopt (6.240000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.351585790e+001 +6.351585790e+001 +1.259158579e+002 +1.259158579e+002 +3.2191e+000 -2.7587e+000 -1.2800e+000
3 +6.078524884e+001 +6.078524884e+001 +1.231852488e+002 +1.231852488e+002 +7.3183e+000 -1.5635e+000 -9.9704e-001
6 +6.024396354e+001 +6.024396354e+001 +1.226439635e+002 +1.226439635e+002 +5.6350e+000 -5.0434e+000 -2.1516e+000
14 +1.293650643e+001 +1.293650643e+001 +7.533650643e+001 +7.533650643e+001 +2.4762e+000 +1.7072e+000 -1.2117e+001
20 +1.085167091e+001 +1.085167091e+001 +7.325167091e+001 +7.325167091e+001 +6.8176e+000 +1.5684e+000 -9.0523e+000
26 +4.968543020e+000 +4.968543020e+000 +6.736854302e+001 +6.736854302e+001 +4.6239e+000 +5.4760e+000 -4.5408e+000
39 +2.073893269e+000 +2.073893269e+000 +6.447389327e+001 +6.447389327e+001 +9.8776e+000 +4.3442e+000 -5.9104e+000
40 +8.269239226e-001 +8.269239226e-001 +6.322692392e+001 +6.322692392e+001 +4.1731e+000 +9.6109e+000 -5.0408e+000
41 +0.000000000e+000 +0.000000000e+000 +6.240000000e+001 +6.240000000e+001 +7.3308e+000 +1.1068e+001 -5.8758e+000
88313 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +6.240000000e+001 +9.0491e+289 -7.0570e+307 -1.1331e+294
% function evaluation | noise-free fitness - Fopt (1.145900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.647241838e+001 +2.647241838e+001 +1.410624184e+002 +1.410624184e+002 -4.3925e+000 -3.9139e+000 -2.7570e+000
2 +4.625792509e+000 +4.625792509e+000 +1.192157925e+002 +1.192157925e+002 -4.3772e+000 -3.7342e+000 -5.6483e+000
7 +1.771134361e+000 +1.771134361e+000 +1.163611344e+002 +1.163611344e+002 -4.6512e+000 -4.5502e+000 -5.0915e+000
19 +0.000000000e+000 +0.000000000e+000 +1.145900000e+002 +1.145900000e+002 -5.2203e+000 -7.0730e+000 -8.1815e+000
83927 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +1.145900000e+002 -3.5731e+279 +2.4104e+290 +5.6815e+307
% function evaluation | noise-free fitness - Fopt (-3.698300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.763411028e+002 +1.763411028e+002 -1.934888972e+002 -1.934888972e+002 +3.2347e+000 +2.3973e+000 +1.0988e+001
2 +1.144574372e+002 +1.144574372e+002 -2.553725628e+002 -2.553725628e+002 +3.2889e+000 -3.2149e+000 +3.0191e+000
4 +9.903859953e+001 +9.903859953e+001 -2.707914005e+002 -2.707914005e+002 +5.7292e+000 -5.2060e-001 +2.0852e+000
22 +5.079806794e+001 +5.079806794e+001 -3.190319321e+002 -3.190319321e+002 +1.8462e-001 -2.1981e+000 -2.7149e+000
31 +1.860548159e+001 +1.860548159e+001 -3.512245184e+002 -3.512245184e+002 +8.5765e-001 +9.6878e-001 -7.5571e+000
47 +6.867464561e+000 +6.867464561e+000 -3.629625354e+002 -3.629625354e+002 +1.8675e+000 +6.5896e+001 -5.9141e+000
49 +6.291746653e+000 +6.291746653e+000 -3.635382533e+002 -3.635382533e+002 +1.2917e+000 +3.3108e+001 -6.6680e+000
50 +9.640687329e-001 +9.640687329e-001 -3.688659313e+002 -3.688659313e+002 -5.3226e+000 +2.1504e+001 -4.9036e+000
58 +3.247359258e-001 +3.247359258e-001 -3.695052641e+002 -3.695052641e+002 -4.6753e+000 +1.3569e+002 -5.2362e+000
62 +0.000000000e+000 +0.000000000e+000 -3.698300000e+002 -3.698300000e+002 -3.1775e+001 +5.1708e+001 -6.3225e+000
85271 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -3.698300000e+002 +1.1009e+300 -9.4522e+307 +1.8764e+290
% function evaluation | noise-free fitness - Fopt (1.531800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.148482727e+001 +2.148482727e+001 +1.746648273e+002 +1.746648273e+002 +2.8690e+000 +1.1202e+000 -5.3821e+000
4 +1.396753513e+001 +1.396753513e+001 +1.671475351e+002 +1.671475351e+002 +2.6979e+000 -1.9170e+000 -4.8084e+000
6 +9.151421422e+000 +9.151421422e+000 +1.623314214e+002 +1.623314214e+002 +2.6986e+000 -2.8338e+000 -6.6240e+000
19 +2.292610816e+000 +2.292610816e+000 +1.554726108e+002 +1.554726108e+002 +1.9701e+001 -7.7104e+000 -4.7707e+000
32 +0.000000000e+000 +0.000000000e+000 +1.531800000e+002 +1.531800000e+002 +5.4637e+000 -5.6744e+000 -7.1628e+000
91149 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +1.531800000e+002 -2.3317e+306 +8.3185e+307 -2.5601e+282
% function evaluation | noise-free fitness - Fopt (-7.088000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.309123888e+001 +1.309123888e+001 -6.957087611e+002 -6.957087611e+002 +8.1741e-001 -2.6998e+000 +8.2770e+000
11 +0.000000000e+000 +0.000000000e+000 -7.088000000e+002 -7.088000000e+002 -3.2312e+001 -7.8554e+000 +1.1689e+001
86009 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -7.088000000e+002 -8.9657e+282 -1.2321e+301 -1.9828e+307
% function evaluation | noise-free fitness - Fopt (8.793000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.942510661e+001 +6.942510661e+001 +1.573551066e+002 +1.573551066e+002 -2.9501e-001 +3.1038e+000 +8.1337e-001
2 +2.989856731e+001 +2.989856731e+001 +1.178285673e+002 +1.178285673e+002 -4.1916e+000 +1.2438e+000 -4.1171e+000
7 +1.784101894e+001 +1.784101894e+001 +1.057710189e+002 +1.057710189e+002 -3.5781e+000 +2.0708e+000 -5.2999e+000
19 +1.681722964e+001 +1.681722964e+001 +1.047472296e+002 +1.047472296e+002 -4.4944e+000 +2.6843e+000 -5.4451e+000
22 +1.278530764e+001 +1.278530764e+001 +1.007153076e+002 +1.007153076e+002 -6.7637e+000 +4.6769e+000 -5.1862e+000
23 +1.128342191e+001 +1.128342191e+001 +9.921342191e+001 +9.921342191e+001 -6.2834e+000 +1.2936e+001 -5.6642e+000
27 +8.301925264e+000 +8.301925264e+000 +9.623192526e+001 +9.623192526e+001 -3.3019e+000 +1.6961e+001 -5.1994e+000
50 +6.814752047e+000 +6.814752047e+000 +9.474475205e+001 +9.474475205e+001 -1.8148e+000 +1.6360e+001 -1.3250e+001
61 +0.000000000e+000 +0.000000000e+000 +8.793000000e+001 +8.793000000e+001 +1.0767e+001 +2.7658e+001 -1.3069e+001
90355 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +8.793000000e+001 +3.3252e+294 +2.3191e+275 +7.1037e+307
% function evaluation | noise-free fitness - Fopt (3.370000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.578498977e+001 +6.578498977e+001 +9.948498977e+001 +9.948498977e+001 +2.4335e+000 +1.7831e+001 +8.3515e-001
3 +5.177306969e+001 +5.177306969e+001 +8.547306969e+001 +8.547306969e+001 +7.7692e+000 +7.5697e+000 -1.0996e+000
6 +1.301146915e+001 +1.301146915e+001 +4.671146915e+001 +4.671146915e+001 -7.1124e+000 +8.8541e-001 -6.9022e+000
8 +1.036216221e+001 +1.036216221e+001 +4.406216221e+001 +4.406216221e+001 +3.7268e+000 +4.4829e+000 -1.4310e+001
12 +7.373670902e+000 +7.373670902e+000 +4.107367090e+001 +4.107367090e+001 +8.4923e-001 +4.5179e+000 -2.5598e+001
16 +5.700118817e+000 +5.700118817e+000 +3.940011882e+001 +3.940011882e+001 +7.0012e-001 +8.4217e+000 -1.1348e+001
22 +0.000000000e+000 +0.000000000e+000 +3.370000000e+001 +3.370000000e+001 -3.0285e+001 +6.2253e+000 -5.1983e+000
91318 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +3.370000000e+001 -1.2263e+308 +4.8452e+289 +9.1892e+307
% function evaluation | noise-free fitness - Fopt (-1.618300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.995432271e+001 +2.995432271e+001 -1.318756773e+002 -1.318756773e+002 +1.9559e+000 +1.6680e+000 -3.7538e+000
9 +1.519514619e+001 +1.519514619e+001 -1.466348538e+002 -1.466348538e+002 +4.0115e+000 +3.0446e+000 -6.6071e+000
16 +5.727776168e+000 +5.727776168e+000 -1.561022238e+002 -1.561022238e+002 +7.2778e-001 +6.2269e+000 -1.4844e+001
17 +3.071501994e+000 +3.071501994e+000 -1.587584980e+002 -1.587584980e+002 -3.4841e+000 +4.5081e+000 -7.6083e+000
36 +2.154097438e+000 +2.154097438e+000 -1.596759026e+002 -1.596759026e+002 -2.8459e+000 +1.3278e+001 -2.9863e+001
47 +1.712483835e+000 +1.712483835e+000 -1.601175162e+002 -1.601175162e+002 -3.2875e+000 +2.6187e+001 -2.3086e+001
51 +0.000000000e+000 +0.000000000e+000 -1.618300000e+002 -1.618300000e+002 -1.3196e+001 +1.8861e+001 -2.1796e+001
84704 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -1.618300000e+002 -3.1036e+270 -3.7394e+274 +4.5789e+307
