% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
14 +0.000000000e+000 +0.000000000e+000 -3.745000000e+001 -3.745000000e+001 +1.3092e+001 +8.7032e+000
53597 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -3.745000000e+001 +6.8550e+270 -4.9262e+307
% function evaluation | noise-free fitness - Fopt (3.680300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.579703406e+001 +1.579703406e+001 +3.838270341e+002 +3.838270341e+002 -3.5673e+000 -3.5636e+000
8 +1.446072610e+001 +1.446072610e+001 +3.824907261e+002 +3.824907261e+002 -5.0870e+000 -3.5539e+000
9 +5.750084147e+000 +5.750084147e+000 +3.737800841e+002 +3.737800841e+002 -3.3134e+000 -4.5936e+000
13 +2.735673784e+000 +2.735673784e+000 +3.707656738e+002 +3.707656738e+002 -2.2643e+000 -7.3178e+000
15 +6.348053941e-001 +6.348053941e-001 +3.686648054e+002 +3.686648054e+002 -5.4722e+000 -4.9365e+000
17 +0.000000000e+000 +0.000000000e+000 +3.680300000e+002 +3.680300000e+002 -8.1516e+000 -1.3673e+001
64265 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +3.680300000e+002 -1.2201e+308 +3.1758e+307
% function evaluation | noise-free fitness - Fopt (1.426000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.600635247e+001 +3.600635247e+001 +5.026635247e+001 +5.026635247e+001 -5.9834e-001 +1.9592e+000
4 +3.496141439e+001 +3.496141439e+001 +4.922141439e+001 +4.922141439e+001 -1.0121e+000 +2.1051e+000
6 +3.052732215e+001 +3.052732215e+001 +4.478732215e+001 +4.478732215e+001 +2.8595e-001 +2.4187e+000
7 +1.218994406e+001 +1.218994406e+001 +2.644994406e+001 +2.644994406e+001 -6.7366e-002 +4.2877e+000
13 +1.119755272e+001 +1.119755272e+001 +2.545755272e+001 +2.545755272e+001 +3.4800e+000 +4.0322e+000
15 +1.908278994e+000 +1.908278994e+000 +1.616827899e+001 +1.616827899e+001 +4.1042e+000 +4.8987e+000
19 +1.057228030e+000 +1.057228030e+000 +1.531722803e+001 +1.531722803e+001 +3.9428e+000 +5.4699e+000
20 +0.000000000e+000 +0.000000000e+000 +1.426000000e+001 +1.426000000e+001 +1.3938e+001 +5.6525e+000
62123 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +1.426000000e+001 +5.8702e+264 -2.3029e+307
% function evaluation | noise-free fitness - Fopt (6.240000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.922360464e+001 +4.922360464e+001 +1.116236046e+002 +1.116236046e+002 +6.3931e-001 +5.1371e-001
8 +1.015316824e+001 +1.015316824e+001 +7.255316824e+001 +7.255316824e+001 -5.1532e+000 +1.4949e+001
15 +6.622614072e+000 +6.622614072e+000 +6.902261407e+001 +6.902261407e+001 -1.6226e+000 +7.4697e+000
18 +0.000000000e+000 +0.000000000e+000 +6.240000000e+001 +6.240000000e+001 +1.2162e+001 +1.3002e+001
65387 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +6.240000000e+001 +9.8128e+307 -2.8790e+307
% function evaluation | noise-free fitness - Fopt (1.145900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.024805372e+001 +5.024805372e+001 +1.648380537e+002 +1.648380537e+002 +1.6869e+000 -6.4388e-001
2 +3.871046357e+001 +3.871046357e+001 +1.533004636e+002 +1.533004636e+002 -1.5091e+001 -1.1290e+000
5 +2.987926285e+001 +2.987926285e+001 +1.444692628e+002 +1.444692628e+002 -1.0028e+000 -2.4118e+000
6 +1.094184557e+001 +1.094184557e+001 +1.255318456e+002 +1.255318456e+002 +1.2303e+000 -4.5288e+000
21 +3.681535560e+000 +3.681535560e+000 +1.182715356e+002 +1.182715356e+002 -1.8073e+000 -4.9511e+000
27 +2.474096514e+000 +2.474096514e+000 +1.170640965e+002 +1.170640965e+002 -2.5259e+000 -5.7041e+000
35 +1.300800861e+000 +1.300800861e+000 +1.158908009e+002 +1.158908009e+002 -3.6992e+000 -5.6609e+000
39 +6.056124288e-001 +6.056124288e-001 +1.151956124e+002 +1.151956124e+002 -9.6213e+000 -4.9394e+000
42 +0.000000000e+000 +0.000000000e+000 +1.145900000e+002 +1.145900000e+002 -8.4776e+000 -8.4981e+000
62238 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +1.145900000e+002 -1.4836e+308 +1.4687e+308
% function evaluation | noise-free fitness - Fopt (-3.698300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.163674001e+001 +7.163674001e+001 -2.981932600e+002 -2.981932600e+002 -5.8916e-001 -1.7226e+000
6 +3.593651618e+001 +3.593651618e+001 -3.338934838e+002 -3.338934838e+002 -8.0464e+000 +1.4063e+000
8 +5.046817487e+000 +5.046817487e+000 -3.647831825e+002 -3.647831825e+002 +4.6817e-002 +2.4678e+001
13 +0.000000000e+000 +0.000000000e+000 -3.698300000e+002 -3.698300000e+002 -7.7705e+000 +1.4026e+001
63380 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -3.698300000e+002 -4.4970e+307 -2.8443e+307
% function evaluation | noise-free fitness - Fopt (1.531800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.039214778e+001 +6.039214778e+001 +2.135721478e+002 +2.135721478e+002 -1.4866e+000 +3.9056e-001
5 +6.121829243e+000 +6.121829243e+000 +1.593018292e+002 +1.593018292e+002 -1.1218e+000 -1.0206e+002
11 +5.178107337e+000 +5.178107337e+000 +1.583581073e+002 +1.583581073e+002 -1.7811e-001 -7.7900e+001
12 +3.610438993e+000 +3.610438993e+000 +1.567904390e+002 +1.567904390e+002 +1.3896e+000 -3.7500e+001
23 +3.492665846e+000 +3.492665846e+000 +1.566726658e+002 +1.566726658e+002 +1.5073e+000 -4.3564e+001
24 +1.132881911e-001 +1.132881911e-001 +1.532932882e+002 +1.532932882e+002 +4.8867e+000 -9.2683e+001
28 +0.000000000e+000 +0.000000000e+000 +1.531800000e+002 +1.531800000e+002 +7.2068e+000 -1.0079e+002
64240 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +1.531800000e+002 +3.6674e+307 +1.8227e+307
% function evaluation | noise-free fitness - Fopt (-7.088000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.507619467e+001 +8.507619467e+001 -6.237238053e+002 -6.237238053e+002 -4.1864e+000 +3.4263e+000
2 +7.887554069e+001 +7.887554069e+001 -6.299244593e+002 -6.299244593e+002 -9.6811e-001 +2.4844e+000
8 +7.017691425e+001 +7.017691425e+001 -6.386230858e+002 -6.386230858e+002 -2.5738e+000 +1.7751e+000
12 +1.111737012e+001 +1.111737012e+001 -6.976826299e+002 -6.976826299e+002 -2.4482e+000 -4.1434e+000
26 +2.174337143e+000 +2.174337143e+000 -7.066256629e+002 -7.066256629e+002 -2.8257e+000 -2.0856e+001
40 +0.000000000e+000 +0.000000000e+000 -7.088000000e+002 -7.088000000e+002 -5.7532e+000 -1.3977e+001
66283 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -7.088000000e+002 -1.3740e+308 +4.9435e+307
% function evaluation | noise-free fitness - Fopt (8.793000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.866125031e+001 +5.866125031e+001 +1.465912503e+002 +1.465912503e+002 -5.3661e+001 +1.6375e+001
2 +4.155381968e+001 +4.155381968e+001 +1.294838197e+002 +1.294838197e+002 -2.7382e-001 +1.3720e+000
3 +1.919617716e+001 +1.919617716e+001 +1.071261772e+002 +1.071261772e+002 +5.5278e-001 +3.5251e+000
7 +1.220910549e+001 +1.220910549e+001 +1.001391055e+002 +1.001391055e+002 -7.2091e+000 +1.0353e+001
12 +8.027158828e+000 +8.027158828e+000 +9.595715883e+001 +9.595715883e+001 -3.0272e+000 +2.4583e+001
27 +4.681110481e+000 +4.681110481e+000 +9.261111048e+001 +9.261111048e+001 +3.1889e-001 +1.4104e+001
33 +0.000000000e+000 +0.000000000e+000 +8.793000000e+001 +8.793000000e+001 +2.0908e+001 +1.0276e+002
% function evaluation | noise-free fitness - Fopt (3.370000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.527576484e+001 +4.527576484e+001 +7.897576484e+001 +7.897576484e+001 -1.2136e+000 +8.5106e-001
7 +4.117897949e+001 +4.117897949e+001 +7.487897949e+001 +7.487897949e+001 -3.4925e+000 +1.0329e+000
13 +4.038609827e+001 +4.038609827e+001 +7.408609827e+001 +7.408609827e+001 -2.5032e-001 +1.4364e+000
14 +3.583812501e+001 +3.583812501e+001 +6.953812501e+001 +6.953812501e+001 +6.1747e-001 +1.9779e+000
18 +3.189496378e+001 +3.189496378e+001 +6.559496378e+001 +6.559496378e+001 -2.5401e-001 +2.2851e+000
22 +1.940663782e+001 +1.940663782e+001 +5.310663782e+001 +5.310663782e+001 +1.4407e+001 +1.5271e+001
23 +1.077883298e+001 +1.077883298e+001 +4.447883298e+001 +4.447883298e+001 +5.7788e+000 +1.0911e+001
26 +1.159194694e+000 +1.159194694e+000 +3.485919469e+001 +3.485919469e+001 -3.8408e+000 +1.2971e+001
33 +6.816563068e-001 +6.816563068e-001 +3.438165631e+001 +3.438165631e+001 -4.3183e+000 +6.7287e+000
36 +0.000000000e+000 +0.000000000e+000 +3.370000000e+001 +3.370000000e+001 -8.2108e+000 +1.1557e+001
64299 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 +3.370000000e+001 -2.6680e+289 -2.2251e+307
% function evaluation | noise-free fitness - Fopt (-1.618300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.874285040e+001 +6.874285040e+001 -9.308714960e+001 -9.308714960e+001 +5.6485e-001 -1.3178e+000
5 +7.880828258e+000 +7.880828258e+000 -1.539491717e+002 -1.539491717e+002 +2.8808e+000 +7.2972e+000
17 +0.000000000e+000 +0.000000000e+000 -1.618300000e+002 -1.618300000e+002 -9.4425e+000 +1.4337e+001
63972 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -1.618300000e+002 -1.3619e+295 -2.8198e+307
