% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2140 +1.340541517e+001 +1.340541517e+001 -3.534584829e+000 -3.534584829e+000 +1.0540e+000 +3.7655e+000 -2.5635e+000 -5.7195e-001 +1.9771e+000 -1.2739e+000 +3.4943e+000 -4.6341e+000 -1.7491e+000 -2.3198e+000 +2.0995e+000 -1.2551e+000 -6.4710e-001 -3.6256e+000 +1.1037e+000 +2.4249e+000 +4.1127e+000 -5.8098e-001 +1.3251e+000 +2.0574e+000
2268 +1.312599293e+001 +1.312599293e+001 -3.814007070e+000 -3.814007070e+000 +4.9743e-002 +1.8047e+000 -2.1479e+000 -7.9692e-001 +2.1077e+000 -1.8573e+000 +3.7430e+000 -2.7683e+000 -1.3086e+000 -2.2497e+000 +1.2882e+000 -2.7018e-001 -8.9300e-002 -2.7916e+000 +1.2361e+000 +2.9213e+000 +3.3985e+000 -5.3543e-001 +2.8664e-001 +1.6245e+000
2585 +1.035272960e+001 +1.035272960e+001 -6.587270396e+000 -6.587270396e+000 +1.7587e+000 +1.6772e+000 -1.5245e+000 -4.7677e-001 +2.6253e+000 -1.1153e+000 +2.1602e+000 -2.6981e+000 -1.7283e+000 -2.9542e+000 +2.1329e+000 +3.7850e-001 -1.5081e+000 -2.8443e+000 +1.1918e+000 +1.8939e+000 +2.9145e+000 -7.2808e-002 +1.2507e+000 +2.1573e+000
2854 +9.627932248e+000 +9.627932248e+000 -7.312067752e+000 -7.312067752e+000 +2.8270e+000 +2.2195e+000 -4.5864e-001 -1.2091e+000 +2.5371e+000 -6.9326e-001 +2.7494e+000 -1.9332e+000 -9.2885e-001 -1.7626e+000 +2.7271e+000 +4.2788e-002 -1.3133e+000 -3.7310e+000 +1.6140e+000 +3.3680e+000 +2.7595e+000 -1.1096e+000 +4.4698e-001 +2.3607e+000
2873 +9.268780483e+000 +9.268780483e+000 -7.671219517e+000 -7.671219517e+000 +2.3646e+000 +2.2848e+000 -1.5898e+000 -1.1050e+000 +2.2596e+000 -7.3037e-001 +2.9993e+000 -2.0967e+000 -1.2504e+000 -2.2235e+000 +2.3775e+000 -7.5446e-001 -1.2430e+000 -2.7569e+000 +1.5743e+000 +2.7370e+000 +3.3653e+000 -1.0441e-001 +4.1899e-001 +2.4421e+000
3103 +9.035828188e+000 +9.035828188e+000 -7.904171812e+000 -7.904171812e+000 +2.0020e+000 +2.5035e+000 -2.0458e+000 +6.2030e-001 +2.2532e+000 -1.1667e+000 +3.7200e+000 -3.4065e+000 -1.1422e+000 -3.2233e+000 +2.8848e+000 -1.1665e-001 -6.7379e-001 -2.7050e+000 +1.8547e+000 +2.6071e+000 +3.0932e+000 -3.6116e-001 +6.1461e-001 +2.1354e+000
3110 +6.801501906e+000 +6.801501906e+000 -1.013849809e+001 -1.013849809e+001 +2.3500e+000 +2.3898e+000 -1.6029e+000 +4.5493e-001 +2.5779e+000 -9.9907e-001 +2.8920e+000 -3.1275e+000 -9.6589e-001 -2.1089e+000 +2.9163e+000 -3.8368e-001 -1.5118e+000 -3.1130e+000 +1.6490e+000 +2.7580e+000 +3.1820e+000 +1.7986e-001 +6.2659e-001 +1.6704e+000
3625 +6.506516962e+000 +6.506516962e+000 -1.043348304e+001 -1.043348304e+001 +2.8108e+000 +2.6249e+000 -1.4752e+000 +1.3707e+000 +2.5012e+000 -9.2892e-001 +3.1216e+000 -2.4809e+000 -1.0982e+000 -2.5294e+000 +2.5619e+000 +1.6366e-001 -1.4250e+000 -2.8811e+000 +1.7163e+000 +2.4334e+000 +2.9756e+000 +8.8519e-003 +3.1653e-001 +2.1937e+000
3687 +6.382924523e+000 +6.382924523e+000 -1.055707548e+001 -1.055707548e+001 +2.5296e+000 +2.2993e+000 -1.3211e+000 +5.4538e-001 +2.7866e+000 -1.2435e+000 +2.9808e+000 -2.9160e+000 -1.2802e+000 -2.1566e+000 +2.3725e+000 +7.5530e-001 -1.5285e+000 -2.9003e+000 +1.6186e+000 +2.3876e+000 +3.2866e+000 -1.6793e-001 +2.9965e-001 +2.2946e+000
3694 +5.833438565e+000 +5.833438565e+000 -1.110656144e+001 -1.110656144e+001 +3.1365e+000 +2.5124e+000 -1.3173e+000 +6.8011e-001 +2.6152e+000 -1.4358e+000 +2.8859e+000 -2.6361e+000 -1.0205e+000 -2.4799e+000 +2.5920e+000 +2.2884e-001 -1.5965e+000 -2.8419e+000 +1.7406e+000 +2.3130e+000 +3.1872e+000 -4.4685e-002 +2.7384e-001 +2.0705e+000
3923 +5.223075688e+000 +5.223075688e+000 -1.171692431e+001 -1.171692431e+001 +3.1049e+000 +2.4264e+000 -1.7529e+000 +6.7026e-001 +2.1437e+000 -1.6165e+000 +3.0950e+000 -2.7137e+000 -1.3756e+000 -2.1615e+000 +2.3559e+000 +4.7356e-001 -1.8179e+000 -2.5437e+000 +1.6517e+000 +2.1419e+000 +3.1772e+000 -2.9506e-001 +2.4832e-001 +1.9967e+000
4168 +5.015582344e+000 +5.015582344e+000 -1.192441766e+001 -1.192441766e+001 +3.2300e+000 +2.3234e+000 -1.6356e+000 +8.4897e-001 +2.2457e+000 -1.4023e+000 +3.1893e+000 -2.9912e+000 -9.6738e-001 -1.9873e+000 +2.7304e+000 +9.9609e-001 -2.0286e+000 -2.5445e+000 +1.6469e+000 +3.1888e+000 +3.0475e+000 -4.0196e-001 +3.4778e-001 +2.1075e+000
4384 +4.747191391e+000 +4.747191391e+000 -1.219280861e+001 -1.219280861e+001 +3.2435e+000 +2.5514e+000 -1.6188e+000 +1.0479e+000 +1.9336e+000 -1.4350e+000 +3.2266e+000 -2.6268e+000 -8.6285e-001 -2.1481e+000 +3.3587e+000 +3.8106e-001 -1.9589e+000 -2.4197e+000 +1.9653e+000 +2.7715e+000 +3.1143e+000 -2.9521e-003 +2.9520e-001 +2.2714e+000
4606 +4.071926857e+000 +4.071926857e+000 -1.286807314e+001 -1.286807314e+001 +3.2560e+000 +2.5472e+000 -1.2819e+000 +7.6227e-001 +2.3110e+000 -1.2050e+000 +2.8175e+000 -2.6577e+000 -4.5849e-001 -2.1082e+000 +2.9695e+000 -1.1157e-002 -2.1265e+000 -2.1990e+000 +1.9545e+000 +2.6211e+000 +3.3958e+000 -2.7759e-001 +3.1526e-001 +1.6547e+000
4741 +3.785977388e+000 +3.785977388e+000 -1.315402261e+001 -1.315402261e+001 +3.2105e+000 +2.5382e+000 -1.0052e+000 +6.8383e-001 +2.0166e+000 -1.2560e+000 +2.8986e+000 -2.6281e+000 -6.6668e-001 -1.9824e+000 +3.0839e+000 +6.1812e-001 -1.9958e+000 -2.4894e+000 +2.0359e+000 +2.3696e+000 +3.2504e+000 -4.2355e-003 +4.9450e-001 +1.8394e+000
5018 +3.627102180e+000 +3.627102180e+000 -1.331289782e+001 -1.331289782e+001 +3.4094e+000 +2.1584e+000 -8.9098e-001 +1.0788e+000 +2.0311e+000 -1.6259e+000 +3.2396e+000 -2.5722e+000 -7.2256e-001 -1.8189e+000 +2.7599e+000 +4.6832e-001 -2.0701e+000 -2.2898e+000 +2.0554e+000 +2.6483e+000 +3.3899e+000 -1.3351e-002 +2.3591e-001 +2.2633e+000
5139 +3.528933438e+000 +3.528933438e+000 -1.341106656e+001 -1.341106656e+001 +3.4988e+000 +2.5200e+000 -1.1376e+000 +9.5980e-001 +1.8106e+000 -1.5953e+000 +2.9815e+000 -2.6105e+000 -9.8195e-001 -1.9216e+000 +3.0160e+000 +5.3545e-001 -2.0696e+000 -2.2503e+000 +1.8981e+000 +2.8679e+000 +3.7350e+000 -1.1218e-001 +5.4784e-001 +2.1750e+000
5164 +3.130590062e+000 +3.130590062e+000 -1.380940994e+001 -1.380940994e+001 +3.3560e+000 +2.5374e+000 -1.3175e+000 +1.0124e+000 +1.9101e+000 -1.6221e+000 +3.0979e+000 -2.5616e+000 -4.1095e-001 -1.6975e+000 +2.9497e+000 +5.7196e-001 -2.0752e+000 -2.3525e+000 +1.7373e+000 +2.7725e+000 +3.3062e+000 -1.2627e-001 +5.5872e-001 +2.1057e+000
5378 +2.798224014e+000 +2.798224014e+000 -1.414177599e+001 -1.414177599e+001 +3.3118e+000 +3.1721e+000 -1.2101e+000 +1.0447e+000 +2.0134e+000 -1.6042e+000 +3.3337e+000 -2.8998e+000 -5.1337e-001 -1.7596e+000 +3.2850e+000 +5.5805e-001 -2.0505e+000 -2.2182e+000 +1.9845e+000 +2.7191e+000 +3.5158e+000 +1.6857e-001 +4.5492e-001 +1.7532e+000
5450 +2.172794850e+000 +2.172794850e+000 -1.476720515e+001 -1.476720515e+001 +3.6900e+000 +2.4003e+000 -1.4294e+000 +1.5454e+000 +1.9296e+000 -1.7978e+000 +3.1260e+000 -2.6799e+000 -3.1123e-001 -2.1156e+000 +3.5882e+000 +5.9028e-001 -2.1930e+000 -2.2054e+000 +2.0721e+000 +2.7347e+000 +3.4495e+000 -1.9686e-001 +3.7585e-001 +1.8560e+000
6053 +2.121085909e+000 +2.121085909e+000 -1.481891409e+001 -1.481891409e+001 +3.5450e+000 +2.4280e+000 -1.3268e+000 +1.5235e+000 +1.7010e+000 -1.5450e+000 +3.2192e+000 -2.6024e+000 -2.9489e-001 -1.8723e+000 +3.4829e+000 +5.6354e-001 -2.0887e+000 -2.0764e+000 +2.1613e+000 +2.6742e+000 +3.3391e+000 +8.5290e-002 +3.9866e-001 +1.9176e+000
6482 +1.875926461e+000 +1.875926461e+000 -1.506407354e+001 -1.506407354e+001 +3.5522e+000 +2.5569e+000 -1.4756e+000 +1.3894e+000 +1.8899e+000 -1.6828e+000 +3.4094e+000 -2.7170e+000 -2.7427e-001 -1.8609e+000 +3.4347e+000 +6.0731e-001 -2.2581e+000 -1.9965e+000 +1.9899e+000 +2.8039e+000 +3.2747e+000 +1.4427e-001 +2.3547e-001 +1.8708e+000
6711 +1.684292402e+000 +1.684292402e+000 -1.525570760e+001 -1.525570760e+001 +3.6388e+000 +2.6873e+000 -1.3327e+000 +1.1783e+000 +1.5988e+000 -1.6752e+000 +3.2691e+000 -2.6936e+000 -4.5354e-001 -1.8006e+000 +3.4631e+000 +4.2310e-001 -2.2977e+000 -1.8352e+000 +2.0159e+000 +2.8181e+000 +3.4981e+000 -1.8480e-002 +3.5733e-001 +1.8563e+000
6893 +1.369196728e+000 +1.369196728e+000 -1.557080327e+001 -1.557080327e+001 +3.5656e+000 +2.6119e+000 -1.3659e+000 +1.3141e+000 +1.9081e+000 -1.6331e+000 +3.1953e+000 -2.7988e+000 -2.4268e-001 -1.8803e+000 +3.4887e+000 +4.9951e-001 -2.3816e+000 -1.9610e+000 +1.9593e+000 +2.7037e+000 +3.4080e+000 +6.3676e-002 +5.4892e-001 +1.8479e+000
7622 +1.236812871e+000 +1.236812871e+000 -1.570318713e+001 -1.570318713e+001 +3.5761e+000 +2.5468e+000 -1.4054e+000 +1.5241e+000 +1.7240e+000 -1.7075e+000 +3.1495e+000 -2.7101e+000 -3.2657e-001 -1.8416e+000 +3.5876e+000 +5.3330e-001 -2.3696e+000 -1.8616e+000 +2.0601e+000 +2.6586e+000 +3.4544e+000 +3.2037e-002 +4.9201e-001 +1.9210e+000
7691 +1.195030498e+000 +1.195030498e+000 -1.574496950e+001 -1.574496950e+001 +3.6301e+000 +2.2840e+000 -1.3800e+000 +1.5596e+000 +1.7629e+000 -1.6853e+000 +3.2215e+000 -2.7608e+000 -2.6458e-001 -1.7873e+000 +3.5763e+000 +5.4011e-001 -2.3713e+000 -1.8333e+000 +2.0197e+000 +2.6947e+000 +3.4408e+000 -7.5892e-004 +4.3733e-001 +1.9206e+000
7784 +1.144293100e+000 +1.144293100e+000 -1.579570690e+001 -1.579570690e+001 +3.5045e+000 +2.4584e+000 -1.4434e+000 +1.5328e+000 +1.8288e+000 -1.7389e+000 +3.2410e+000 -2.7155e+000 -2.7901e-001 -1.8568e+000 +3.5689e+000 +5.5813e-001 -2.3469e+000 -1.8634e+000 +2.0298e+000 +2.6395e+000 +3.4861e+000 -4.3008e-002 +5.1400e-001 +1.9447e+000
7832 +1.088908691e+000 +1.088908691e+000 -1.585109131e+001 -1.585109131e+001 +3.5873e+000 +2.4909e+000 -1.3726e+000 +1.5242e+000 +1.7538e+000 -1.7133e+000 +3.1963e+000 -2.8319e+000 -2.4016e-001 -1.7821e+000 +3.5863e+000 +5.1382e-001 -2.3279e+000 -1.8716e+000 +1.9889e+000 +2.6466e+000 +3.4852e+000 -3.2287e-002 +4.8486e-001 +1.9093e+000
8052 +8.232554782e-001 +8.232554782e-001 -1.611674452e+001 -1.611674452e+001 +3.6023e+000 +2.4687e+000 -1.4254e+000 +1.4985e+000 +1.8607e+000 -1.7423e+000 +3.2393e+000 -2.7522e+000 -3.0967e-001 -1.7476e+000 +3.6025e+000 +5.0935e-001 -2.3521e+000 -1.8726e+000 +2.1073e+000 +2.7264e+000 +3.4415e+000 +3.4151e-003 +4.9547e-001 +1.9073e+000
9452 +7.181181188e-001 +7.181181188e-001 -1.622188188e+001 -1.622188188e+001 +3.6821e+000 +2.4182e+000 -1.4306e+000 +1.6052e+000 +1.8186e+000 -1.7568e+000 +3.1600e+000 -2.7675e+000 -2.4669e-001 -1.7599e+000 +3.7170e+000 +4.9164e-001 -2.4608e+000 -1.7663e+000 +2.0745e+000 +2.7388e+000 +3.4222e+000 +9.8298e-003 +4.7969e-001 +1.8083e+000
10013 +6.916452762e-001 +6.916452762e-001 -1.624835472e+001 -1.624835472e+001 +3.7090e+000 +2.4973e+000 -1.4359e+000 +1.5876e+000 +1.8032e+000 -1.7621e+000 +3.1406e+000 -2.7226e+000 -3.0184e-001 -1.7264e+000 +3.7062e+000 +4.9189e-001 -2.3596e+000 -1.8268e+000 +2.0347e+000 +2.7167e+000 +3.4153e+000 +1.2707e-002 +4.7993e-001 +1.8743e+000
10192 +6.014290495e-001 +6.014290495e-001 -1.633857095e+001 -1.633857095e+001 +3.6834e+000 +2.4380e+000 -1.4226e+000 +1.6405e+000 +1.8436e+000 -1.7391e+000 +3.1197e+000 -2.7577e+000 -2.7707e-001 -1.7300e+000 +3.7529e+000 +5.4461e-001 -2.4784e+000 -1.8346e+000 +2.0708e+000 +2.7723e+000 +3.4155e+000 +1.5890e-002 +4.9498e-001 +1.8834e+000
10399 +5.601424071e-001 +5.601424071e-001 -1.637985759e+001 -1.637985759e+001 +3.6716e+000 +2.3837e+000 -1.4687e+000 +1.6199e+000 +1.7984e+000 -1.8036e+000 +3.1802e+000 -2.6935e+000 -2.8641e-001 -1.7679e+000 +3.7334e+000 +5.0811e-001 -2.4088e+000 -1.7894e+000 +2.0495e+000 +2.7179e+000 +3.4133e+000 +2.3085e-002 +4.4852e-001 +1.8327e+000
10684 +4.851886997e-001 +4.851886997e-001 -1.645481130e+001 -1.645481130e+001 +3.6752e+000 +2.4201e+000 -1.4298e+000 +1.6035e+000 +1.8011e+000 -1.8062e+000 +3.1660e+000 -2.7302e+000 -2.8587e-001 -1.7407e+000 +3.7608e+000 +5.2528e-001 -2.4190e+000 -1.7827e+000 +2.0406e+000 +2.7518e+000 +3.4213e+000 +7.0195e-002 +4.8433e-001 +1.8613e+000
10798 +4.052902763e-001 +4.052902763e-001 -1.653470972e+001 -1.653470972e+001 +3.6752e+000 +2.3987e+000 -1.4398e+000 +1.6116e+000 +1.7698e+000 -1.7376e+000 +3.1762e+000 -2.7534e+000 -3.2253e-001 -1.7321e+000 +3.7395e+000 +5.6138e-001 -2.4074e+000 -1.7605e+000 +2.0541e+000 +2.7598e+000 +3.4175e+000 +4.6794e-002 +4.2340e-001 +1.8386e+000
11543 +3.959352982e-001 +3.959352982e-001 -1.654406470e+001 -1.654406470e+001 +3.6800e+000 +2.3798e+000 -1.4055e+000 +1.6077e+000 +1.7915e+000 -1.7562e+000 +3.1427e+000 -2.7371e+000 -2.7679e-001 -1.7114e+000 +3.7308e+000 +5.2340e-001 -2.4265e+000 -1.7776e+000 +2.0249e+000 +2.7935e+000 +3.4118e+000 +4.6141e-002 +4.4141e-001 +1.8237e+000
12163 +3.804839521e-001 +3.804839521e-001 -1.655951605e+001 -1.655951605e+001 +3.6737e+000 +2.3610e+000 -1.4267e+000 +1.6456e+000 +1.7988e+000 -1.7611e+000 +3.1445e+000 -2.7638e+000 -2.8435e-001 -1.6995e+000 +3.7822e+000 +5.6591e-001 -2.4516e+000 -1.7748e+000 +2.0355e+000 +2.7695e+000 +3.3924e+000 +5.5565e-002 +4.6396e-001 +1.8618e+000
12202 +3.550146364e-001 +3.550146364e-001 -1.658498536e+001 -1.658498536e+001 +3.6874e+000 +2.3724e+000 -1.4242e+000 +1.6381e+000 +1.8059e+000 -1.7770e+000 +3.1521e+000 -2.7402e+000 -2.7605e-001 -1.7048e+000 +3.7814e+000 +5.3917e-001 -2.4165e+000 -1.7703e+000 +2.0453e+000 +2.7848e+000 +3.4043e+000 +5.4613e-002 +4.4612e-001 +1.8669e+000
12215 +3.375380982e-001 +3.375380982e-001 -1.660246190e+001 -1.660246190e+001 +3.7154e+000 +2.3668e+000 -1.4146e+000 +1.6402e+000 +1.7873e+000 -1.7670e+000 +3.1470e+000 -2.7485e+000 -2.7759e-001 -1.7206e+000 +3.7529e+000 +5.4033e-001 -2.4235e+000 -1.7718e+000 +2.0295e+000 +2.7310e+000 +3.4046e+000 +5.6757e-002 +4.4185e-001 +1.8631e+000
12441 +3.294960016e-001 +3.294960016e-001 -1.661050400e+001 -1.661050400e+001 +3.6907e+000 +2.3659e+000 -1.4093e+000 +1.6398e+000 +1.7894e+000 -1.7845e+000 +3.1438e+000 -2.7539e+000 -2.7897e-001 -1.6880e+000 +3.7554e+000 +5.2457e-001 -2.4449e+000 -1.7775e+000 +2.0316e+000 +2.7547e+000 +3.4069e+000 +5.8436e-002 +4.3180e-001 +1.8693e+000
12734 +2.621301989e-001 +2.621301989e-001 -1.667786980e+001 -1.667786980e+001 +3.7004e+000 +2.3866e+000 -1.4117e+000 +1.6544e+000 +1.7960e+000 -1.7812e+000 +3.1481e+000 -2.7519e+000 -2.7868e-001 -1.7303e+000 +3.7582e+000 +5.4926e-001 -2.4361e+000 -1.7703e+000 +2.0355e+000 +2.7522e+000 +3.4063e+000 +6.2435e-002 +4.3243e-001 +1.8593e+000
