% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
624 +9.555225689e+002 +9.555225689e+002 +4.934325689e+002 +4.934325689e+002 -2.0141e+000 -4.6140e+000 -3.6917e+000 -2.4695e-001 -2.6416e-001 +5.1801e-001 -2.8480e+000 -1.3055e+000 +3.4913e-001 -3.0892e+000 -1.2222e+000 -8.6016e-001 -8.2240e-001 -9.8875e-001 +7.4785e-002 +4.2075e-001 -2.7152e+000 +4.9656e+000 -1.5492e+000 +2.3545e+000
720 +7.693642298e+002 +7.693642298e+002 +3.072742298e+002 +3.072742298e+002 -3.1235e+000 -1.6822e+000 -2.4030e+000 +7.9934e-001 -1.8822e+000 +1.7258e+000 -1.0371e+000 -5.0355e-001 -5.5358e-001 -7.1291e-001 -1.9767e-001 -6.7330e-001 -1.5610e+000 -9.1124e-001 -9.2335e-001 +2.8300e-003 +4.1327e-001 -5.2363e-001 -1.8567e-001 +1.7155e+000
877 +6.528649126e+002 +6.528649126e+002 +1.907749126e+002 +1.907749126e+002 +7.8527e-001 -2.4664e+000 -2.5011e+000 +1.1150e+000 -1.1932e+000 -3.3820e-001 +9.2240e-001 +3.9792e-001 -5.4971e-002 -5.5608e-001 +3.1628e+000 -1.6139e+000 -3.3578e+000 -1.4518e+000 -1.4369e-001 -1.6029e+000 -1.0287e+000 +2.5432e+000 -1.2746e+000 +1.3818e+000
1018 +5.987755925e+002 +5.987755925e+002 +1.366855925e+002 +1.366855925e+002 -5.3112e-001 -1.9147e+000 -3.8564e+000 -7.3451e-001 +1.7608e+000 +3.9239e-001 -5.6782e-001 +1.1896e+000 -5.9091e-001 +7.4433e-001 +3.0149e+000 -2.1233e+000 +2.5269e-001 -1.2715e-001 -1.1950e-001 -3.5595e+000 -2.9036e+000 +2.1362e+000 +1.2629e-001 +2.4771e-001
1258 +5.531733383e+002 +5.531733383e+002 +9.108333833e+001 +9.108333833e+001 -7.0714e-001 -4.6665e+000 -2.2416e+000 +1.3351e+000 +2.1707e+000 +8.0286e-001 -3.9855e+000 -1.3554e-001 +1.0820e+000 -5.4897e-001 -4.7040e-001 -5.1324e-001 -1.6547e+000 -1.0282e+000 -4.2398e-001 -2.1896e+000 -9.8584e-001 +5.5828e-001 +1.3449e+000 -2.6732e-001
1326 +4.084564971e+002 +4.084564971e+002 -5.363350290e+001 -5.363350290e+001 +1.7291e+000 +2.9943e-001 -2.1135e+000 -8.0278e-001 -2.6420e+000 +6.1961e-001 -1.5819e+000 -1.8358e-001 +1.0782e-001 +1.9951e+000 -3.1521e-002 -3.0010e+000 -3.7847e-001 -7.4030e-001 -7.3646e-002 -3.2484e+000 -9.5482e-001 +2.4517e+000 +1.3274e+000 +2.0387e+000
1712 +3.887696310e+002 +3.887696310e+002 -7.332036905e+001 -7.332036905e+001 +4.4890e-001 -6.2090e-001 -2.1074e+000 +2.7225e-001 -4.0435e-001 +1.2878e+000 -3.6777e-001 -1.0662e-001 -2.9986e-001 +2.4949e-001 -2.6184e-002 -2.1482e+000 -1.9112e+000 -1.5472e+000 +1.4009e+000 -2.6912e+000 -1.4342e+000 +3.7829e+000 +1.6536e+000 +3.2475e+000
1922 +3.772297949e+002 +3.772297949e+002 -8.486020505e+001 -8.486020505e+001 -2.9268e-001 +5.6019e-002 -2.1384e+000 -1.3723e-001 -2.3873e+000 +8.1066e-001 +2.6074e-002 +6.7576e-001 -7.3158e-001 -1.4222e+000 +3.9945e-001 -4.8936e+000 -1.7422e+000 -3.4741e+000 +1.0887e-001 -4.9264e+000 -9.9363e-001 +3.3170e+000 +1.1313e+000 +6.6864e-001
2034 +3.642243737e+002 +3.642243737e+002 -9.786562633e+001 -9.786562633e+001 -2.3431e+000 +9.3947e-001 -1.4808e+000 +7.7627e-002 -1.0345e+000 +2.2819e+000 -4.5925e-001 +5.0848e-001 -2.3322e-001 +1.1586e+000 +5.5014e-001 -2.7447e+000 -1.2435e+000 -2.0231e+000 -2.5336e-001 -4.8337e+000 -2.8048e-001 +3.6017e+000 +6.7153e-001 +1.7041e+000
2067 +3.373348804e+002 +3.373348804e+002 -1.247551196e+002 -1.247551196e+002 -8.1456e-001 +2.2586e+000 -6.2542e-001 -1.2201e-001 -9.9240e-001 +2.2208e+000 +2.3322e-001 +5.0822e-001 +1.0049e+000 -3.8186e-001 +9.0597e-001 -3.4489e+000 -4.6391e-001 -2.8757e+000 -5.7876e-001 -1.7730e+000 -2.0363e+000 +3.4082e+000 +8.4596e-001 +2.1621e+000
2276 +3.300969496e+002 +3.300969496e+002 -1.319930504e+002 -1.319930504e+002 -2.6984e+000 -2.0229e+000 -1.2528e+000 +1.3126e+000 -1.5539e+000 +1.3333e+000 -2.3540e-001 +1.8213e+000 -8.1463e-002 +5.9188e-001 +1.7137e+000 -4.2059e+000 -1.2083e+000 -5.2407e-001 -7.5063e-001 -2.6327e+000 -6.1699e-001 +2.6903e+000 +2.1087e+000 +2.4652e+000
2277 +3.017334196e+002 +3.017334196e+002 -1.603565804e+002 -1.603565804e+002 -2.0242e-001 -1.4128e+000 -7.2543e-001 +3.9427e+000 -2.1707e-002 +7.0743e-001 +1.3168e+000 -2.1528e-002 -4.9101e-001 -5.6096e-001 +5.9480e-001 -3.3336e+000 -1.2332e+000 -2.7835e+000 -2.4874e-001 -3.3631e+000 -1.4322e+000 +3.7385e+000 +2.1975e+000 +1.5555e+000
2310 +2.778150303e+002 +2.778150303e+002 -1.842749697e+002 -1.842749697e+002 -1.3939e+000 +4.7597e-001 -1.5300e+000 +1.4786e+000 +7.6404e-001 +2.9716e+000 +7.5296e-001 +2.0460e-001 -1.5437e-001 -5.1991e-001 +2.2128e+000 -2.7061e+000 -1.6413e+000 -2.7701e+000 -6.0407e-001 -3.0389e+000 -4.1423e-001 +3.2079e+000 +1.7694e+000 +2.3972e+000
2451 +2.694221764e+002 +2.694221764e+002 -1.926678236e+002 -1.926678236e+002 -6.6807e-001 +1.6197e+000 -2.4046e+000 +9.1332e-001 -4.8055e-001 +2.3094e+000 +2.9091e-001 +1.9639e+000 -1.2914e+000 -5.3696e-002 +2.2566e+000 -4.1333e+000 -1.2441e+000 -3.4968e+000 +3.0542e-003 -3.5910e+000 -1.0780e+000 +2.9089e+000 +1.8727e+000 +2.4566e+000
2463 +2.522799332e+002 +2.522799332e+002 -2.098100668e+002 -2.098100668e+002 -1.4785e+000 +1.2318e+000 -1.0258e+000 +6.9613e-001 +2.8951e-001 +2.9655e+000 +5.4822e-001 +1.4463e+000 +1.6292e-001 -7.7673e-001 +1.2998e+000 -3.6419e+000 -1.1872e+000 -3.3548e+000 +7.7313e-002 -3.2026e+000 -5.5958e-001 +2.9131e+000 +2.1529e+000 +3.0247e+000
2940 +2.460405729e+002 +2.460405729e+002 -2.160494271e+002 -2.160494271e+002 -8.8131e-001 +8.7904e-001 -3.0846e-001 +7.2307e-001 +1.3051e-001 +1.2529e+000 +1.9571e+000 +1.0983e+000 -4.7010e-002 -3.3548e-002 +1.6838e+000 -3.3113e+000 -8.5702e-001 -3.3614e+000 -3.6680e-002 -3.4290e+000 -9.3551e-001 +3.2260e+000 +2.0128e+000 +1.9027e+000
2944 +2.379030237e+002 +2.379030237e+002 -2.241869763e+002 -2.241869763e+002 +1.9507e-001 +1.5498e+000 -1.3046e+000 +8.6014e-001 -2.9491e-001 +2.7362e+000 +2.3204e+000 +1.3495e+000 -5.6115e-002 +1.7797e-001 +2.4873e+000 -4.7948e+000 -6.7925e-001 -3.2294e+000 +2.5937e-001 -3.4105e+000 -7.7682e-001 +3.6462e+000 +1.8489e+000 +2.5150e+000
3180 +2.291599857e+002 +2.291599857e+002 -2.329300143e+002 -2.329300143e+002 +3.3135e-001 +2.1443e+000 -1.4982e+000 +8.6958e-001 -2.9449e-001 +2.1719e+000 +1.0988e+000 +1.9589e+000 -7.4120e-001 +1.5601e-001 +1.5505e+000 -3.2447e+000 -1.1490e+000 -4.8277e+000 +5.7785e-001 -3.5394e+000 +6.2317e-002 +3.3223e+000 +1.6711e+000 +1.4337e+000
3332 +2.122300304e+002 +2.122300304e+002 -2.498599696e+002 -2.498599696e+002 -7.4330e-002 +9.9696e-001 -4.3719e-001 +1.6514e+000 -9.3411e-001 +1.9809e+000 +1.7502e-001 +1.9995e+000 +1.1181e+000 -9.9862e-001 +1.8170e+000 -4.3641e+000 -1.0930e+000 -3.4588e+000 +5.2316e-001 -3.9065e+000 -4.8908e-001 +3.0152e+000 +1.3045e+000 +1.4488e+000
3781 +2.036006259e+002 +2.036006259e+002 -2.584893741e+002 -2.584893741e+002 +2.3187e+000 +1.9885e+000 -1.4914e+000 +1.2560e+000 +1.2567e+000 +4.3079e+000 +3.8465e-001 +3.0242e+000 +9.0560e-001 +1.3940e-001 +2.6407e+000 -4.3026e+000 -7.2788e-001 -2.4205e+000 +1.3435e+000 -3.9942e+000 -5.1239e-001 +3.8014e+000 +2.0981e+000 +1.8866e+000
4274 +1.824751173e+002 +1.824751173e+002 -2.796148827e+002 -2.796148827e+002 +6.5593e-002 +3.1931e+000 +6.7946e-001 +1.1859e+000 +6.3398e-001 +2.6639e+000 +2.0125e+000 +2.1195e+000 +1.1668e+000 -2.6754e-001 +1.4763e+000 -3.7715e+000 -6.9650e-001 -2.5160e+000 +9.9581e-001 -3.4606e+000 -4.5407e-001 +3.2963e+000 +2.5361e+000 +2.1362e+000
4279 +1.808023858e+002 +1.808023858e+002 -2.812876142e+002 -2.812876142e+002 +1.5852e+000 +2.1381e+000 -9.0634e-002 +1.3847e+000 +6.9330e-001 +2.7416e+000 +1.3249e+000 +2.5407e+000 +1.1039e+000 -3.9498e-001 +2.3180e+000 -4.2772e+000 -8.3093e-001 -2.8203e+000 +1.0817e+000 -4.2474e+000 -2.7436e-001 +3.6382e+000 +2.6785e+000 +2.1735e+000
4347 +1.717876904e+002 +1.717876904e+002 -2.903023096e+002 -2.903023096e+002 +6.7903e-001 +1.3312e+000 +4.0324e-001 +1.0131e+000 +3.8379e-002 +2.5328e+000 +1.4947e+000 +2.8633e+000 +1.0357e+000 +5.3586e-002 +2.1435e+000 -3.7401e+000 -1.2260e+000 -2.9281e+000 +8.5579e-001 -4.3416e+000 -3.4418e-002 +2.6887e+000 +2.0802e+000 +2.5171e+000
5614 +1.643321392e+002 +1.643321392e+002 -2.977578608e+002 -2.977578608e+002 +7.2670e-001 +2.2194e+000 +5.5821e-001 +6.5858e-002 +2.3016e+000 +1.6455e+000 +1.1867e+000 +1.9564e+000 +1.4034e+000 +3.3657e-001 +1.7051e+000 -3.2287e+000 -7.8421e-001 -3.8672e+000 +8.1624e-001 -3.4853e+000 -2.4717e-001 +3.0514e+000 +2.4926e+000 +1.8164e+000
5804 +1.486895358e+002 +1.486895358e+002 -3.134004642e+002 -3.134004642e+002 +2.1724e-001 +1.3901e+000 +7.1883e-001 -1.6874e-001 +9.5085e-001 +1.4752e+000 +1.6103e+000 +1.8801e+000 +1.1697e+000 -9.9252e-002 +1.8217e+000 -3.2839e+000 -4.6806e-001 -3.1349e+000 +8.1519e-001 -3.8302e+000 -6.3931e-002 +3.0015e+000 +2.8375e+000 +2.3771e+000
6543 +1.294866342e+002 +1.294866342e+002 -3.326033658e+002 -3.326033658e+002 +5.1377e-001 +2.5278e+000 +4.0020e-001 +1.6076e-002 +1.5300e+000 +2.9477e+000 +1.6842e+000 +2.0173e+000 +1.0109e+000 +7.3325e-002 +2.1636e+000 -3.7911e+000 -6.2556e-001 -3.0830e+000 +9.6003e-001 -4.0124e+000 -6.8235e-001 +3.0152e+000 +2.4590e+000 +1.5282e+000
11347 +1.283206522e+002 +1.283206522e+002 -3.337693478e+002 -3.337693478e+002 +1.3298e+000 +1.3922e+000 +1.3943e+000 +7.2871e-001 +8.4608e-001 +2.3291e+000 +1.8243e+000 +2.0267e+000 +1.1931e+000 +2.5145e-001 +2.1523e+000 -3.8853e+000 -3.4790e-001 -2.6700e+000 +9.6133e-001 -3.9901e+000 -1.0173e-001 +3.0093e+000 +2.4792e+000 +3.2851e+000
14899 +9.906810719e+001 +9.906810719e+001 -3.630218928e+002 -3.630218928e+002 +2.3392e-001 +1.2742e+000 +3.7951e-001 +1.4328e+000 +1.5037e+000 +2.8051e+000 +1.6540e+000 +2.5638e+000 +1.4607e-001 -4.7833e-001 +2.2614e+000 -4.1939e+000 -3.3928e-001 -2.9553e+000 +9.5371e-001 -4.3804e+000 -7.1660e-002 +3.0115e+000 +2.3721e+000 +1.8567e+000
23427 +9.593622421e+001 +9.593622421e+001 -3.661537758e+002 -3.661537758e+002 +2.2953e+000 +3.0933e+000 +1.4793e+000 +6.9045e-001 +1.5268e+000 +1.1028e+000 +1.8646e+000 +2.4667e+000 +1.1806e+000 -6.1988e-001 +2.2250e+000 -4.1602e+000 -3.3229e-001 -1.9924e+000 +9.9802e-001 -4.3005e+000 -2.3025e-002 +2.9882e+000 +2.1433e+000 +1.7560e+000
23792 +8.934404219e+001 +8.934404219e+001 -3.727459578e+002 -3.727459578e+002 +1.7280e+000 +2.3355e+000 +2.1703e+000 +7.7143e-001 +1.3621e+000 +3.7364e+000 +1.8119e+000 +3.3211e+000 +2.6877e-001 -5.4916e-001 +2.1540e+000 -3.8711e+000 -2.9696e-001 -2.8055e+000 +9.5685e-001 -3.4816e+000 -2.1111e-002 +2.9160e+000 +2.0834e+000 +2.1426e+000
24995 +8.769052472e+001 +8.769052472e+001 -3.743994753e+002 -3.743994753e+002 +1.5673e+000 +1.3135e+000 -6.3725e-001 +6.3776e-001 +1.5535e+000 +2.1098e+000 +1.8517e+000 +2.6025e+000 +1.1508e+000 -7.7632e-001 +2.1961e+000 -3.3517e+000 -3.4806e-001 -2.9591e+000 +9.8282e-001 -3.8899e+000 -9.7637e-003 +2.8793e+000 +2.1801e+000 +1.5327e+000
25049 +8.421464570e+001 +8.421464570e+001 -3.778753543e+002 -3.778753543e+002 +1.4149e+000 +2.5704e+000 +7.0898e-001 +6.8533e-001 +1.5783e+000 +2.0492e+000 +1.8583e+000 +2.6428e+000 +1.1374e+000 -5.8522e-001 +2.1968e+000 -3.7203e+000 -3.1518e-001 -2.9833e+000 +9.5325e-001 -4.5055e+000 -2.4969e-002 +2.9380e+000 +2.0594e+000 +1.9044e+000
25212 +7.521134574e+001 +7.521134574e+001 -3.868786543e+002 -3.868786543e+002 +4.0483e-001 +2.3597e+000 +1.2831e+000 +6.2784e-001 +1.4412e+000 +1.5765e+000 +1.8234e+000 +2.8150e+000 +1.2814e+000 -5.7453e-001 +2.1636e+000 -4.3409e+000 -2.7525e-001 -3.0445e+000 +9.8168e-001 -3.5029e+000 -3.3047e-002 +2.9209e+000 +2.0964e+000 +2.5088e+000
26120 +7.108566659e+001 +7.108566659e+001 -3.910043334e+002 -3.910043334e+002 +1.4381e+000 +2.2580e+000 +7.2216e-001 +6.8350e-001 +1.5266e+000 +2.0323e+000 +1.7999e+000 +2.6234e+000 +1.1211e+000 -5.7323e-001 +2.2703e+000 -3.5572e+000 -3.6385e-001 -3.0189e+000 +9.5351e-001 -3.9853e+000 -1.2283e-002 +2.9976e+000 +2.0991e+000 +2.1600e+000
26172 +6.973236759e+001 +6.973236759e+001 -3.923576324e+002 -3.923576324e+002 +1.1138e+000 +2.3430e+000 +5.7682e-001 +7.2840e-001 +1.6254e+000 +2.0726e+000 +1.7905e+000 +2.5263e+000 +1.2346e+000 -5.0317e-001 +2.1452e+000 -4.7418e+000 -3.5559e-001 -3.0049e+000 +8.9806e-001 -3.8976e+000 +4.4504e-004 +2.9451e+000 +2.1304e+000 +2.1673e+000
26287 +6.803024834e+001 +6.803024834e+001 -3.940597517e+002 -3.940597517e+002 +1.2528e+000 +2.4629e+000 +5.4388e-001 +6.9396e-001 +1.6605e+000 +6.9858e-001 +1.8576e+000 +2.5901e+000 +1.1153e+000 -5.4635e-001 +2.1963e+000 -3.6224e+000 -3.3193e-001 -2.9554e+000 +9.7182e-001 -3.9558e+000 +1.2109e-002 +2.9568e+000 +2.1105e+000 +2.1594e+000
26421 +6.134134586e+001 +6.134134586e+001 -4.007486541e+002 -4.007486541e+002 +1.4530e+000 +2.2349e+000 +7.5185e-001 +6.9544e-001 +1.4462e+000 +2.2601e+000 +1.7858e+000 +2.5502e+000 +1.1327e+000 -5.7262e-001 +2.2289e+000 -3.8247e+000 -3.5991e-001 -3.0517e+000 +1.0238e+000 -3.7924e+000 +2.6705e-003 +2.9479e+000 +2.1313e+000 +1.5162e+000
26509 +5.637492316e+001 +5.637492316e+001 -4.057150768e+002 -4.057150768e+002 +1.4429e+000 +2.1727e+000 +7.1413e-001 +7.2456e-001 +1.7008e+000 +2.1487e+000 +1.7868e+000 +2.6197e+000 +1.1491e+000 -5.7626e-001 +2.2327e+000 -3.6915e+000 -3.5066e-001 -3.0059e+000 +1.0285e+000 -3.9012e+000 -9.4216e-003 +2.9228e+000 +2.0734e+000 +1.8084e+000
26717 +5.581006411e+001 +5.581006411e+001 -4.062799359e+002 -4.062799359e+002 +2.1328e+000 +2.3670e+000 +7.6705e-001 +6.8703e-001 +1.5226e+000 +2.1799e+000 +1.8093e+000 +2.6006e+000 +1.0592e+000 -5.3427e-001 +2.2197e+000 -3.6315e+000 -3.4106e-001 -2.9392e+000 +1.0050e+000 -3.9133e+000 +8.6852e-003 +2.9594e+000 +2.1272e+000 +1.8491e+000
27340 +4.633949642e+001 +4.633949642e+001 -4.157505036e+002 -4.157505036e+002 +1.6930e+000 +3.3184e+000 +1.2972e+000 +6.5897e-001 +1.4534e+000 +2.2747e+000 +1.7812e+000 +2.5814e+000 +1.1815e+000 -5.7615e-001 +2.1208e+000 -3.7758e+000 -3.3802e-001 -2.9601e+000 +9.7063e-001 -3.8924e+000 -2.4702e-002 +2.9353e+000 +2.0895e+000 +1.7817e+000
28124 +4.451803712e+001 +4.451803712e+001 -4.175719629e+002 -4.175719629e+002 +1.2954e+000 +2.3032e+000 +1.1926e+000 +7.2909e-001 +1.4624e+000 +2.1630e+000 +1.8135e+000 +2.6100e+000 +1.2022e+000 -5.7879e-001 +2.3014e+000 -3.9132e+000 -3.7216e-001 -2.9633e+000 +9.8007e-001 -3.8759e+000 -2.1212e-002 +2.9752e+000 +2.1031e+000 +1.4862e+000
28170 +4.128407926e+001 +4.128407926e+001 -4.208059207e+002 -4.208059207e+002 +1.3286e+000 +2.3543e+000 +6.4301e-001 +6.7741e-001 +1.4242e+000 +2.1205e+000 +1.7743e+000 +2.5727e+000 +1.2041e+000 -5.5110e-001 +2.2468e+000 -3.8320e+000 -3.4137e-001 -2.9305e+000 +9.5014e-001 -3.9982e+000 -2.9508e-002 +2.9551e+000 +2.1248e+000 +1.4564e+000
28243 +3.935410200e+001 +3.935410200e+001 -4.227358980e+002 -4.227358980e+002 +1.3839e+000 +6.0907e-001 +1.3138e+000 +7.2446e-001 +1.4599e+000 +2.1831e+000 +1.8055e+000 +2.6109e+000 +1.0191e+000 -6.3764e-001 +2.2055e+000 -3.7933e+000 -3.5897e-001 -3.0545e+000 +9.6394e-001 -4.3342e+000 -4.4293e-002 +2.9539e+000 +2.0780e+000 +1.8496e+000
29104 +3.862005428e+001 +3.862005428e+001 -4.234699457e+002 -4.234699457e+002 +1.3455e+000 +2.1899e+000 +1.2387e+000 +6.5790e-001 +1.4339e+000 +2.2648e+000 +1.8136e+000 +2.6280e+000 +1.1296e+000 -5.6748e-001 +2.2433e+000 -3.8521e+000 -3.1001e-001 -2.9640e+000 +9.9118e-001 -3.8623e+000 -8.7121e-002 +2.9486e+000 +2.0830e+000 +1.5174e+000
29504 +3.265182676e+001 +3.265182676e+001 -4.294381732e+002 -4.294381732e+002 +1.4164e+000 +2.3143e+000 +1.3676e+000 +8.3309e-001 +1.4297e+000 +2.1370e+000 +1.7599e+000 +2.6574e+000 +1.1721e+000 -5.7605e-001 +2.2739e+000 -3.8517e+000 -3.1715e-001 -2.9810e+000 +9.5567e-001 -3.9420e+000 -4.0233e-002 +2.9681e+000 +2.0928e+000 +1.8155e+000
29896 +3.225625222e+001 +3.225625222e+001 -4.298337478e+002 -4.298337478e+002 +1.3283e+000 +2.2932e+000 +1.2389e+000 +7.9447e-001 +1.4514e+000 +2.2188e+000 +1.7848e+000 +2.5982e+000 +1.1950e+000 -5.6814e-001 +2.2223e+000 -3.8294e+000 -3.4705e-001 -2.9455e+000 +9.3043e-001 -3.9553e+000 -3.7019e-002 +2.9516e+000 +2.1144e+000 +1.4543e+000
32941 +3.154647055e+001 +3.154647055e+001 -4.305435295e+002 -4.305435295e+002 +1.3593e+000 +2.2458e+000 +1.3332e+000 +7.7497e-001 +1.5670e+000 +2.8955e+000 +1.7677e+000 +2.5809e+000 +1.1541e+000 -5.4632e-001 +2.2292e+000 -3.8043e+000 -3.6128e-001 -2.9226e+000 +9.4421e-001 -3.8999e+000 -1.7476e-002 +2.8883e+000 +2.0969e+000 +1.7924e+000
33158 +2.794886842e+001 +2.794886842e+001 -4.341411316e+002 -4.341411316e+002 +1.3174e+000 +2.2909e+000 +1.3529e+000 +7.5649e-001 +1.4575e+000 +2.0642e+000 +1.7833e+000 +2.5727e+000 +1.1770e+000 -5.6633e-001 +2.2245e+000 -3.7966e+000 -3.2306e-001 -2.9721e+000 +9.6282e-001 -3.5147e+000 -2.4331e-002 +2.9386e+000 +2.0884e+000 +1.7715e+000
33254 +2.547710647e+001 +2.547710647e+001 -4.366128935e+002 -4.366128935e+002 +1.3357e+000 +2.3286e+000 +1.2593e+000 +7.3006e-001 +1.4577e+000 +2.1552e+000 +1.8481e+000 +2.6224e+000 +1.1676e+000 -5.4475e-001 +2.2153e+000 -3.7584e+000 -3.4491e-001 -2.9427e+000 +9.7655e-001 -3.8412e+000 -3.2085e-002 +2.9357e+000 +2.0950e+000 +1.8265e+000
33806 +2.359518644e+001 +2.359518644e+001 -4.384948136e+002 -4.384948136e+002 +1.3300e+000 +2.2861e+000 +1.2999e+000 +7.3853e-001 +1.4859e+000 +2.9930e+000 +1.8148e+000 +2.5643e+000 +1.1527e+000 -5.5222e-001 +2.2227e+000 -3.7740e+000 -3.5919e-001 -2.9538e+000 +9.2474e-001 -3.8960e+000 -2.4397e-002 +2.9292e+000 +2.0881e+000 +1.8616e+000
34061 +2.119533178e+001 +2.119533178e+001 -4.408946682e+002 -4.408946682e+002 +1.3284e+000 +2.2906e+000 +1.3282e+000 +7.9110e-001 +1.4649e+000 +3.0183e+000 +1.7856e+000 +2.6074e+000 +1.1415e+000 -5.3537e-001 +2.2110e+000 -3.7665e+000 -3.5383e-001 -2.9963e+000 +9.5308e-001 -3.9352e+000 -3.4096e-002 +2.9386e+000 +2.0721e+000 +1.8068e+000
35020 +2.029470078e+001 +2.029470078e+001 -4.417952992e+002 -4.417952992e+002 +1.3815e+000 +2.3196e+000 +1.3273e+000 +7.4044e-001 +1.5352e+000 +2.9979e+000 +1.8025e+000 +2.6048e+000 +1.1620e+000 -5.5295e-001 +2.2263e+000 -3.7899e+000 -3.6262e-001 -2.9658e+000 +9.8186e-001 -3.9319e+000 -2.9604e-002 +2.9394e+000 +2.0895e+000 +1.8007e+000
