% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
45 +6.819199573e+003 +6.819199573e+003 +6.749709573e+003 +6.749709573e+003 -7.3377e+000 -8.6584e-001 +1.8069e+000 +4.1903e+000 -3.8656e+000 +2.5142e+000 +2.1500e+000 -3.1211e+000 +4.2207e+000 +1.0364e+001
76 +5.074794186e+002 +5.074794186e+002 +4.379894186e+002 +4.379894186e+002 -4.4089e+000 -9.6696e-001 -1.6759e+000 +8.3065e-001 -4.9859e+000 -2.7472e+000 -1.7528e+000 -2.3274e+000 +1.4526e+001 +3.3072e+000
170 +1.876989337e+002 +1.876989337e+002 +1.182089337e+002 +1.182089337e+002 -1.0827e+000 +2.8947e+000 -2.5646e+000 -6.6568e-001 -3.3532e+000 +4.4769e+000 -6.5821e+000 -5.4951e+000 +2.2328e+000 +7.0498e-001
52714 +1.#INF00000e+000 +1.876989337e+002 +1.#INF00000e+000 +1.182089337e+002 -2.6925e+030 -1.4759e+028 -2.2092e+029 -1.7222e+030 +1.4932e+031 -1.1545e+028 -6.5765e+027 -5.2385e+029 +3.3184e+029 +1.2940e+028
% function evaluation | noise-free fitness - Fopt (-2.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.491855588e+007 +6.491855588e+007 +6.491852870e+007 +6.491852870e+007 -7.1853e-001 -4.8479e+000 +3.6259e+000 +4.6433e+000 -4.8670e-001 +5.6565e+000 +5.5491e+000 +1.0840e+001 -2.8769e+000 -4.8453e-001
2 +1.786489903e+007 +1.786489903e+007 +1.786487185e+007 +1.786487185e+007 -1.5735e+000 -4.3708e+000 +1.4395e+000 -1.6222e+000 +2.5643e+000 +4.3103e+000 -1.0738e+000 +4.6638e+000 +1.7812e+000 +1.0510e+001
4 +1.132373641e+007 +1.132373641e+007 +1.132370923e+007 +1.132370923e+007 -3.4434e-001 -1.7632e+001 +3.2469e+000 +4.4409e+000 -5.2112e+000 +1.3131e+000 -1.0133e+000 +5.4566e+000 +2.7595e+000 +3.9565e-001
5 +3.792985931e+006 +3.792985931e+006 +3.792958751e+006 +3.792958751e+006 -2.0199e+000 -8.2198e+000 +1.2851e+000 +1.3089e-001 -8.8640e-001 +3.5458e-001 -2.4851e+000 +2.4891e+000 -2.0972e+000 +1.2349e+000
6 +9.882247022e+005 +9.882247022e+005 +9.881975222e+005 +9.881975222e+005 +5.6784e-001 -2.2047e+000 +1.8863e+001 -1.0439e+000 +2.3485e+000 +5.0095e+000 -1.4818e+000 -4.0908e+000 +2.0844e+000 +5.7039e+000
8 +7.147612071e+005 +7.147612071e+005 +7.147340271e+005 +7.147340271e+005 +1.9133e+000 -5.2385e+000 +3.4757e+000 +6.4711e-001 +2.3268e-001 -1.9796e-001 -2.2610e+000 -3.1441e-001 +8.6501e-002 +4.1112e+000
15 +7.396190163e+004 +7.396190163e+004 +7.393472163e+004 +7.393472163e+004 +1.0073e+000 -7.5816e+000 +2.2972e+000 +1.7518e+000 -3.3292e+000 -3.6526e-001 -2.1085e+000 +1.8515e+000 +8.4524e-001 -9.6829e-001
32 +4.105273717e+004 +4.105273717e+004 +4.102555717e+004 +4.102555717e+004 +5.6813e-002 -9.6505e+000 +3.7060e+000 -1.7863e+000 -5.5696e+000 -1.3179e+000 +1.3331e-001 +1.7282e+000 -1.0970e+000 -2.3869e-002
48 +1.052350537e+004 +1.052350537e+004 +1.049632537e+004 +1.049632537e+004 -1.0341e+000 -6.0994e+000 +1.2162e+000 -2.9457e+000 +1.1835e-001 +3.6646e-001 -1.8903e+000 +2.7242e+000 +4.0774e+000 +6.0101e+000
134 +1.351126252e+002 +1.351126252e+002 +1.079326252e+002 +1.079326252e+002 +3.2647e+000 -3.9664e+000 +1.6697e+000 +1.7172e-001 +5.0633e+000 -1.9382e-001 -3.0544e+000 +6.1007e-001 +2.7895e+000 +5.0611e+000
61932 +1.#INF00000e+000 +1.351126252e+002 +1.#INF00000e+000 +1.079326252e+002 +6.9565e+027 -3.9146e+028 +4.1804e+027 -2.9202e+028 -2.9150e+029 -1.8649e+028 +2.7593e+028 +9.1283e+030 -3.0274e+028 -1.1287e+030
% function evaluation | noise-free fitness - Fopt (-6.968800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.055136346e+006 +8.055136346e+006 +8.054439466e+006 +8.054439466e+006 -6.6542e+000 +1.4382e+000 -5.1731e+000 -6.8712e+000 -3.6829e+000 -4.0494e+000 -2.3262e+000 +5.3607e+000 +2.2757e+000 -5.1554e+000
8 +5.360662177e+005 +5.360662177e+005 +5.353693377e+005 +5.353693377e+005 -3.7914e+000 +1.3653e+001 +4.4556e+000 -4.6211e+000 -1.4804e+001 -1.0346e+000 -5.3482e+000 +3.2371e+000 +4.9632e+000 +4.9260e+000
57 +4.495123521e+004 +4.495123521e+004 +4.425435521e+004 +4.425435521e+004 -4.3147e+000 +9.7073e+000 -3.5034e+000 +7.5522e-001 -8.8992e+000 +1.3935e+001 +1.8582e+001 +7.0861e+000 -3.1273e+000 +1.2896e+001
119 +3.048495406e+004 +3.048495406e+004 +2.978807406e+004 +2.978807406e+004 +5.0008e-001 +3.6673e+000 -1.0550e+001 -7.9112e+000 -4.7423e-001 +2.5371e+000 +6.7303e-001 +6.9831e+000 +2.8843e+000 +2.1337e+000
186 +5.084154164e+003 +5.084154164e+003 +4.387274164e+003 +4.387274164e+003 -1.5126e+000 +1.9048e+000 -4.4200e+000 -4.7716e+000 +7.8771e+000 -7.1366e-002 +1.3630e-001 +1.3501e+001 -1.4632e+001 -7.0011e+000
205 +4.446156166e+003 +4.446156166e+003 +3.749276166e+003 +3.749276166e+003 +1.4718e+001 +7.9038e+000 +3.2327e-001 -3.8619e-001 +4.5218e+000 -2.3172e+000 -1.5230e+001 +9.9490e+000 +7.2459e+000 -7.6412e+000
218 +3.028511347e+003 +3.028511347e+003 +2.331631347e+003 +2.331631347e+003 -6.2429e+000 +9.9547e+000 +1.1478e+001 -1.0397e+001 +1.0127e+001 -3.3314e+000 -7.1919e+000 +1.2376e+001 -2.9519e+001 -6.8772e+000
275 +2.587537688e+003 +2.587537688e+003 +1.890657688e+003 +1.890657688e+003 -1.0361e+001 +8.3569e+000 +1.2376e+000 -2.4039e+000 +2.2663e+000 +4.8606e+000 -4.6635e+000 +1.6488e+001 -8.6155e+000 -9.3987e+000
319 +3.147444700e+002 +3.147444700e+002 -3.821355300e+002 -3.821355300e+002 +3.9558e+000 -2.5761e+000 +3.4727e+000 -5.2095e+000 +4.5018e+000 +1.5591e+000 -4.5191e+000 +1.1290e+001 +1.0729e-001 -2.2514e+000
59609 +1.#INF00000e+000 +3.147444700e+002 +1.#INF00000e+000 -3.821355300e+002 -1.8335e+028 +1.5319e+028 -8.4432e+029 -2.4878e+029 -6.8589e+028 -1.6418e+029 +7.1745e+028 -1.7459e+029 +2.0037e+029 +1.0842e+031
% function evaluation | noise-free fitness - Fopt (-4.895300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.387613190e+007 +3.387613190e+007 +3.387564237e+007 +3.387564237e+007 -5.2594e+000 +3.0980e+000 +2.9852e-001 -2.5993e+000 -2.8592e+000 +6.3746e-001 -5.8418e-001 -7.6671e+000 -5.5560e+000 -5.6647e+000
3 +1.739842469e+007 +1.739842469e+007 +1.739793516e+007 +1.739793516e+007 -5.0234e+000 -1.5249e+000 +7.1586e-001 -2.3840e+000 -9.3431e+000 +3.8042e+000 +1.1476e-001 -6.2687e+000 +4.0838e+000 -4.6446e+000
4 +9.796974804e+006 +9.796974804e+006 +9.796485274e+006 +9.796485274e+006 -3.9633e+000 -3.3277e-001 +2.8846e+000 +2.2952e+000 -4.0789e+000 +1.5199e+000 +1.7836e+000 -4.1011e+000 +3.1635e-001 -4.3134e+000
5 +1.524049027e+006 +1.524049027e+006 +1.523559497e+006 +1.523559497e+006 +7.1200e-001 -4.6737e-001 +1.7210e+000 +7.5322e-002 -5.0905e+000 +3.1369e+000 -1.1654e+000 -4.8575e+000 -1.9684e+000 -7.7499e+000
10 +5.039457983e+005 +5.039457983e+005 +5.034562683e+005 +5.034562683e+005 -1.0855e+001 -1.6627e+000 +1.8474e+000 +3.4236e-001 -2.3801e+000 +6.3821e+000 -1.4659e+000 -5.8853e+000 +8.9940e-002 -1.5762e+001
46 +3.886636850e+003 +3.886636850e+003 +3.397106850e+003 +3.397106850e+003 -2.9977e+000 -4.9292e+000 +4.9134e-001 -1.0388e+001 -3.3605e+000 +5.9607e+000 -2.5938e+000 -4.2700e-002 +1.5849e-001 -3.0251e+000
60 +1.250872123e+003 +1.250872123e+003 +7.613421226e+002 +7.613421226e+002 -6.5210e+000 -2.8117e+000 -2.4700e+000 -2.1948e+000 +8.5317e-002 +8.4465e+000 -3.4424e+000 -6.5582e+000 -9.6102e-001 -1.3993e+001
85 +9.865687008e+002 +9.865687008e+002 +4.970387008e+002 +4.970387008e+002 +9.2537e-001 -1.9263e+000 +3.7947e+000 +6.0565e+000 -4.7883e+000 -4.6629e-001 -1.2752e+000 -3.2163e+000 -1.7696e+000 -8.2489e+000
901 +2.532047215e+002 +2.532047215e+002 -2.363252785e+002 -2.363252785e+002 -5.7317e+000 +5.2451e+000 -4.1831e+000 -2.1268e+000 -2.7528e+000 +7.6133e-001 -9.1977e-001 -5.2678e+000 +7.1126e+000 -8.2453e+000
62495 +1.#INF00000e+000 +2.532047215e+002 +1.#INF00000e+000 -2.363252785e+002 +2.8171e+029 -5.0297e+029 +2.3045e+031 -9.2539e+028 +1.5538e+029 +6.2643e+029 -5.9901e+029 -4.9795e+029 +2.6857e+029 +2.4335e+029
% function evaluation | noise-free fitness - Fopt (-4.004000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.110795291e+007 +1.110795291e+007 +1.110791287e+007 +1.110791287e+007 +2.7792e+000 -1.3355e+000 +2.3575e+000 -2.3866e+000 -3.6638e+000 +1.9299e+000 -6.7901e+000 +2.0964e+000 -9.3518e-001 -8.0542e+000
2 +2.142150790e+006 +2.142150790e+006 +2.142110750e+006 +2.142110750e+006 -2.8540e+000 -2.7406e-001 +1.3694e+000 -4.4316e-001 +9.0730e-001 +2.3566e+000 -1.2667e+001 -1.6758e+000 +8.2404e-001 -9.0323e-001
4 +3.184841270e+004 +3.184841270e+004 +3.180837270e+004 +3.180837270e+004 -3.6825e+000 -7.7723e-001 +1.4497e+001 -5.4006e+000 +3.0726e+000 +7.9810e+000 -4.7207e+000 +9.1564e+000 +1.3857e+000 -1.2296e+001
24 +3.250230302e+003 +3.250230302e+003 +3.210190302e+003 +3.210190302e+003 +2.5557e+000 -1.0299e+000 +4.6544e+000 -5.8855e+000 -1.7401e+000 +1.6799e+000 +1.2312e+000 +8.4040e-001 +1.0768e+001 -3.1350e+000
143 +1.242164335e+003 +1.242164335e+003 +1.202124335e+003 +1.202124335e+003 -6.0232e-001 -1.4440e+000 +2.1677e+000 -4.4581e+000 -4.7951e+000 +2.5776e+000 -5.6662e+000 +2.3422e+000 +6.0292e+000 -2.7712e+000
189 +8.729669289e+002 +8.729669289e+002 +8.329269289e+002 +8.329269289e+002 -5.3359e+000 -2.6429e+000 -1.0443e+000 -1.4557e+000 -6.3717e+000 +3.1524e+000 -4.7910e+000 +9.0779e-002 +4.2910e+000 +1.3918e+001
235 +1.832931180e+002 +1.832931180e+002 +1.432531180e+002 +1.432531180e+002 -1.0223e+000 -6.8247e+000 +1.1612e+000 +2.5571e+000 -5.9564e-001 +5.5477e+000 -4.4261e+000 +2.5196e+000 +1.5810e+000 +2.3798e+000
58024 +1.#INF00000e+000 +1.832931180e+002 +1.#INF00000e+000 +1.432531180e+002 +2.3724e+028 -1.3171e+028 +3.2311e+029 -2.2262e+029 -1.4012e+031 +6.5727e+028 -3.7623e+029 -1.5601e+029 -5.2292e+028 -2.1059e+029
% function evaluation | noise-free fitness - Fopt (-1.038100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.115138531e+005 +5.115138531e+005 +5.114100431e+005 +5.114100431e+005 -2.9748e+000 -1.1831e+000 +5.4288e+000 -8.7184e+000 -6.5554e-001 +3.4775e+000 +3.6228e+000 -7.8094e-001 +2.7049e+000 -4.4525e+000
26 +4.774122726e+005 +4.774122726e+005 +4.773084626e+005 +4.773084626e+005 -1.8662e+000 +3.1542e-001 +6.6609e+000 -2.0880e+000 -2.5607e+000 +2.9869e+000 +1.4915e+000 +5.4232e-001 +3.6393e+000 -1.3718e+000
46 +4.590752870e+005 +4.590752870e+005 +4.589714770e+005 +4.589714770e+005 +3.8610e-002 -1.8155e+000 +1.7576e+000 -3.7885e+000 -3.9654e+000 +4.1397e+000 +2.8417e-002 +1.6770e+000 -9.7498e-002 -2.4229e+000
51 +1.236938861e+005 +1.236938861e+005 +1.235900761e+005 +1.235900761e+005 -4.7924e-001 -1.4136e-001 +2.7542e+000 -1.9944e+000 -3.0005e+000 +5.7231e+000 -6.8901e-001 -8.8482e-001 +5.1793e+000 -4.6985e+000
61 +8.363078598e+004 +8.363078598e+004 +8.352697598e+004 +8.352697598e+004 +2.0119e-001 +2.4166e-001 +2.6404e+000 -3.4433e+000 -4.3760e+000 +4.2356e+000 -9.5859e+000 +1.4094e+000 +2.2531e+000 -1.8885e+000
62 +3.468484068e+004 +3.468484068e+004 +3.458103068e+004 +3.458103068e+004 +1.8626e+000 -2.4487e+000 +2.5912e+000 -3.7312e+000 -2.0790e+000 +4.2973e+000 -4.4703e+000 -4.7767e+000 +2.4577e+000 -5.6664e+000
88 +1.032382126e+004 +1.032382126e+004 +1.022001126e+004 +1.022001126e+004 -1.2425e+000 -4.0702e-001 +1.0381e+000 -4.8156e+000 -4.9352e+000 -3.0112e+000 -1.4275e+000 +1.9883e+000 +2.0141e+000 -1.7861e+000
116 +1.918653317e+002 +1.918653317e+002 +8.805533174e+001 +8.805533174e+001 -3.5952e-001 +1.3309e+000 +2.0514e+000 -2.3323e+000 -1.1669e+000 +8.2517e+000 -3.6456e+000 -2.0566e+000 +3.4900e+000 -1.9478e+000
60259 +1.#INF00000e+000 +1.918653317e+002 +1.#INF00000e+000 +8.805533174e+001 -1.8918e+029 -4.5747e+027 +9.8488e+029 -8.6803e+028 +2.7897e+029 -8.9056e+030 +8.0019e+028 +4.9010e+029 -2.4513e+028 +1.0905e+029
% function evaluation | noise-free fitness - Fopt (-2.380000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.567327167e+007 +2.567327167e+007 +2.567324787e+007 +2.567324787e+007 -4.5789e-001 +4.7898e+000 -1.1324e+000 -9.8059e+000 -1.0044e+000 +1.2489e+000 -2.3086e-001 +5.7463e+000 +3.2329e+000 -1.8320e+000
13 +1.852594029e+007 +1.852594029e+007 +1.852591649e+007 +1.852591649e+007 -8.9193e+000 +9.6946e-001 -9.9780e-001 -1.8183e+000 -5.9219e+000 -3.6746e+000 -7.1463e+000 +1.6863e+000 +5.4863e+000 -4.8479e+000
21 +9.224117426e+005 +9.224117426e+005 +9.223879426e+005 +9.223879426e+005 -3.8617e+000 +5.1172e+000 -6.0295e+000 +6.8799e+000 +2.6206e-001 -4.0554e+000 -5.1951e+000 -1.2370e+001 +2.3853e+000 -4.8279e+000
