% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
93665 +1.#INF00000e+000 +5.020361873e+002 +1.#INF00000e+000 +4.233161873e+002 -2.1352e+029 -1.3904e+029 -5.4458e+028 -5.7229e+028 -1.5473e+031 +2.7276e+028 -8.6346e+028 +5.9604e+028 +1.5734e+028 +8.4471e+028 -3.0775e+028 -7.4530e+028 -3.4433e+028 +2.6337e+028 +8.9945e+029 -1.8837e+029 +3.5832e+026 -5.4620e+029 -6.0950e+029 -1.8806e+028
% function evaluation | noise-free fitness - Fopt (-6.949000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.815230845e+007 +6.815230845e+007 +6.815223896e+007 +6.815223896e+007 +4.1766e-001 +1.1663e+001 +3.1589e+000 +9.2794e-001 -7.8355e-001 +3.2894e+000 -6.8288e+000 +3.7410e+000 +6.8883e+000 -4.4884e-001 -4.3483e-001 -8.2941e-001 -2.2359e+000 -2.1026e+000 +1.3025e+001 +9.7981e-001 -4.2220e+000 +3.8356e+000 +2.8984e+000 -1.5268e+000
2 +5.572703201e+007 +5.572703201e+007 +5.572696252e+007 +5.572696252e+007 -5.2507e+000 +6.3031e+000 +2.2828e+000 +7.1819e-001 -3.7460e+000 +1.7004e+000 -5.7598e+000 +6.4600e+000 -7.4382e-001 -1.2810e+000 +6.0740e+000 -3.7921e+000 -5.1217e+000 -1.5026e+001 +5.2572e+000 +3.6056e+000 -2.3935e+000 +5.5593e-001 +2.8282e+000 +1.6205e+000
3 +4.114798638e+007 +4.114798638e+007 +4.114791689e+007 +4.114791689e+007 -4.6446e+000 -2.4154e+000 +2.9932e+000 +2.7972e+000 -1.6028e+000 +2.3777e+000 -4.0159e+000 +9.7870e+000 -8.1911e-001 -1.0074e+000 +2.7495e+000 -1.2800e+000 -5.5630e+000 -9.5267e-001 +2.7373e+000 -3.1719e+000 -1.4132e+000 +1.3826e+000 +9.7860e+000 +7.7829e-001
4 +1.554117267e+005 +1.554117267e+005 +1.553422367e+005 +1.553422367e+005 -3.0314e+000 +3.5841e+000 +1.9656e-001 +4.1601e-001 -3.2766e+000 +4.0695e+000 +2.2851e+000 +4.7599e+000 -4.8400e+000 -1.9683e+000 +1.7419e+000 +2.0083e-001 +2.1083e-001 -1.5043e-001 +9.5082e+000 -4.4201e-002 -5.8082e+000 +5.7434e+000 +1.3589e+000 -1.1909e+000
14 +2.054006357e+004 +2.054006357e+004 +2.047057357e+004 +2.047057357e+004 -4.9989e+000 +1.7919e+000 +2.5704e+000 -1.1232e+000 -2.4835e+000 +1.6933e+000 -3.3594e+000 +4.4452e-001 +4.9387e-001 -1.2858e+000 +1.4665e+000 -4.0020e+000 -3.2078e+000 -1.1172e-001 +7.4776e+000 +3.7557e+000 -8.7522e+000 +1.2995e-001 +7.1705e+000 -1.6198e-001
16 +3.690829946e+003 +3.690829946e+003 +3.621339946e+003 +3.621339946e+003 -6.1413e-002 +4.5812e+000 +7.5834e+000 +3.2945e+000 -4.7552e+000 -8.6863e-001 -1.0129e+000 +8.6730e+000 +3.2627e-001 +1.4973e+000 -4.8619e-001 -4.4149e+000 -3.5065e+000 -9.8844e-001 +4.1014e+000 +4.2208e+000 -7.6466e+000 -1.7893e+000 +4.9433e+000 -1.3062e+000
438 +2.358080427e+003 +2.358080427e+003 +2.288590427e+003 +2.288590427e+003 +5.3416e+000 +8.9383e-001 -9.1943e+000 -4.5154e-002 -1.1010e+001 +6.6630e+000 +1.7369e+000 +2.0996e+000 -4.0942e+000 -8.0887e+000 -5.2282e+000 -1.0558e-001 +2.2220e+001 +7.6746e-001 +1.2427e+000 +8.6199e+000 +2.3488e+000 +1.7389e+000 +6.9672e+000 +5.5900e+000
468 +1.552928114e+003 +1.552928114e+003 +1.483438114e+003 +1.483438114e+003 -4.8937e+000 -2.0968e+000 -4.7594e+000 -3.2522e+000 -2.4720e+000 +9.5240e+000 +4.5780e+000 +9.7189e+000 -6.4399e+000 +6.0139e+000 -9.9914e-001 -2.5285e-001 -6.3818e+000 -7.5660e+000 -2.4393e+000 +8.5023e+000 -1.7542e+000 +4.8442e+000 +1.3534e+001 +9.6135e+000
99437 +1.#INF00000e+000 +1.552928114e+003 +1.#INF00000e+000 +1.483438114e+003 -1.7650e+031 +2.2900e+029 +1.7633e+029 +3.1413e+029 +2.5818e+029 -4.3306e+029 +4.5288e+028 -1.2838e+029 +8.7811e+029 +9.2906e+029 +1.6277e+028 -2.7051e+030 +9.2122e+029 -7.4068e+028 -9.2952e+029 +5.3878e+029 +5.9179e+029 -2.5751e+030 +1.3709e+029 -1.9946e+029
% function evaluation | noise-free fitness - Fopt (-2.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.816652438e+007 +3.816652438e+007 +3.816649720e+007 +3.816649720e+007 +5.5398e+000 -3.7330e+000 -1.9633e+000 +7.4350e-001 +5.5390e+000 +6.9200e+000 +6.0388e+000 -8.4696e+000 -8.2463e+000 -2.9132e+000 -4.7863e-001 +3.5430e-001 +1.7600e-001 -1.1422e+001 +6.5754e+000 +3.3016e+000 -1.8121e+000 +9.7769e+000 +3.1935e+000 +4.2164e+000
2 +1.863665905e+007 +1.863665905e+007 +1.863663187e+007 +1.863663187e+007 +8.8299e+000 -3.2881e+000 +4.9456e+000 +4.6010e-001 -3.5839e-003 +3.0421e-002 +7.6843e-001 -9.8519e-002 +1.2291e-002 -9.0319e+000 +8.0182e+000 -2.9642e+000 -5.2277e+000 -3.2696e+000 +6.3859e+000 -1.0639e+001 +1.7312e+000 +6.8478e+000 -1.1963e+000 -6.8434e+000
3 +2.927267454e+006 +2.927267454e+006 +2.927240274e+006 +2.927240274e+006 +5.7807e+000 +3.2528e+000 +2.7567e+000 -8.4904e+000 +2.2838e+000 +2.9946e+000 +5.6683e+000 -2.2324e+000 -5.8829e-001 -8.6248e-001 -2.1694e+000 +5.2954e+000 +2.4747e+000 -3.6146e+000 +4.7848e+000 +4.5063e-001 -1.1794e+000 -7.0321e-001 +3.6648e+000 -1.5808e+001
4 +2.020595552e+006 +2.020595552e+006 +2.020568372e+006 +2.020568372e+006 +2.1195e+000 -2.3157e+000 -4.7967e+000 -1.2434e+000 +3.9168e+000 -2.2783e+000 +1.0651e+000 -3.4723e+000 -3.2203e+000 -2.8394e+000 +4.2282e+000 +5.3435e+000 +1.0358e+000 -6.7338e+000 +4.1500e+000 +1.0994e+000 +8.0223e-001 +2.9568e+000 +5.2164e+000 -8.4914e+000
7 +1.248900381e+006 +1.248900381e+006 +1.248873201e+006 +1.248873201e+006 +6.5652e+000 +3.6748e+000 -2.4329e+000 -2.3749e+000 +3.9382e+000 +2.7227e+000 +2.9804e+000 -4.9759e+000 -1.2192e-001 -5.2098e+000 +4.7065e+000 +4.8729e+000 -7.2452e-001 -8.3310e+000 +4.4237e+000 +8.4974e-002 +7.0542e+000 +3.8407e+000 +3.4954e+000 -1.0006e+000
8 +9.198693146e+004 +9.198693146e+004 +9.195975146e+004 +9.195975146e+004 +6.1851e+000 +2.6596e-001 -2.4968e+000 -3.1412e+000 +6.9596e+000 -5.1713e+000 +6.2918e+000 +8.3563e-001 -9.3505e-001 +1.6224e+000 +5.4716e+000 +1.7961e+000 -5.3375e-001 -6.2252e+000 +2.7675e+000 -1.2271e+000 +2.6757e+000 +1.0245e+001 +4.9978e+000 -6.8006e+000
23 +4.295112315e+002 +4.295112315e+002 +4.023312315e+002 +4.023312315e+002 +1.1581e+000 +4.7600e+000 +9.7576e-001 -3.1483e+000 +5.4679e+000 +1.0929e+000 +5.2361e+000 -3.6630e+000 +6.0094e+000 -8.3851e-001 +3.9881e+000 +1.5464e+000 -7.8728e-001 -6.7722e+000 +6.5324e+000 +9.0972e-001 +1.1172e+000 +2.8880e+000 +3.4817e+000 -3.7254e+000
297 +3.780130729e+002 +3.780130729e+002 +3.508330729e+002 +3.508330729e+002 +3.0345e+000 +7.6099e+000 +2.8695e+000 +1.6885e-001 +4.2345e+000 +2.6433e+000 +3.1132e-001 -5.3767e+000 -4.1233e+000 -2.7792e+000 +3.3423e+000 +2.0385e+000 -2.5409e+000 -4.7016e+000 +3.3598e+000 -4.0828e-001 +1.9872e+000 +2.9952e+000 +1.9913e+000 -2.9308e+000
93712 +1.#INF00000e+000 +3.780130729e+002 +1.#INF00000e+000 +3.508330729e+002 -5.2144e+029 +1.6841e+030 +1.5373e+029 -6.3586e+028 -3.0684e+029 -5.1593e+029 -2.2083e+028 +1.1983e+029 -9.7462e+029 +5.8843e+028 +2.4052e+029 -6.2739e+029 -2.0039e+028 +3.3409e+029 +9.1578e+029 +3.2535e+029 +2.9372e+029 +1.6222e+029 +1.3757e+031 +6.1774e+029
% function evaluation | noise-free fitness - Fopt (-6.968800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.805478340e+007 +6.805478340e+007 +6.805408652e+007 +6.805408652e+007 +1.4039e+000 +1.0129e+000 +3.7482e+000 -6.1905e+000 -2.9384e+000 +3.3780e+000 +7.6405e+000 -6.6707e-001 +7.1759e+000 +2.2409e+000 +3.8752e+000 +4.7980e+000 +5.5777e+000 -8.7095e+000 +2.3421e+000 +4.9895e+000 -2.8837e+000 +5.4675e+000 +2.0953e+000 -4.7055e+000
3 +9.772294500e+006 +9.772294500e+006 +9.771597620e+006 +9.771597620e+006 +5.1196e+000 +1.4670e+000 +4.2027e+000 -4.2665e+000 +9.1225e-001 -1.8937e+000 +2.9222e+000 -4.3965e-001 +8.4715e+000 +5.3471e+000 +4.5858e+000 +8.1102e-001 +3.5585e+000 -1.3978e+000 +9.6721e+000 +5.2309e+000 -2.6707e+000 +1.4951e+000 +1.9529e+000 -1.8397e+000
9 +7.964660246e+006 +7.964660246e+006 +7.963963366e+006 +7.963963366e+006 +3.5772e+000 -4.4820e-001 +4.5607e+000 -1.9631e+000 +8.9831e-001 -6.5847e+000 +4.3762e+000 -5.1042e+000 +4.3785e+000 +1.3244e+000 +5.9526e+000 +5.2181e+000 +1.5024e+000 -6.2391e+000 +3.8727e+000 +1.9480e+000 -2.0851e+000 +5.2324e-001 +6.0302e-001 -1.2857e+001
19 +9.058515763e+004 +9.058515763e+004 +8.988827763e+004 +8.988827763e+004 +9.6481e-001 +3.9074e+000 +3.6369e+000 -3.3582e+000 +3.8496e+000 +1.0081e+001 -1.3291e+000 -2.7333e+000 +7.2097e+000 -5.8042e+000 +4.5698e+000 +2.0628e+000 +2.1923e+000 -2.5437e+000 +6.9866e+000 +7.1663e+000 +2.3661e+000 -3.1746e+000 -2.0476e-001 -3.9092e-001
212 +1.389645433e+004 +1.389645433e+004 +1.319957433e+004 +1.319957433e+004 +6.7241e-001 +8.4337e-001 +5.2817e+000 -5.5017e+000 +2.6370e+000 +1.0533e+000 +1.0263e+001 -2.4851e+000 +1.3082e+001 +1.4057e+000 -6.9434e+000 -1.3743e-001 +4.1248e-001 -5.4763e+000 +2.4868e+000 +9.0341e+000 -4.3234e+000 +8.8851e-001 +9.0807e-001 -4.8200e+000
