% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1087 +3.693235423e+005 +3.693235423e+005 +3.691136623e+005 +3.691136623e+005 -2.4793e+000 -3.8028e+000 +1.0511e+000 +3.4236e+000 -4.8448e+000 +2.5259e+000 -2.7212e-001 +9.7924e+000 +4.0548e+000 +5.7081e+000 +1.3838e+000 -2.8557e+000 +3.9286e+000 -7.6992e-001 -1.4892e+000 -3.0715e+000 -2.3467e+000 +3.8147e+000 -2.2627e+000 +2.1755e+000
1163 +3.084462396e+005 +3.084462396e+005 +3.082363596e+005 +3.082363596e+005 -1.4969e+001 -2.2271e+000 +2.3204e+000 +6.7524e+000 -2.1315e+000 -2.6075e+000 +2.7285e-001 +6.7790e+000 +1.1895e+000 -2.7972e+000 -1.7104e+000 +4.2680e+000 +4.8598e+000 -1.4492e+000 -2.6389e+000 -3.3132e+000 -3.4060e+000 +3.9270e+000 -2.4465e+000 +1.7395e+000
1199 +2.649845769e+005 +2.649845769e+005 +2.647746969e+005 +2.647746969e+005 -1.0618e+000 +8.0849e-001 +5.1053e+000 +3.5555e+000 -1.3802e+000 +4.8098e-001 -1.2045e+000 +3.6258e+000 +1.1114e+000 +7.4791e+000 +5.2294e+000 +3.5421e-001 +5.0368e+000 +6.8705e-002 -1.1922e-001 -2.6412e+000 -2.5828e+000 +2.9190e+000 -2.5021e+000 +1.9889e+000
1242 +2.388090040e+005 +2.388090040e+005 +2.385991240e+005 +2.385991240e+005 +1.1536e+000 -4.4907e+000 +1.8919e+000 +1.2187e+000 +1.2313e+001 -1.3700e+000 -5.8735e+000 +5.5413e+000 +4.1206e+000 +4.4171e+000 -4.2054e+000 +1.1717e+000 +2.7963e+000 -1.7873e+000 -1.5062e+000 -3.1688e+000 -3.8593e+000 +3.2310e+000 -2.7510e+000 +1.8386e+000
1290 +1.074952837e+005 +1.074952837e+005 +1.072854037e+005 +1.072854037e+005 +1.3914e+000 -1.3421e-001 +4.8508e+000 +1.0299e+000 -1.5369e+000 +3.2478e+000 -1.0050e+000 +2.0887e+000 +4.7722e+000 +3.9957e+000 +2.7544e-001 +3.1112e+000 +5.5620e+000 +1.2605e-001 -1.6588e+000 -3.3697e+000 -2.6653e+000 +3.0538e+000 -2.1887e+000 +1.8675e+000
1610 +9.302521815e+004 +9.302521815e+004 +9.281533815e+004 +9.281533815e+004 -6.2569e+000 -4.1492e+000 +4.2143e+000 +5.3262e+000 +2.8189e-001 -2.0593e+000 -1.7210e+000 +6.3054e-001 +5.1058e+000 +5.9796e+000 +1.7526e+000 +1.1206e+000 +2.8714e+000 -3.7018e-001 -5.8539e-001 -3.3808e+000 -3.1163e+000 +3.0001e+000 -2.3447e+000 +2.0332e+000
1724 +8.596334174e+004 +8.596334174e+004 +8.575346174e+004 +8.575346174e+004 -2.2335e+000 -3.3547e+000 +2.6470e+000 +7.4169e+000 -1.2380e+000 -1.4821e+000 -2.7582e+000 +1.7800e+000 -1.4742e+000 +5.0421e+000 +5.1511e-001 +1.2587e+000 +2.4794e+000 -5.6881e-001 -1.0176e+000 -3.6700e+000 -3.0897e+000 +2.9052e+000 -2.4485e+000 +1.7352e+000
1771 +8.306743327e+004 +8.306743327e+004 +8.285755327e+004 +8.285755327e+004 +1.2830e+000 -2.7312e+000 +3.2182e+000 +3.7042e+000 -1.1138e+000 -3.1940e+000 -7.0167e-001 +2.2862e+000 +4.3237e+000 +7.4693e+000 +4.0854e+000 +1.6214e+000 +4.8105e+000 -1.2783e+000 -6.6649e-001 -3.9184e+000 -3.0189e+000 +2.8051e+000 -2.4015e+000 +1.8703e+000
1811 +7.226440846e+004 +7.226440846e+004 +7.205452846e+004 +7.205452846e+004 -1.1432e+000 -3.3190e+000 +3.2145e+000 +3.2614e+000 +4.2191e-001 -6.7026e-001 -1.4510e+000 -4.1997e-001 +2.3457e+000 +1.0860e+001 +1.1100e+000 +1.8546e-001 +3.5757e+000 -1.4599e+000 -1.7272e+000 -3.6898e+000 -3.0576e+000 +3.0639e+000 -2.4986e+000 +1.8589e+000
1827 +6.504796499e+004 +6.504796499e+004 +6.483808499e+004 +6.483808499e+004 -3.8563e+000 -5.4933e+000 +3.8335e+000 +4.5393e+000 -7.5109e-001 +3.9446e-001 -3.2924e-001 +1.4141e+000 +3.2611e+000 +5.9680e+000 +1.0043e-001 +2.5934e+000 +5.1088e+000 -1.9473e+000 -1.1748e+000 -3.6319e+000 -2.7940e+000 +2.9811e+000 -2.2945e+000 +2.0481e+000
1906 +4.706500763e+004 +4.706500763e+004 +4.685512763e+004 +4.685512763e+004 -3.1040e+000 -2.4304e+000 +1.7374e+000 -1.4710e+000 +1.6634e+000 -2.9001e+000 -8.8853e-002 +1.2267e+000 +3.2948e+000 +5.7366e+000 -5.2808e-001 +1.6078e+000 +4.2969e+000 -1.0837e+000 -1.1006e+000 -3.5577e+000 -2.9019e+000 +3.0488e+000 -2.5433e+000 +1.8734e+000
2047 +2.170659469e+004 +2.170659469e+004 +2.149671469e+004 +2.149671469e+004 -3.3893e+000 -5.3489e+000 +3.4796e+000 +3.9938e+000 -3.0548e+000 -2.5208e-001 -8.3135e-001 +1.6166e+000 +1.7629e-001 +6.4073e+000 +1.4415e+000 +1.8849e+000 +3.8483e+000 -1.5220e+000 -1.6194e+000 -3.9695e+000 -3.1797e+000 +2.9636e+000 -2.4418e+000 +1.9364e+000
2389 +2.129683507e+004 +2.129683507e+004 +2.108695507e+004 +2.108695507e+004 -3.3479e+000 -4.5776e+000 +3.5188e+000 +1.5879e+000 -3.4668e+000 -1.9774e+000 +2.8250e-001 -1.2776e+000 +9.5213e-001 +3.6353e+000 +7.2324e-001 +2.6605e-001 +4.2885e+000 -1.8392e+000 -1.3725e+000 -3.9403e+000 -3.2002e+000 +3.1062e+000 -2.4428e+000 +1.8871e+000
2423 +1.566910172e+004 +1.566910172e+004 +1.545922172e+004 +1.545922172e+004 -6.5168e+000 -3.4978e+000 +2.4174e+000 +1.7349e+000 +6.2449e-001 -1.5109e+000 +2.4661e+000 +1.2664e+000 +1.9705e+000 +4.5762e+000 +2.2272e+000 +1.6548e+000 +3.7664e+000 -1.3630e+000 -1.4544e+000 -3.7334e+000 -3.2271e+000 +3.1293e+000 -2.3750e+000 +1.8878e+000
2683 +1.394892375e+004 +1.394892375e+004 +1.373904375e+004 +1.373904375e+004 -2.8611e+000 -9.9005e-001 +2.9080e+000 +4.5425e+000 -3.6953e-001 -1.1330e+000 +8.2944e-001 +2.9958e+000 +7.4125e-001 +5.7105e+000 +4.6118e-001 +1.1108e+000 +3.9415e+000 -1.1477e+000 -1.7410e+000 -3.6923e+000 -3.0373e+000 +3.0139e+000 -2.3645e+000 +1.9255e+000
2702 +1.326515671e+004 +1.326515671e+004 +1.305527671e+004 +1.305527671e+004 -6.1330e-001 -3.9232e+000 +3.4280e+000 +3.2411e+000 -2.4379e-001 -6.2245e-001 -1.6778e+000 +3.2536e-001 +6.5306e-001 +4.6544e+000 +1.4229e+000 +2.0349e+000 +4.1723e+000 -1.0374e+000 -1.5669e+000 -3.8658e+000 -3.0351e+000 +3.1169e+000 -2.3353e+000 +1.8776e+000
2753 +1.289029155e+004 +1.289029155e+004 +1.268041155e+004 +1.268041155e+004 -2.9611e+000 -2.9498e+000 +2.9248e+000 +2.7387e+000 +1.3226e+000 -1.1360e+000 -4.2433e-001 +3.4658e+000 -4.2429e-001 +4.3601e+000 +2.0610e+000 +1.5982e+000 +4.1055e+000 -1.6676e+000 -1.3783e+000 -3.8013e+000 -2.8962e+000 +3.0976e+000 -2.3852e+000 +1.9424e+000
2771 +1.077338856e+004 +1.077338856e+004 +1.056350856e+004 +1.056350856e+004 -7.9423e+000 -6.3774e+000 +4.5230e+000 +2.6786e+000 +8.0407e-002 +1.6314e+000 +7.2410e-001 +9.3321e-001 +6.0016e-001 +2.5067e+000 +1.5255e+000 +1.6377e+000 +4.3103e+000 -8.4797e-001 -1.6014e+000 -3.6190e+000 -3.0207e+000 +3.0742e+000 -2.3288e+000 +1.9229e+000
2782 +5.418591541e+003 +5.418591541e+003 +5.208711541e+003 +5.208711541e+003 -9.6950e-001 -3.5603e+000 +4.0113e+000 +3.2014e+000 +1.1756e+000 -9.2579e-001 +1.0618e+000 +2.1416e+000 +6.3144e-001 +3.3159e+000 +1.2938e+000 +1.4982e+000 +3.9463e+000 -1.6918e+000 -1.4219e+000 -3.8658e+000 -3.0599e+000 +3.0180e+000 -2.3777e+000 +1.9285e+000
3176 +4.481218356e+003 +4.481218356e+003 +4.271338356e+003 +4.271338356e+003 -3.5187e-001 +8.1223e-001 +4.1588e+000 +2.8011e+000 +6.7664e-002 -1.9219e-001 +4.6869e-001 +1.6094e+000 -1.7903e+000 +3.4188e+000 +1.2481e+000 +9.6772e-001 +4.1297e+000 -1.3652e+000 -1.4654e+000 -3.7592e+000 -3.0163e+000 +2.9896e+000 -2.3597e+000 +1.9141e+000
3211 +2.870008547e+003 +2.870008547e+003 +2.660128547e+003 +2.660128547e+003 -3.4000e+000 -1.3288e+000 +3.5537e+000 +5.0178e+000 +9.7443e-001 -8.2353e-001 +3.5434e+000 +5.7875e-001 -2.1558e+000 +2.9105e+000 +2.7818e-001 +1.8256e+000 +4.0539e+000 -1.4501e+000 -1.3851e+000 -3.7848e+000 -3.1121e+000 +3.0505e+000 -2.3860e+000 +1.9198e+000
3688 +2.500591892e+003 +2.500591892e+003 +2.290711892e+003 +2.290711892e+003 -2.1494e+000 -3.5719e+000 +3.2353e+000 +2.1805e+000 +2.1925e-001 -1.4766e+000 +1.4974e+000 +6.2029e-001 -1.8282e+000 +1.9303e+000 +6.5757e-001 +1.5608e+000 +4.1329e+000 -1.4853e+000 -1.5280e+000 -3.7607e+000 -3.0063e+000 +3.0473e+000 -2.4029e+000 +1.9354e+000
3745 +1.833281978e+003 +1.833281978e+003 +1.623401978e+003 +1.623401978e+003 -7.7151e+000 -4.2990e+000 +2.6082e+000 +2.4046e+000 -9.5011e-001 -1.4464e+000 +1.6904e+000 -3.7373e-001 -8.1322e-001 +2.5913e+000 +8.7233e-001 +1.3363e+000 +4.0348e+000 -1.3916e+000 -1.5699e+000 -3.7320e+000 -3.0172e+000 +3.0542e+000 -2.3720e+000 +1.9035e+000
4198 +1.709046937e+003 +1.709046937e+003 +1.499166937e+003 +1.499166937e+003 -3.0610e+000 -3.3655e+000 +3.9301e+000 +1.6101e+000 -9.0412e-002 -1.1858e+000 +1.8906e+000 +3.5338e-001 -1.8987e+000 +2.9937e+000 +8.3790e-001 +1.3862e+000 +4.1133e+000 -1.3060e+000 -1.4928e+000 -3.7874e+000 -3.0932e+000 +3.0773e+000 -2.3932e+000 +1.9194e+000
4207 +1.467004508e+003 +1.467004508e+003 +1.257124508e+003 +1.257124508e+003 -1.9873e+000 -4.4360e+000 +3.8524e+000 +1.1487e+000 -1.7139e-001 -1.2105e+000 +1.7201e+000 +2.7599e-001 -1.0425e+000 +2.9880e+000 +6.6542e-001 +1.5572e+000 +4.0561e+000 -1.3706e+000 -1.5241e+000 -3.7940e+000 -3.0257e+000 +3.0617e+000 -2.3564e+000 +1.9203e+000
4324 +1.321027476e+003 +1.321027476e+003 +1.111147476e+003 +1.111147476e+003 -2.0085e-001 -3.5597e+000 +2.7566e+000 +1.1881e+000 +3.2980e-001 -9.9814e-001 +2.0090e+000 +3.7349e-001 -1.0031e+000 +2.5581e+000 +8.3564e-001 +1.6253e+000 +3.9804e+000 -1.5606e+000 -1.5503e+000 -3.7964e+000 -3.0497e+000 +3.0303e+000 -2.3842e+000 +1.9177e+000
4400 +1.101549917e+003 +1.101549917e+003 +8.916699167e+002 +8.916699167e+002 -1.1696e+000 -4.1607e+000 +3.8889e+000 -8.8257e-002 -2.1467e-002 -4.9927e-001 +1.4586e+000 +4.5254e-001 -6.5376e-001 +2.4686e+000 +8.9027e-001 +1.4744e+000 +4.0499e+000 -1.5056e+000 -1.5087e+000 -3.7723e+000 -3.0272e+000 +3.0719e+000 -2.3675e+000 +1.9253e+000
4439 +1.083451441e+003 +1.083451441e+003 +8.735714412e+002 +8.735714412e+002 -2.9438e+000 -3.3842e+000 +4.5298e+000 +3.3925e+000 -6.2907e-002 -9.4299e-001 +2.2874e+000 +6.8578e-001 -1.6508e+000 +2.5180e+000 +1.0240e+000 +1.5307e+000 +4.0219e+000 -1.3848e+000 -1.4907e+000 -3.7622e+000 -3.0552e+000 +3.0585e+000 -2.3666e+000 +1.9109e+000
4548 +1.040751457e+003 +1.040751457e+003 +8.308714571e+002 +8.308714571e+002 -3.0904e+000 -4.3504e+000 +3.7257e+000 +2.3435e+000 +7.8341e-003 -1.1007e+000 +1.8611e+000 -2.6246e-001 -1.0327e+000 +3.0047e+000 +7.7429e-001 +1.7199e+000 +3.9715e+000 -1.4483e+000 -1.5320e+000 -3.7457e+000 -3.0406e+000 +3.0512e+000 -2.3825e+000 +1.9159e+000
4601 +9.558760555e+002 +9.558760555e+002 +7.459960555e+002 +7.459960555e+002 -2.4504e+000 -4.9074e+000 +4.5161e+000 +1.6424e+000 +2.9153e-001 -6.2999e-001 +2.2195e+000 +4.5084e-002 -1.6043e+000 +2.6294e+000 +8.3951e-001 +1.6795e+000 +4.1392e+000 -1.4354e+000 -1.5164e+000 -3.7883e+000 -3.0670e+000 +3.0590e+000 -2.3697e+000 +1.9268e+000
4640 +8.831878359e+002 +8.831878359e+002 +6.733078359e+002 +6.733078359e+002 -1.6708e+000 -3.7327e+000 +3.4370e+000 +3.1352e+000 +4.2369e-001 -7.8821e-001 +2.3894e+000 +2.8103e-001 -1.1008e+000 +2.6352e+000 +6.1559e-001 +1.3766e+000 +3.9612e+000 -1.4362e+000 -1.5159e+000 -3.7702e+000 -3.0497e+000 +3.0732e+000 -2.3729e+000 +1.9261e+000
4777 +6.902353628e+002 +6.902353628e+002 +4.803553628e+002 +4.803553628e+002 -1.1533e+000 -4.5278e+000 +4.1062e+000 +1.4646e+000 +2.5804e-001 -7.5831e-001 +2.3806e+000 +2.0890e-001 -8.7299e-001 +2.6190e+000 +7.1844e-001 +1.5354e+000 +3.9801e+000 -1.4266e+000 -1.5274e+000 -3.7828e+000 -3.0753e+000 +3.0635e+000 -2.3748e+000 +1.9177e+000
4857 +5.905208708e+002 +5.905208708e+002 +3.806408708e+002 +3.806408708e+002 -1.5356e+000 -3.8213e+000 +5.0958e+000 +2.0490e+000 +5.6568e-001 -1.0563e-001 +2.2422e+000 +2.0671e-001 -8.5249e-001 +2.6065e+000 +9.3139e-001 +1.6283e+000 +4.0512e+000 -1.4163e+000 -1.5317e+000 -3.7734e+000 -3.0603e+000 +3.0608e+000 -2.3941e+000 +1.9133e+000
5305 +5.323913104e+002 +5.323913104e+002 +3.225113104e+002 +3.225113104e+002 +3.0092e-001 -3.3880e+000 +4.7533e+000 +2.0041e+000 -8.3624e-002 +5.6221e-002 +1.5834e+000 -9.6682e-002 -1.1161e+000 +2.5237e+000 +7.9087e-001 +1.5764e+000 +3.9324e+000 -1.4389e+000 -1.5700e+000 -3.7843e+000 -3.0654e+000 +3.0743e+000 -2.3803e+000 +1.9156e+000
5552 +4.701819180e+002 +4.701819180e+002 +2.603019180e+002 +2.603019180e+002 -1.5826e+000 -5.5553e+000 +4.1150e+000 +2.2192e+000 +7.1958e-001 +6.0239e-002 +2.4763e+000 -1.7823e-001 -1.2353e+000 +2.7239e+000 +8.8882e-001 +1.5793e+000 +3.9680e+000 -1.4075e+000 -1.5646e+000 -3.7690e+000 -3.0858e+000 +3.0559e+000 -2.3802e+000 +1.9210e+000
5582 +4.298148784e+002 +4.298148784e+002 +2.199348784e+002 +2.199348784e+002 -1.8159e+000 -2.6216e+000 +5.3004e+000 +1.5248e+000 +7.5065e-001 +2.6194e-001 +2.3978e+000 +1.0476e-001 -1.3905e+000 +2.5089e+000 +7.8892e-001 +1.5262e+000 +4.0205e+000 -1.4291e+000 -1.5344e+000 -3.7961e+000 -3.0512e+000 +3.0581e+000 -2.3794e+000 +1.9151e+000
5901 +4.119171465e+002 +4.119171465e+002 +2.020371465e+002 +2.020371465e+002 -2.0315e+000 -2.6930e+000 +4.6736e+000 +1.1585e+000 +5.1891e-001 +5.3242e-001 +1.4142e+000 +2.6811e-001 -1.1953e+000 +2.6538e+000 +8.3350e-001 +1.4872e+000 +3.9931e+000 -1.4301e+000 -1.5220e+000 -3.7913e+000 -3.0613e+000 +3.0624e+000 -2.3750e+000 +1.9174e+000
5949 +3.937830021e+002 +3.937830021e+002 +1.839030021e+002 +1.839030021e+002 -1.4257e-001 -3.8757e+000 +3.7368e+000 +1.7148e+000 +2.3845e-001 +3.6451e-001 +2.6657e+000 -3.8816e-001 -1.1053e+000 +2.4299e+000 +8.6444e-001 +1.5438e+000 +3.9197e+000 -1.4337e+000 -1.5449e+000 -3.7808e+000 -3.0614e+000 +3.0621e+000 -2.3732e+000 +1.9202e+000
6010 +3.686989823e+002 +3.686989823e+002 +1.588189823e+002 +1.588189823e+002 +5.8342e-002 -4.2623e+000 +4.5744e+000 +1.3465e+000 +1.7205e-001 +2.4737e-001 +2.1101e+000 -1.8750e-001 -1.0753e+000 +2.4691e+000 +8.4322e-001 +1.5474e+000 +3.9901e+000 -1.4381e+000 -1.5362e+000 -3.7618e+000 -3.0587e+000 +3.0629e+000 -2.3766e+000 +1.9181e+000
6127 +3.329711280e+002 +3.329711280e+002 +1.230911280e+002 +1.230911280e+002 -1.4220e+000 -4.0026e+000 +4.4218e+000 +1.6566e+000 +3.0596e-001 +5.0627e-001 +2.5190e+000 +1.6061e-001 -9.2476e-001 +2.7323e+000 +8.6015e-001 +1.5551e+000 +3.9997e+000 -1.4218e+000 -1.5252e+000 -3.7752e+000 -3.0600e+000 +3.0662e+000 -2.3839e+000 +1.9201e+000
6207 +3.265938801e+002 +3.265938801e+002 +1.167138801e+002 +1.167138801e+002 -1.4053e+000 -2.9974e+000 +4.4518e+000 +1.2282e+000 +4.5816e-001 +2.8886e-001 +2.4137e+000 -3.0516e-001 -1.1101e+000 +2.5794e+000 +8.8435e-001 +1.5319e+000 +3.9492e+000 -1.4453e+000 -1.5243e+000 -3.7697e+000 -3.0585e+000 +3.0658e+000 -2.3778e+000 +1.9183e+000
6254 +3.206270727e+002 +3.206270727e+002 +1.107470727e+002 +1.107470727e+002 -1.2298e+000 -3.8871e+000 +4.3895e+000 +2.5536e+000 +5.3610e-001 +2.8657e-001 +2.4945e+000 +5.7506e-002 -1.2588e+000 +2.5920e+000 +9.1315e-001 +1.5645e+000 +3.9596e+000 -1.4065e+000 -1.5419e+000 -3.7603e+000 -3.0615e+000 +3.0664e+000 -2.3802e+000 +1.9222e+000
6259 +2.958976791e+002 +2.958976791e+002 +8.601767912e+001 +8.601767912e+001 -8.0036e-001 -3.8529e+000 +4.2329e+000 +1.8470e+000 +6.7748e-001 +4.1968e-001 +2.2294e+000 -2.8756e-002 -1.1725e+000 +2.6151e+000 +8.8782e-001 +1.5246e+000 +3.9612e+000 -1.4576e+000 -1.5451e+000 -3.7647e+000 -3.0587e+000 +3.0662e+000 -2.3791e+000 +1.9206e+000
6394 +2.899609040e+002 +2.899609040e+002 +8.008090397e+001 +8.008090397e+001 -1.8413e+000 -2.7313e+000 +3.8833e+000 +1.8451e+000 +7.6668e-001 +1.9354e-001 +2.4394e+000 -1.1702e-001 -1.2291e+000 +2.5141e+000 +8.7407e-001 +1.5569e+000 +3.9799e+000 -1.4230e+000 -1.5397e+000 -3.7764e+000 -3.0599e+000 +3.0647e+000 -2.3785e+000 +1.9195e+000
6460 +2.797872393e+002 +2.797872393e+002 +6.990723934e+001 +6.990723934e+001 -1.7052e+000 -2.7671e+000 +4.0226e+000 +1.7409e+000 +6.5338e-001 +4.3404e-001 +2.3836e+000 +1.4269e-002 -1.2348e+000 +2.5866e+000 +9.2491e-001 +1.5611e+000 +3.9563e+000 -1.4220e+000 -1.5450e+000 -3.7616e+000 -3.0716e+000 +3.0678e+000 -2.3804e+000 +1.9199e+000
6514 +2.668421426e+002 +2.668421426e+002 +5.696214264e+001 +5.696214264e+001 -5.6114e-001 -2.3028e+000 +5.2914e+000 +1.7672e+000 +6.4274e-001 +4.7703e-001 +2.4250e+000 +1.3281e-001 -1.1664e+000 +2.6381e+000 +8.5777e-001 +1.5539e+000 +4.0030e+000 -1.4282e+000 -1.5294e+000 -3.7704e+000 -3.0661e+000 +3.0602e+000 -2.3766e+000 +1.9208e+000
6529 +2.623205554e+002 +2.623205554e+002 +5.244055538e+001 +5.244055538e+001 +2.6902e-001 -2.1866e+000 +4.2736e+000 +2.0142e+000 +7.4062e-001 +4.7556e-001 +2.2325e+000 -2.0862e-001 -1.0802e+000 +2.6475e+000 +9.0381e-001 +1.4628e+000 +3.9750e+000 -1.4237e+000 -1.5417e+000 -3.7700e+000 -3.0600e+000 +3.0578e+000 -2.3794e+000 +1.9220e+000
6540 +2.488626644e+002 +2.488626644e+002 +3.898266439e+001 +3.898266439e+001 -1.2256e+000 -2.5013e+000 +4.5853e+000 +2.0995e+000 +1.0027e+000 +7.1507e-001 +2.4194e+000 +6.6123e-002 -1.1896e+000 +2.5165e+000 +8.2258e-001 +1.5855e+000 +3.9583e+000 -1.4324e+000 -1.5443e+000 -3.7679e+000 -3.0525e+000 +3.0626e+000 -2.3779e+000 +1.9242e+000
6590 +2.344685020e+002 +2.344685020e+002 +2.458850203e+001 +2.458850203e+001 -1.7132e+000 -3.7735e+000 +4.6782e+000 +1.8529e+000 +4.2256e-001 +1.1352e+000 +2.3280e+000 +9.6632e-002 -1.0705e+000 +2.5419e+000 +9.0268e-001 +1.5101e+000 +3.9842e+000 -1.3975e+000 -1.5213e+000 -3.7679e+000 -3.0565e+000 +3.0609e+000 -2.3783e+000 +1.9202e+000
6600 +2.166204419e+002 +2.166204419e+002 +6.740441945e+000 +6.740441945e+000 -5.3862e-001 -3.7434e+000 +4.4799e+000 +1.0446e+000 +6.7303e-001 +1.2172e+000 +2.4955e+000 -8.2173e-002 -1.2035e+000 +2.6090e+000 +9.2147e-001 +1.4927e+000 +3.9464e+000 -1.4320e+000 -1.5269e+000 -3.7661e+000 -3.0595e+000 +3.0623e+000 -2.3784e+000 +1.9216e+000
6639 +2.033591543e+002 +2.033591543e+002 -6.520845718e+000 -6.520845718e+000 -1.8462e+000 -3.2356e+000 +4.1907e+000 +2.1655e+000 +6.0563e-001 +1.1933e+000 +2.1445e+000 -5.7936e-002 -1.0798e+000 +2.5892e+000 +8.1858e-001 +1.5259e+000 +3.9703e+000 -1.4280e+000 -1.5397e+000 -3.7704e+000 -3.0710e+000 +3.0574e+000 -2.3817e+000 +1.9184e+000
6674 +1.081772702e+002 +1.081772702e+002 -1.017027298e+002 -1.017027298e+002 -9.2825e-002 -2.9795e+000 +4.4332e+000 +2.0722e+000 +4.6146e-001 +2.3519e+000 +2.2480e+000 -2.6589e-001 -1.1774e+000 +2.7281e+000 +8.3968e-001 +1.5671e+000 +3.9598e+000 -1.4162e+000 -1.5287e+000 -3.7668e+000 -3.0569e+000 +3.0656e+000 -2.3791e+000 +1.9229e+000
