% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
351 +2.400559227e+005 +2.400559227e+005 +2.400918227e+005 +2.400918227e+005 -6.5274e-003 +2.7778e+000 +7.3782e+000 -1.8045e-001 -4.1871e+000 +1.8196e-001 +2.9631e+000 -2.5530e+000 -1.8290e+000 -1.7600e+000 -3.9634e+000 -1.3668e+000 +1.9351e+000 +1.3315e+000 -7.1566e-001 -4.0672e+000 -6.6462e-001 +4.3452e+000 -1.4052e+000 +2.0746e+000
468 +2.052787219e+005 +2.052787219e+005 +2.053146219e+005 +2.053146219e+005 +8.3097e-001 +3.1410e+000 +6.3500e+000 -1.8764e-001 -4.7060e+000 -4.8879e-001 +6.4014e+000 -3.4206e+000 +2.4016e+000 -4.1547e-001 -1.6008e+000 -4.1735e-001 +3.9024e+000 +2.5388e+000 -2.5971e+000 -4.5674e+000 -1.3065e+000 +7.6434e+000 -6.5368e+000 +3.0402e+000
496 +1.862525525e+005 +1.862525525e+005 +1.862884525e+005 +1.862884525e+005 +5.6983e+000 +4.3863e+000 +6.4310e+000 +2.3462e+000 -4.7195e+000 -2.7547e-001 -6.7793e-002 -3.5917e+000 +2.3484e+000 -2.5248e+000 -3.9734e+000 -1.3497e+000 +1.8762e+000 +4.2280e+000 +7.2435e-001 -3.4748e+000 -1.1399e+000 +5.5619e+000 -5.6189e+000 -2.5208e+000
513 +1.772662743e+005 +1.772662743e+005 +1.773021743e+005 +1.773021743e+005 +1.6627e+000 +3.5844e+000 +6.8313e+000 +7.1367e-001 -4.0767e+000 -1.1060e+000 +2.5196e+000 -5.7737e+000 +2.5220e+000 +2.3744e+000 -2.3775e+000 +8.2171e-001 +1.9675e+000 +2.8036e+000 -2.6684e+000 -2.7577e+000 -8.5066e-001 +7.9157e+000 -5.2903e+000 -4.6275e-001
544 +1.498012362e+005 +1.498012362e+005 +1.498371362e+005 +1.498371362e+005 +1.7140e+000 +3.2300e+000 +6.9007e+000 -5.4773e-001 -3.7475e+000 -1.7815e+000 +4.0408e+000 -4.2198e+000 +2.6833e+000 -6.1607e-001 -2.4483e+000 +1.3669e+000 +3.1597e+000 +4.8468e-001 -2.0044e+000 -2.0689e+000 +5.9896e-002 +1.1283e+001 -5.1801e+000 -3.7801e-001
548 +1.437443661e+005 +1.437443661e+005 +1.437802661e+005 +1.437802661e+005 +2.7685e+000 +4.6057e+000 +5.9689e+000 +1.7548e+000 -4.0628e+000 +2.7203e-001 +2.7255e+000 -2.8400e+000 +1.4677e+000 -3.1392e+000 -1.2747e-001 +2.5802e+000 +7.8139e-001 -5.7436e-001 +2.1290e+000 -4.3226e+000 -2.7539e-001 +7.4076e+000 -2.5772e+000 -1.3154e+000
600 +1.410757367e+005 +1.410757367e+005 +1.411116367e+005 +1.411116367e+005 +2.9677e+000 +4.6625e+000 +7.3575e+000 -1.9362e+000 -4.4290e+000 -8.8147e-001 +4.5793e+000 -5.0704e+000 +1.8740e+000 -2.2476e+000 -1.5471e+000 +5.2619e-003 -8.9274e-001 -2.5435e-002 -2.1687e+000 -3.9318e+000 +6.9013e-001 +6.3661e+000 -4.0284e+000 -6.1882e-001
626 +1.361330526e+005 +1.361330526e+005 +1.361689526e+005 +1.361689526e+005 +3.3462e+000 +4.9226e+000 +9.2304e+000 +4.3008e+000 -5.2284e+000 -9.4750e-001 +2.2899e+000 -4.4095e+000 +2.3514e+000 -4.1776e+000 -2.6082e+000 -1.1928e+000 +2.5074e+000 +3.2986e-001 +1.4413e+000 -5.5881e+000 -1.7743e+000 +6.5595e+000 +1.3990e+000 +1.8936e-001
659 +7.268974304e+004 +7.268974304e+004 +7.272564304e+004 +7.272564304e+004 +2.0354e-001 +2.1381e+000 +8.9302e+000 +9.5288e-001 -4.8701e+000 -3.4076e+000 +2.8909e+000 -2.5765e+000 +3.5175e+000 -1.4536e+000 -3.0332e+000 +4.8102e-001 +2.1789e+000 +3.6597e-001 +4.1046e+000 -6.2636e+000 -2.4334e+000 +1.1790e+001 -4.8740e+000 -2.2447e+000
666 +6.526894486e+004 +6.526894486e+004 +6.530484486e+004 +6.530484486e+004 +2.8873e-001 +4.1651e+000 +4.5651e+000 -5.0384e-002 -4.5815e+000 -1.0631e+000 +2.5362e+000 -4.8545e+000 +1.0412e+000 -3.2030e-001 -1.9826e+000 -1.4252e+000 +1.2476e+000 +9.9899e-001 -9.5717e-001 -4.2933e+000 -6.2799e-001 +7.9144e+000 -4.9567e+000 -1.6213e+000
769 +3.471649295e+004 +3.471649295e+004 +3.475239295e+004 +3.475239295e+004 +1.3260e+000 +3.3805e+000 +7.0879e+000 +6.8645e-001 -4.3197e+000 -4.0803e+000 +3.2264e+000 -5.6307e+000 -1.2674e-001 -7.7390e-001 -3.3513e+000 +1.0725e+000 +1.5458e+000 -2.3092e+000 -1.2494e+000 -5.0912e+000 -3.0373e-001 +6.6454e+000 -2.5596e+000 +4.0702e-001
872 +3.432956663e+004 +3.432956663e+004 +3.436546663e+004 +3.436546663e+004 +2.4850e+000 +4.1336e+000 +4.2366e+000 +9.7730e-002 -2.5508e+000 -2.1100e+000 +8.0290e-002 -5.8609e+000 +1.5137e-001 -7.0429e-001 -2.4107e+000 -7.8982e-001 +3.9460e+000 -1.3645e+000 +5.6910e-001 -5.2273e+000 -1.2347e+000 +8.9785e+000 -4.6434e+000 -3.0169e-001
1008 +2.274765767e+004 +2.274765767e+004 +2.278355767e+004 +2.278355767e+004 +2.9270e+000 +4.5975e+000 +7.5337e+000 +1.7858e-003 -4.1091e+000 -1.7108e+000 +1.9346e+000 -4.4129e+000 +3.4849e-001 -4.2345e+000 -3.3626e+000 -5.5336e+000 +9.7465e-001 -8.6439e-001 +3.9136e-001 -3.5855e+000 +3.8409e-002 +1.2683e+001 -5.4467e+000 +1.5833e+000
1043 +1.562434220e+004 +1.562434220e+004 +1.566024220e+004 +1.566024220e+004 +2.1849e+000 +4.2400e+000 +7.8634e+000 +2.9768e+000 -1.7243e+000 -4.2084e+000 +7.5769e-001 -4.8027e+000 +9.5327e-001 -4.4650e+000 -3.9478e+000 +1.6506e-001 -1.2437e+000 -1.9385e+000 -1.0249e+000 -5.4228e+000 +7.3383e-002 +6.3387e+000 -4.6367e+000 -3.3461e-001
1123 +1.138253115e+004 +1.138253115e+004 +1.141843115e+004 +1.141843115e+004 +1.7930e+000 +4.2474e+000 +6.8664e+000 +2.5794e+000 -3.6858e+000 -2.5706e+000 +1.9955e+000 -4.3037e+000 +1.7801e+000 -2.9040e+000 -3.9152e+000 -1.3653e+000 +2.1097e+000 +2.9710e-001 -1.2301e+000 -5.8800e+000 -6.3071e-001 +8.1626e+000 -4.6352e+000 +3.4556e-001
1133 +6.701848848e+003 +6.701848848e+003 +6.737748848e+003 +6.737748848e+003 +2.3745e+000 +3.8150e+000 +6.9967e+000 +1.9693e+000 -4.1369e+000 -2.7851e+000 +1.6062e+000 -3.7613e+000 +6.5664e-001 -3.2028e+000 -2.9900e+000 -4.2338e+000 -6.7488e-001 -2.2110e+000 +1.8833e+000 -5.7197e+000 +5.9637e-001 +1.0732e+001 -4.2098e+000 +1.2279e+000
1285 +3.673460435e+003 +3.673460435e+003 +3.709360435e+003 +3.709360435e+003 +2.9617e+000 +3.9710e+000 +5.0149e+000 +2.3662e+000 -4.4630e+000 -2.1138e+000 +2.6496e+000 -3.8915e+000 +1.6885e-001 -3.5624e+000 -3.7762e+000 -3.1023e+000 +1.4068e+000 -8.5689e-001 +1.3019e-001 -6.0219e+000 -2.0654e-001 +9.6693e+000 -4.4813e+000 -1.5831e-001
1359 +1.191134158e+003 +1.191134158e+003 +1.227034158e+003 +1.227034158e+003 +4.3162e+000 +4.7936e+000 +9.3667e+000 +4.9245e+000 -5.8010e+000 -2.8770e+000 +9.9336e-001 -4.1547e+000 +8.0858e-001 -5.7278e+000 -3.7660e+000 -4.1576e-001 -1.0398e+000 -1.3260e+000 +8.4938e-001 -4.2231e+000 -7.7767e-001 +9.7727e+000 -5.7894e+000 -1.2573e+000
1452 +2.530711000e+002 +2.530711000e+002 +2.889711000e+002 +2.889711000e+002 +2.9423e+000 +4.3054e+000 +6.5732e+000 +4.6959e+000 -4.9457e+000 -4.1959e+000 +1.3091e+000 -5.6450e+000 +2.3325e+000 -6.0067e+000 -3.6143e+000 -2.7090e+000 -6.1399e-001 -9.5790e-001 -1.6896e+000 -6.5311e+000 -6.0948e-001 +9.1970e+000 -5.2368e+000 -2.2831e+000
1730 +2.488311273e+002 +2.488311273e+002 +2.847311273e+002 +2.847311273e+002 +2.3056e+000 +4.7988e+000 +7.0409e+000 +3.8741e+000 -3.2981e+000 -3.2629e+000 +2.4094e+000 -3.6220e+000 +4.6669e-001 -4.2619e+000 -3.7441e+000 -1.8007e+000 -4.9171e+000 -2.1074e+000 -2.7703e+000 -5.6969e+000 -6.5823e-001 +1.0813e+001 -5.3611e+000 -1.7648e+000
1898 +2.189210551e+002 +2.189210551e+002 +2.548210551e+002 +2.548210551e+002 +2.5832e+000 +3.0485e+000 +5.4489e+000 +2.8855e+000 -4.3292e+000 -2.4748e+000 +2.3061e+000 -4.0269e+000 +4.0926e-001 -5.6165e+000 -3.8050e+000 -3.2652e+000 -2.8203e-001 -6.5867e-001 +3.0677e-001 -3.9914e+000 -4.0083e-001 +1.0016e+001 -3.1161e+000 -4.2353e-001
2628 +2.140472925e+002 +2.140472925e+002 +2.499472925e+002 +2.499472925e+002 +3.6146e+000 +4.0792e+000 +6.6090e+000 +3.6548e+000 -3.2275e+000 -4.6587e+000 +9.2618e-001 -4.5426e+000 +1.6071e+000 -4.8627e+000 -4.7062e+000 -2.5674e+000 -4.9857e+000 -9.4673e-001 +5.3323e-001 -5.5070e+000 -5.7555e-001 +9.3356e+000 -2.5733e+000 -1.6252e+000
2846 +2.105352737e+002 +2.105352737e+002 +2.464352737e+002 +2.464352737e+002 +3.4521e+000 +3.3109e+000 +7.1777e+000 +3.0494e+000 -4.4331e+000 -4.6555e+000 -7.2655e-001 -4.3000e+000 +2.3771e+000 -5.5159e+000 -3.9643e+000 -3.5317e+000 -2.2832e+000 -1.9604e+000 -1.1229e+000 -5.2520e+000 +1.8875e-001 +9.1742e+000 -3.9038e+000 -2.5012e+000
3117 +2.041808168e+002 +2.041808168e+002 +2.400808168e+002 +2.400808168e+002 +3.2853e+000 +3.0703e+000 +6.6002e+000 +3.9806e+000 -3.3355e+000 -4.4997e+000 +5.6489e-001 -4.3950e+000 +1.3127e+000 -5.3620e+000 -3.5431e+000 -3.7336e+000 -2.0571e+000 -1.5350e+000 -8.5241e-002 -5.2047e+000 +4.3599e-001 +9.5702e+000 -3.3478e+000 -3.2369e+000
3168 +2.020020583e+002 +2.020020583e+002 +2.379020583e+002 +2.379020583e+002 +3.5570e+000 +3.3767e+000 +7.2219e+000 +3.9724e+000 -4.2220e+000 -3.3186e+000 +2.9735e-001 -3.5092e+000 +1.2736e+000 -5.4279e+000 -4.2087e+000 -3.5824e+000 -2.0480e+000 -1.9696e+000 +1.0592e+000 -5.3697e+000 +3.7393e-001 +9.1214e+000 -3.3305e+000 -2.9227e+000
3204 +1.915862682e+002 +1.915862682e+002 +2.274862682e+002 +2.274862682e+002 +3.1994e+000 +3.2840e+000 +7.2936e+000 +3.2561e+000 -3.8225e+000 -5.1630e+000 -2.8111e-001 -3.8408e+000 +1.9974e+000 -4.8590e+000 -3.8681e+000 -3.7163e+000 -2.9886e+000 -2.4509e+000 -8.8905e-001 -5.0740e+000 +2.0463e-001 +8.9125e+000 -3.5059e+000 -3.1813e+000
3215 +1.324089677e+002 +1.324089677e+002 +1.683089677e+002 +1.683089677e+002 +3.7502e+000 +2.9329e+000 +6.7743e+000 +4.9418e+000 -4.0972e+000 -5.1880e+000 -2.1387e+000 -4.4389e+000 +1.8704e+000 -3.4528e+000 -3.1680e+000 -3.3446e+000 -3.9233e+000 -1.7112e+000 +2.6924e-001 -5.2054e+000 -4.0651e-002 +7.4636e+000 -3.7898e+000 -2.7827e+000
3545 +1.239136560e+002 +1.239136560e+002 +1.598136560e+002 +1.598136560e+002 +3.5710e+000 +3.4461e+000 +6.6661e+000 +3.9022e+000 -4.0115e+000 -5.1019e+000 -1.4573e+000 -3.7152e+000 +9.8034e-001 -4.6400e+000 -3.1113e+000 +4.8970e-002 -1.7244e+000 +1.6420e-003 -4.2104e-001 -5.7336e+000 -1.3127e-001 +6.3201e+000 -3.3309e+000 -3.3485e+000
3675 +1.214255641e+002 +1.214255641e+002 +1.573255641e+002 +1.573255641e+002 +3.3473e+000 +2.8500e+000 +5.1397e+000 +3.8190e+000 -3.8873e+000 -4.0721e+000 -1.2667e+000 -2.8913e+000 +2.0558e+000 -6.1648e+000 -3.1582e+000 -2.3363e+000 -3.0405e+000 -1.9260e+000 +2.8275e-001 -4.7826e+000 +2.0647e-001 +7.7092e+000 -3.1656e+000 -3.8693e+000
3676 +1.144744837e+002 +1.144744837e+002 +1.503744837e+002 +1.503744837e+002 +3.5781e+000 +3.5727e+000 +5.4198e+000 +4.7181e+000 -3.4281e+000 -4.6861e+000 -6.1041e-001 -2.3179e+000 +1.8447e+000 -4.8999e+000 -2.4398e+000 -3.0506e+000 -1.3520e+000 -1.4937e+000 -2.7915e-001 -5.2459e+000 +5.2811e-001 +7.1182e+000 -3.2819e+000 -3.8479e+000
3903 +1.088969272e+002 +1.088969272e+002 +1.447969272e+002 +1.447969272e+002 +3.1765e+000 +2.9131e+000 +5.5728e+000 +3.6166e+000 -2.6717e+000 -4.8907e+000 -1.0887e+000 -3.7376e+000 +9.9171e-001 -5.5144e+000 -2.8305e+000 -3.6965e+000 -2.2511e+000 -1.5591e+000 -6.0675e-002 -4.8406e+000 +2.0640e-001 +6.5255e+000 -1.9473e+000 -3.2775e+000
3963 +1.059392007e+002 +1.059392007e+002 +1.418392007e+002 +1.418392007e+002 +3.2938e+000 +3.7772e+000 +5.5905e+000 +4.0268e+000 -3.7337e+000 -4.4912e+000 -1.5499e+000 -3.5833e+000 +1.2254e+000 -5.1615e+000 -1.8938e+000 -2.7774e+000 -2.0649e+000 -9.9111e-001 +4.4124e-001 -4.9258e+000 +1.4501e-002 +6.2764e+000 -1.2994e+000 -3.4871e+000
4060 +9.373455664e+001 +9.373455664e+001 +1.296345566e+002 +1.296345566e+002 +3.1893e+000 +2.7479e+000 +4.7715e+000 +4.1970e+000 -2.3644e+000 -5.0596e+000 -8.0877e-001 -3.6538e+000 +9.6139e-001 -4.4407e+000 -2.0523e+000 -2.9379e+000 -2.5199e+000 -1.5682e+000 +2.1690e-001 -4.7362e+000 +2.3017e-001 +6.9859e+000 -1.9178e+000 -3.6770e+000
4441 +7.755025879e+001 +7.755025879e+001 +1.134502588e+002 +1.134502588e+002 +3.0806e+000 +2.5115e+000 +5.2812e+000 +4.1508e+000 -2.8637e+000 -5.1342e+000 -1.5793e+000 -3.3934e+000 +4.8823e-001 -4.4498e+000 -2.9883e+000 -2.1261e+000 -2.6540e+000 -8.7348e-001 +1.0180e-001 -4.8757e+000 -4.2887e-001 +6.5400e+000 -1.3646e+000 -3.7203e+000
4701 +7.565926134e+001 +7.565926134e+001 +1.115592613e+002 +1.115592613e+002 +3.3158e+000 +2.9405e+000 +4.9142e+000 +4.0556e+000 -3.0246e+000 -4.6566e+000 -1.2649e+000 -3.0066e+000 +8.6891e-001 -4.3122e+000 -1.9531e+000 -2.5828e+000 -1.7194e+000 -9.2049e-001 -9.3907e-002 -4.7539e+000 +2.5334e-001 +6.4377e+000 -3.0118e+000 -3.6208e+000
4727 +7.114549629e+001 +7.114549629e+001 +1.070454963e+002 +1.070454963e+002 +2.9130e+000 +2.6225e+000 +5.0152e+000 +4.1273e+000 -3.0039e+000 -3.5805e+000 -1.3072e+000 -3.2045e+000 +9.0718e-001 -4.4455e+000 -2.5327e+000 -1.9297e+000 -2.2468e+000 -1.3674e+000 +4.2338e-001 -4.7760e+000 +5.1308e-001 +5.8807e+000 -2.9873e+000 -3.7259e+000
4743 +7.065373620e+001 +7.065373620e+001 +1.065537362e+002 +1.065537362e+002 +2.5150e+000 +2.4463e+000 +4.0836e+000 +4.1162e+000 -3.0854e+000 -4.7658e+000 -1.3243e+000 -3.4118e+000 +8.7365e-001 -4.1049e+000 -1.6031e+000 -2.0664e+000 -2.0729e+000 -9.2881e-001 -9.0157e-002 -4.5943e+000 +5.9887e-003 +6.3620e+000 -3.2878e+000 -3.5350e+000
4857 +6.505687277e+001 +6.505687277e+001 +1.009568728e+002 +1.009568728e+002 +2.9211e+000 +2.7716e+000 +4.6583e+000 +3.7769e+000 -2.6946e+000 -4.9604e+000 -1.8118e+000 -2.9452e+000 +4.8137e-001 -3.1215e+000 -2.5937e+000 -2.3417e+000 -1.9539e+000 -1.0074e+000 -1.8861e-002 -4.6832e+000 +3.5613e-001 +6.1984e+000 -2.9465e+000 -3.7138e+000
5011 +6.416217065e+001 +6.416217065e+001 +1.000621706e+002 +1.000621706e+002 +3.0129e+000 +2.1435e+000 +4.9474e+000 +4.5094e+000 -2.7250e+000 -5.2226e+000 -2.0133e+000 -3.1255e+000 +6.2482e-001 -3.7248e+000 -2.3703e+000 -2.0454e+000 -2.0642e+000 -1.0244e+000 +5.7670e-001 -4.6988e+000 -2.8554e-001 +5.9765e+000 -2.3957e+000 -3.5829e+000
5036 +6.006286462e+001 +6.006286462e+001 +9.596286462e+001 +9.596286462e+001 +2.4046e+000 +2.4117e+000 +4.8824e+000 +4.2943e+000 -2.8144e+000 -4.5150e+000 -1.2478e+000 -2.6301e+000 +6.5776e-001 -3.3835e+000 -2.2496e+000 -1.6587e+000 -1.7705e+000 -1.0965e+000 +5.8718e-002 -4.4030e+000 +5.3967e-001 +5.9129e+000 -2.4855e+000 -3.7538e+000
5131 +5.563689353e+001 +5.563689353e+001 +9.153689353e+001 +9.153689353e+001 +2.8487e+000 +2.6916e+000 +4.9295e+000 +4.1108e+000 -2.7374e+000 -4.8695e+000 -2.1086e+000 -3.0108e+000 +3.2954e-001 -3.5860e+000 -2.2207e+000 -1.8258e+000 -1.8214e+000 -4.6123e-001 +2.0126e-001 -4.5956e+000 +2.5237e-001 +5.6636e+000 -2.6537e+000 -3.9003e+000
5267 +5.490532139e+001 +5.490532139e+001 +9.080532139e+001 +9.080532139e+001 +3.1381e+000 +2.8194e+000 +4.4990e+000 +3.7824e+000 -2.7263e+000 -4.6091e+000 -1.7212e+000 -2.6802e+000 +4.5539e-001 -4.2022e+000 -1.5113e+000 -1.4616e+000 -1.7306e+000 -9.2012e-001 +2.9269e-001 -4.6622e+000 +2.8261e-002 +5.7662e+000 -2.5694e+000 -3.9076e+000
5301 +5.231903057e+001 +5.231903057e+001 +8.821903057e+001 +8.821903057e+001 +2.8537e+000 +2.7050e+000 +4.9799e+000 +3.7898e+000 -2.5876e+000 -4.8793e+000 -2.6114e+000 -2.8776e+000 +2.5151e-002 -3.8841e+000 -1.7515e+000 -8.2370e-001 -1.3414e+000 -1.4317e+000 +3.0185e-001 -4.5289e+000 -7.1435e-002 +5.9003e+000 -2.1967e+000 -3.7983e+000
5348 +4.946706197e+001 +4.946706197e+001 +8.536706197e+001 +8.536706197e+001 +2.6362e+000 +2.1822e+000 +5.1748e+000 +3.9574e+000 -2.2345e+000 -3.6418e+000 -1.7311e+000 -2.3055e+000 +1.1378e-001 -3.7279e+000 -3.0065e+000 -1.3447e+000 -1.4268e+000 -8.4882e-001 +7.1697e-001 -4.7339e+000 +3.1201e-001 +5.7638e+000 -2.2816e+000 -3.2367e+000
5473 +4.783086051e+001 +4.783086051e+001 +8.373086051e+001 +8.373086051e+001 +3.0159e+000 +2.6435e+000 +4.9411e+000 +3.9319e+000 -1.9218e+000 -4.7454e+000 -2.0660e+000 -3.0695e+000 +9.8203e-002 -3.9385e+000 -2.3851e+000 -1.0187e+000 -1.4864e+000 -1.0070e+000 -1.6486e-001 -4.6215e+000 -8.3255e-002 +5.5300e+000 -2.2559e+000 -3.5106e+000
5547 +4.668249460e+001 +4.668249460e+001 +8.258249460e+001 +8.258249460e+001 +2.8216e+000 +2.3213e+000 +4.9066e+000 +3.9863e+000 -2.5481e+000 -5.0028e+000 -1.9605e+000 -3.3220e+000 +8.6100e-002 -3.7794e+000 -1.3634e+000 -1.2425e+000 -1.7369e+000 -8.1581e-001 +1.8207e-001 -4.6872e+000 +1.3514e-001 +4.8150e+000 -2.7118e+000 -4.0163e+000
5637 +4.410872238e+001 +4.410872238e+001 +8.000872238e+001 +8.000872238e+001 +2.8507e+000 +2.7479e+000 +4.5277e+000 +3.9818e+000 -2.8236e+000 -4.5842e+000 -1.9931e+000 -2.9977e+000 -7.8132e-001 -3.6901e+000 -2.0489e+000 -1.1397e+000 -2.3010e+000 -3.3980e-001 +1.3552e-001 -5.0465e+000 +1.6160e-001 +5.2591e+000 -1.9467e+000 -3.1269e+000
5701 +4.313828616e+001 +4.313828616e+001 +7.903828616e+001 +7.903828616e+001 +2.4969e+000 +2.3119e+000 +4.4761e+000 +3.8971e+000 -2.1310e+000 -4.7445e+000 -1.8637e+000 -3.0579e+000 -5.2352e-001 -3.7078e+000 -1.7420e+000 -1.1931e+000 -1.6418e+000 -1.1036e+000 +1.5520e-001 -4.7517e+000 +3.8748e-001 +5.5674e+000 -2.2753e+000 -3.3526e+000
5722 +4.251508868e+001 +4.251508868e+001 +7.841508868e+001 +7.841508868e+001 +2.5021e+000 +2.1710e+000 +4.7473e+000 +3.8994e+000 -2.5487e+000 -4.9357e+000 -1.7740e+000 -2.4453e+000 -4.2003e-001 -3.8121e+000 -2.0022e+000 -1.2597e+000 -1.6809e+000 -9.2578e-001 +4.5970e-001 -4.5579e+000 +3.6356e-001 +5.2649e+000 -2.2105e+000 -3.7023e+000
5757 +4.064110895e+001 +4.064110895e+001 +7.654110895e+001 +7.654110895e+001 +2.9823e+000 +2.4580e+000 +4.1479e+000 +4.4245e+000 -2.5379e+000 -4.7469e+000 -3.1551e+000 -2.8471e+000 -3.0947e-001 -3.0123e+000 -1.3821e+000 -1.3692e+000 -1.3395e+000 -4.8733e-001 +3.8585e-001 -4.8034e+000 +1.4468e-001 +4.6623e+000 -2.8762e+000 -3.5422e+000
