% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13414 +2.235891918e+004 +2.235891918e+004 +2.230397918e+004 +2.230397918e+004 -2.8154e+000 -4.1079e+000 -1.4567e+000 +3.4630e+000 -3.0979e+000 -4.9117e+000 -2.5776e+000 +1.1061e+000 -3.1220e+000 +8.0583e+000 +4.1397e+000 +2.8345e+000 +1.9934e+000 -3.9740e+000 +3.6177e+000 -1.5261e+000 -3.0107e-001 +2.4853e-001 +4.1965e+000 -4.3068e-001
14029 +2.157740672e+004 +2.157740672e+004 +2.152246672e+004 +2.152246672e+004 -2.8202e+000 -4.1028e+000 -1.3667e+000 +3.3771e+000 -3.1924e+000 -4.9282e+000 -2.9178e+000 +1.2412e+000 -3.1462e+000 +8.5488e+000 +4.1365e+000 +2.8705e+000 +2.0671e+000 -4.0771e+000 +3.4939e+000 -1.4917e+000 -3.6999e-001 +9.5170e-002 +4.0924e+000 -5.0284e-001
14408 +2.118995445e+004 +2.118995445e+004 +2.113501445e+004 +2.113501445e+004 -2.8461e+000 -4.0637e+000 -1.2238e+000 +3.4375e+000 -3.2002e+000 -4.7229e+000 -2.8482e+000 +1.1274e+000 -3.1427e+000 +8.5058e+000 +4.1351e+000 +2.7895e+000 +2.0220e+000 -4.0817e+000 +3.5415e+000 -1.6429e+000 -3.3268e-001 +2.5290e-001 +4.3363e+000 -4.0174e-001
14631 +2.037205227e+004 +2.037205227e+004 +2.031711227e+004 +2.031711227e+004 -2.8318e+000 -4.1042e+000 -1.2173e+000 +3.3238e+000 -3.1370e+000 -4.8484e+000 -2.8460e+000 +1.1144e+000 -3.2720e+000 +8.3553e+000 +4.3249e+000 +2.8522e+000 +2.0303e+000 -4.1413e+000 +3.6964e+000 -1.5165e+000 -3.5732e-001 +2.5153e-001 +4.4189e+000 -3.7684e-001
15191 +1.990232135e+004 +1.990232135e+004 +1.984738135e+004 +1.984738135e+004 -2.8400e+000 -4.0545e+000 -1.2349e+000 +3.3746e+000 -3.0879e+000 -4.8404e+000 -2.7376e+000 +1.1135e+000 -3.1173e+000 +8.5290e+000 +4.1647e+000 +2.8595e+000 +2.0372e+000 -4.1461e+000 +3.6226e+000 -1.4953e+000 -3.4129e-001 +2.1592e-001 +4.3398e+000 -4.2012e-001
15335 +1.929077650e+004 +1.929077650e+004 +1.923583650e+004 +1.923583650e+004 -2.8061e+000 -4.0676e+000 -1.1565e+000 +3.2793e+000 -3.0626e+000 -4.7675e+000 -2.6726e+000 +1.0880e+000 -3.1233e+000 +8.4439e+000 +4.2325e+000 +2.8353e+000 +2.0151e+000 -4.1369e+000 +3.6331e+000 -1.4947e+000 -3.4019e-001 +2.9640e-001 +4.3723e+000 -3.2155e-001
15613 +1.846268397e+004 +1.846268397e+004 +1.840774397e+004 +1.840774397e+004 -2.8397e+000 -4.0814e+000 -1.2091e+000 +3.4050e+000 -2.9814e+000 -4.7860e+000 -2.7101e+000 +1.1097e+000 -3.2013e+000 +8.4223e+000 +4.2541e+000 +2.8018e+000 +2.0299e+000 -4.0705e+000 +3.6643e+000 -1.2485e+000 -3.1900e-001 +2.2964e-001 +4.3884e+000 -4.8911e-001
16905 +1.810085485e+004 +1.810085485e+004 +1.804591485e+004 +1.804591485e+004 -2.8364e+000 -4.0690e+000 -1.1900e+000 +3.3416e+000 -3.0440e+000 -4.8037e+000 -2.7097e+000 +1.0926e+000 -3.1661e+000 +8.4087e+000 +4.2725e+000 +2.7777e+000 +2.0618e+000 -4.2597e+000 +3.6531e+000 -1.3664e+000 -3.1686e-001 +2.2011e-001 +4.4347e+000 -3.4155e-001
17325 +1.765632196e+004 +1.765632196e+004 +1.760138196e+004 +1.760138196e+004 -2.8429e+000 -4.0596e+000 -1.2019e+000 +3.3461e+000 -2.9397e+000 -4.8343e+000 -2.6904e+000 +1.1039e+000 -3.1575e+000 +8.3196e+000 +4.2482e+000 +2.7653e+000 +2.0466e+000 -4.2890e+000 +3.5971e+000 -1.2942e+000 -3.0550e-001 +2.0329e-001 +4.4422e+000 -3.5273e-001
17798 +1.728255837e+004 +1.728255837e+004 +1.722761837e+004 +1.722761837e+004 -2.8317e+000 -4.0511e+000 -1.2057e+000 +3.2991e+000 -2.9512e+000 -4.8215e+000 -2.6405e+000 +1.0303e+000 -3.1632e+000 +8.3737e+000 +4.3399e+000 +2.7609e+000 +2.1052e+000 -4.3065e+000 +3.6235e+000 -1.2345e+000 -3.1006e-001 +2.1810e-001 +4.4539e+000 -3.4722e-001
17875 +1.686193610e+004 +1.686193610e+004 +1.680699610e+004 +1.680699610e+004 -2.8328e+000 -4.0683e+000 -1.1870e+000 +3.2764e+000 -2.9147e+000 -4.8679e+000 -2.6976e+000 +1.2025e+000 -3.1595e+000 +8.3530e+000 +4.3160e+000 +2.7630e+000 +2.0638e+000 -4.3550e+000 +3.6633e+000 -1.1699e+000 -3.0830e-001 +2.2558e-001 +4.4790e+000 -3.5351e-001
18660 +1.653895924e+004 +1.653895924e+004 +1.648401924e+004 +1.648401924e+004 -2.8459e+000 -4.0674e+000 -1.1767e+000 +3.2720e+000 -2.8916e+000 -4.8846e+000 -2.6745e+000 +1.0816e+000 -3.1669e+000 +8.3267e+000 +4.3672e+000 +2.7633e+000 +2.0747e+000 -4.3047e+000 +3.6652e+000 -1.2112e+000 -3.1060e-001 +2.1525e-001 +4.5665e+000 -3.6516e-001
19042 +1.617960797e+004 +1.617960797e+004 +1.612466797e+004 +1.612466797e+004 -2.8458e+000 -4.0653e+000 -1.1569e+000 +3.2579e+000 -2.8688e+000 -4.8520e+000 -2.6439e+000 +1.0821e+000 -3.1714e+000 +8.3619e+000 +4.3750e+000 +2.7470e+000 +2.1087e+000 -4.3189e+000 +3.6905e+000 -1.1119e+000 -2.9457e-001 +2.0885e-001 +4.5617e+000 -3.6284e-001
19616 +1.584118586e+004 +1.584118586e+004 +1.578624586e+004 +1.578624586e+004 -2.8606e+000 -4.0364e+000 -1.1694e+000 +3.2380e+000 -2.8600e+000 -4.9059e+000 -2.5998e+000 +1.0625e+000 -3.1701e+000 +8.3119e+000 +4.3951e+000 +2.7411e+000 +2.0541e+000 -4.3105e+000 +3.6733e+000 -1.0744e+000 -2.5042e-001 +2.4692e-001 +4.5753e+000 -3.7504e-001
19909 +1.539525402e+004 +1.539525402e+004 +1.534031402e+004 +1.534031402e+004 -2.8591e+000 -3.9838e+000 -1.1719e+000 +3.2365e+000 -2.8455e+000 -4.9191e+000 -2.6054e+000 +1.0751e+000 -3.1761e+000 +8.3118e+000 +4.3867e+000 +2.7119e+000 +2.1090e+000 -4.3417e+000 +3.7527e+000 -1.0259e+000 -2.3601e-001 +2.2274e-001 +4.5693e+000 -3.6889e-001
20716 +1.513419199e+004 +1.513419199e+004 +1.507925199e+004 +1.507925199e+004 -2.8841e+000 -4.0218e+000 -1.1675e+000 +3.1564e+000 -2.8238e+000 -4.9275e+000 -2.5466e+000 +1.0462e+000 -3.1740e+000 +8.1738e+000 +4.4716e+000 +2.7412e+000 +2.1146e+000 -4.3485e+000 +3.7758e+000 -1.0811e+000 -2.6842e-001 +2.2248e-001 +4.5993e+000 -3.5675e-001
21426 +1.466348248e+004 +1.466348248e+004 +1.460854248e+004 +1.460854248e+004 -2.8371e+000 -4.0016e+000 -1.1575e+000 +3.1919e+000 -2.8118e+000 -4.9403e+000 -2.6006e+000 +1.0461e+000 -3.1733e+000 +8.2479e+000 +4.5038e+000 +2.7053e+000 +2.1015e+000 -4.4087e+000 +3.7682e+000 -1.0060e+000 -2.3672e-001 +2.1685e-001 +4.5794e+000 -3.8118e-001
21916 +1.440490695e+004 +1.440490695e+004 +1.434996695e+004 +1.434996695e+004 -2.8466e+000 -3.9971e+000 -1.1718e+000 +3.1594e+000 -2.7853e+000 -4.9785e+000 -2.6002e+000 +1.0316e+000 -3.1682e+000 +8.2459e+000 +4.5556e+000 +2.7329e+000 +2.1282e+000 -4.3862e+000 +3.7823e+000 -1.0191e+000 -2.0213e-001 +1.8404e-001 +4.5770e+000 -3.7972e-001
22279 +1.408422795e+004 +1.408422795e+004 +1.402928795e+004 +1.402928795e+004 -2.8466e+000 -3.9766e+000 -1.1957e+000 +3.1451e+000 -2.7943e+000 -4.9892e+000 -2.6030e+000 +1.0406e+000 -3.1804e+000 +8.2544e+000 +4.6004e+000 +2.7293e+000 +2.1181e+000 -4.3874e+000 +3.8057e+000 -9.5988e-001 -1.5731e-001 +2.2233e-001 +4.5946e+000 -3.9736e-001
23217 +1.378572631e+004 +1.378572631e+004 +1.373078631e+004 +1.373078631e+004 -2.8488e+000 -3.9909e+000 -1.1598e+000 +3.1048e+000 -2.7631e+000 -4.9401e+000 -2.5733e+000 +1.0431e+000 -3.1575e+000 +8.2713e+000 +4.5973e+000 +2.7245e+000 +2.1502e+000 -4.4401e+000 +3.7552e+000 -9.0064e-001 -1.7837e-001 +1.9965e-001 +4.6015e+000 -3.6488e-001
23544 +1.347017982e+004 +1.347017982e+004 +1.341523982e+004 +1.341523982e+004 -2.8483e+000 -3.9808e+000 -1.1608e+000 +3.1417e+000 -2.7361e+000 -4.9787e+000 -2.5749e+000 +1.0432e+000 -3.1602e+000 +8.2483e+000 +4.6319e+000 +2.7187e+000 +2.1354e+000 -4.4819e+000 +3.7959e+000 -8.7508e-001 -1.5395e-001 +1.8842e-001 +4.5912e+000 -3.6765e-001
24188 +1.315030106e+004 +1.315030106e+004 +1.309536106e+004 +1.309536106e+004 -2.8450e+000 -3.9795e+000 -1.1550e+000 +3.0716e+000 -2.7097e+000 -4.9853e+000 -2.5727e+000 +1.0401e+000 -3.1786e+000 +8.2138e+000 +4.6532e+000 +2.7117e+000 +2.1341e+000 -4.4523e+000 +3.8145e+000 -8.4490e-001 -1.4515e-001 +1.9559e-001 +4.5872e+000 -3.6532e-001
24670 +1.280290351e+004 +1.280290351e+004 +1.274796351e+004 +1.274796351e+004 -2.8462e+000 -3.9731e+000 -1.1496e+000 +3.0665e+000 -2.7157e+000 -4.9740e+000 -2.5300e+000 +1.0071e+000 -3.1671e+000 +8.1763e+000 +4.7112e+000 +2.7190e+000 +2.1775e+000 -4.4562e+000 +3.8171e+000 -8.0784e-001 -1.2553e-001 +1.9931e-001 +4.6082e+000 -3.5306e-001
25477 +1.253069699e+004 +1.253069699e+004 +1.247575699e+004 +1.247575699e+004 -2.8436e+000 -3.9582e+000 -1.1521e+000 +3.0478e+000 -2.6893e+000 -4.9834e+000 -2.5124e+000 +1.0396e+000 -3.1606e+000 +8.2035e+000 +4.6912e+000 +2.7129e+000 +2.1598e+000 -4.4885e+000 +3.8191e+000 -7.6047e-001 -1.0330e-001 +2.0593e-001 +4.6102e+000 -3.5611e-001
26002 +1.213124738e+004 +1.213124738e+004 +1.207630738e+004 +1.207630738e+004 -2.8297e+000 -3.9504e+000 -1.1610e+000 +3.0424e+000 -2.6227e+000 -5.0376e+000 -2.5188e+000 +1.0474e+000 -3.1568e+000 +8.2084e+000 +4.7089e+000 +2.6902e+000 +2.1762e+000 -4.5130e+000 +3.8134e+000 -6.8590e-001 -7.9708e-002 +2.0831e-001 +4.7028e+000 -3.4964e-001
26484 +1.198056743e+004 +1.198056743e+004 +1.192562743e+004 +1.192562743e+004 -2.8117e+000 -3.9551e+000 -1.1639e+000 +2.9919e+000 -2.5956e+000 -5.0088e+000 -2.5136e+000 +1.0324e+000 -3.1518e+000 +8.2053e+000 +4.7065e+000 +2.6971e+000 +2.1742e+000 -4.4797e+000 +3.8454e+000 -6.7449e-001 -8.1708e-002 +1.9143e-001 +4.6271e+000 -3.5186e-001
26818 +1.171780370e+004 +1.171780370e+004 +1.166286370e+004 +1.166286370e+004 -2.8170e+000 -3.9485e+000 -1.1548e+000 +2.9905e+000 -2.5718e+000 -5.0133e+000 -2.5214e+000 +1.0239e+000 -3.1599e+000 +8.1987e+000 +4.6920e+000 +2.7006e+000 +2.1969e+000 -4.4989e+000 +3.8442e+000 -6.2996e-001 -8.7396e-002 +1.8890e-001 +4.6490e+000 -3.4613e-001
