% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
308 +7.180673432e+001 +7.180673432e+001 +1.512867343e+002 +1.512867343e+002 -3.0468e-002 -4.6504e+000 +3.5547e-002 +3.2621e+000 -3.3477e+000 -2.8600e+000 -4.2949e-002 -9.7656e-001 -2.2595e-001 -2.5326e+000 -2.8295e+000 +3.4693e+000 -2.5010e+000 +1.1486e+000 +2.8334e+000 +2.5888e+000 +7.8754e-001 +3.3216e-001 +3.4264e-001 +3.6792e-001
406 +6.614378025e+001 +6.614378025e+001 +1.456237802e+002 +1.456237802e+002 -5.3669e-001 -1.5595e+000 +3.8085e-001 +3.2395e+000 +1.7917e+000 +6.8135e-001 +2.7400e+000 +8.9884e-001 -3.4073e+000 -1.1074e+000 -1.4931e+000 +2.7858e+000 +2.4996e-001 -1.4088e-001 +6.5589e+000 +6.8490e-001 +1.3661e+000 -4.0005e+000 +7.2879e-001 +1.3964e-001
455 +4.468731531e+001 +4.468731531e+001 +1.241673153e+002 +1.241673153e+002 -4.1981e-001 -4.0440e+000 -7.9321e-001 +1.8052e+000 -2.6987e+000 +4.1470e-001 +4.1268e-001 +3.8348e+000 -4.1857e+000 -2.2294e+000 -1.9738e+000 +1.6969e+000 +5.9308e-001 +1.2078e+000 +4.7655e+000 +3.8731e+000 +1.5421e+000 -3.2982e+000 +4.7295e-001 +1.7468e+000
627 +4.153449001e+001 +4.153449001e+001 +1.210144900e+002 +1.210144900e+002 +7.9914e-001 -5.7251e-001 -2.2854e+000 +2.1318e-001 -2.0473e+000 -1.2163e-001 +1.0278e+000 +3.0894e-001 -1.7298e+000 -1.2963e+000 -1.7178e+000 +2.9265e+000 +1.4787e+000 +1.2801e+000 +6.1402e+000 +2.0848e+000 -1.6156e+000 -7.0678e+000 +8.7393e-001 +2.8292e-002
690 +3.619286881e+001 +3.619286881e+001 +1.156728688e+002 +1.156728688e+002 -1.2116e+000 -2.3225e+000 -2.0479e+000 +2.4962e+000 -2.5078e+000 -2.6873e+000 +1.0842e+000 +1.3019e-001 -3.3401e+000 -8.5637e-001 -4.5663e+000 +1.9375e+000 +2.2399e+000 +2.6185e+000 +3.6670e+000 +2.0790e+000 -3.0161e-001 -4.4325e+000 +1.4564e+000 +2.1905e+000
694 +3.095276579e+001 +3.095276579e+001 +1.104327658e+002 +1.104327658e+002 -7.4994e-002 -2.2690e+000 -1.7746e+000 +3.3426e+000 -7.5640e-001 -8.0001e-001 -6.4224e-001 +1.1332e+000 -1.7305e+000 -1.3961e+000 -1.5027e+000 +1.6871e+000 +4.8506e-001 +1.3894e+000 +2.5483e+000 +2.1067e+000 +1.8860e+000 -2.9988e+000 +1.7817e+000 +2.7512e+000
706 +2.611367170e+001 +2.611367170e+001 +1.055936717e+002 +1.055936717e+002 -7.6991e-001 -8.2484e-001 -1.8885e+000 +2.6716e-001 -2.6906e+000 -1.9992e-001 +1.3826e+000 +1.4834e+000 -2.5037e+000 -2.5668e+000 -2.5869e+000 +3.4772e+000 -1.7882e-001 +1.5749e+000 +5.2402e+000 +2.0582e+000 +1.5345e+000 -3.2011e+000 +3.1964e+000 +1.2610e+000
727 +2.376058205e+001 +2.376058205e+001 +1.032405820e+002 +1.032405820e+002 -7.6250e-001 -1.2190e+000 -2.4583e+000 +1.2268e+000 -2.1223e+000 -3.5953e-001 +5.7758e-001 +8.3652e-001 -2.1473e+000 -2.8552e+000 -2.0749e+000 +2.7072e+000 +9.1363e-001 +9.4701e-001 +5.4513e+000 +5.2537e+000 -1.2334e+000 -2.6356e+000 +2.1747e+000 +6.1147e-001
847 +1.766397290e+001 +1.766397290e+001 +9.714397290e+001 +9.714397290e+001 +8.9457e-002 -1.2441e+000 -7.9176e-001 +2.2315e+000 -1.5655e+000 +3.0661e-001 +7.2830e-001 +1.9334e+000 -2.1464e+000 -1.6427e+000 -3.1856e+000 +3.3255e+000 +6.7319e-003 +9.2179e-001 +2.5263e+000 +2.3142e+000 +4.2771e-001 -3.4973e+000 +3.9106e+000 +2.7005e-001
879 +1.721846249e+001 +1.721846249e+001 +9.669846249e+001 +9.669846249e+001 -5.8052e-001 -2.6222e+000 -1.2558e+000 +1.4996e+000 -1.9512e+000 -8.7904e-002 +1.3663e+000 +1.3102e+000 -1.8747e+000 -1.7464e+000 -1.8222e+000 +2.8051e+000 +3.1829e-001 +8.2073e-002 +2.7457e+000 +2.5484e+000 +1.0460e+000 -3.8115e+000 +2.4606e+000 +1.2100e+000
907 +1.310487637e+001 +1.310487637e+001 +9.258487637e+001 +9.258487637e+001 -1.1640e+000 -6.6877e-001 -7.3660e-001 +2.6288e+000 -2.5110e+000 +3.6201e-001 +7.5047e-001 -1.2308e+000 -1.7823e+000 -1.8319e+000 -2.3899e+000 +2.1599e+000 +8.4617e-001 +1.6928e+000 +3.6681e+000 +2.4177e+000 +1.5653e-001 -3.3855e+000 +1.8891e+000 +1.2127e+000
1126 +1.226617262e+001 +1.226617262e+001 +9.174617262e+001 +9.174617262e+001 +4.6791e-001 -2.2942e+000 -4.1837e-001 +2.2960e+000 -2.8978e+000 +1.8372e+000 -4.6383e-002 -6.2619e-001 -1.5032e+000 -1.5846e+000 -2.6052e+000 +2.1907e+000 +1.4301e-002 -9.5858e-001 +3.7870e+000 +1.8264e+000 +6.5780e-001 -3.4005e+000 +1.9869e+000 +8.6618e-001
1151 +1.070732520e+001 +1.070732520e+001 +9.018732520e+001 +9.018732520e+001 +5.6794e-001 -2.3979e+000 -7.6617e-001 +3.6025e+000 -3.4275e+000 +4.9584e-001 +5.8991e-001 +5.1296e-001 -1.7272e+000 -3.1508e+000 -2.9581e+000 +1.8336e+000 +1.7616e-001 +3.6735e-001 +4.5404e+000 +3.1990e+000 +3.5486e-001 -2.9840e+000 +2.4294e+000 +2.8758e-001
1170 +8.860732932e+000 +8.860732932e+000 +8.834073293e+001 +8.834073293e+001 -1.0154e+000 -9.8731e-001 -5.0181e-002 +2.2645e+000 -2.5279e+000 -1.8910e-001 +9.8646e-001 -2.6787e-001 -2.1412e+000 -2.4494e+000 -3.2423e+000 +2.7276e+000 +1.1865e+000 +6.4806e-001 +4.1345e+000 +2.2433e+000 +7.5511e-001 -3.2828e+000 +3.3245e+000 +1.1918e+000
1174 +8.484296265e+000 +8.484296265e+000 +8.796429627e+001 +8.796429627e+001 -2.2675e-001 -1.9318e+000 -6.8660e-001 +2.3010e+000 -2.5668e+000 +5.1154e-002 +7.6450e-001 +1.1552e+000 -1.9910e+000 -3.3600e+000 -2.9346e+000 +1.1726e+000 +5.9825e-001 +5.4487e-001 +3.7284e+000 +2.6130e+000 +2.5901e-001 -2.6088e+000 +2.1844e+000 +2.3947e+000
1331 +7.865922579e+000 +7.865922579e+000 +8.734592258e+001 +8.734592258e+001 -2.4612e-001 -1.0103e+000 +4.0710e-001 +2.8995e+000 -3.0531e+000 +6.8434e-001 +3.5802e-001 +6.0542e-002 -1.0821e+000 -4.6597e+000 -2.9204e+000 +2.1069e+000 +8.0487e-001 +6.2728e-001 +3.5151e+000 +2.8251e+000 +4.0289e-001 -4.3744e+000 +2.5877e+000 +1.1997e+000
1380 +6.138743454e+000 +6.138743454e+000 +8.561874345e+001 +8.561874345e+001 +5.6048e-001 -2.2457e+000 -1.4210e+000 +2.4045e+000 -2.8393e+000 +1.7476e-001 +7.4472e-001 +1.4865e-001 -1.9684e+000 -3.6719e+000 -3.3355e+000 +3.0359e+000 +8.8629e-001 +2.8647e-001 +4.1569e+000 +2.7654e+000 +6.2806e-001 -3.5736e+000 +1.7708e+000 +1.3348e+000
1439 +5.354382563e+000 +5.354382563e+000 +8.483438256e+001 +8.483438256e+001 -4.8829e-001 -1.2897e+000 -5.4591e-001 +1.9950e+000 -3.0390e+000 +9.4415e-001 +2.8697e-001 -3.7303e-001 -2.4273e+000 -2.4861e+000 -3.4796e+000 +1.8866e+000 +5.7373e-001 +3.7423e-001 +3.4212e+000 +2.3525e+000 +8.9346e-001 -2.9752e+000 +2.1260e+000 +1.1971e+000
1527 +5.041790727e+000 +5.041790727e+000 +8.452179073e+001 +8.452179073e+001 -2.8280e-002 -5.3246e-001 -1.2845e+000 +2.4063e+000 -2.7401e+000 +7.0396e-002 +4.0499e-001 +3.6326e-001 -1.9749e+000 -3.7545e+000 -3.2517e+000 +2.1438e+000 +2.3919e-001 +1.9039e-001 +4.3247e+000 +2.6826e+000 -5.4947e-001 -3.2112e+000 +2.4506e+000 +6.0746e-001
1644 +3.886054147e+000 +3.886054147e+000 +8.336605415e+001 +8.336605415e+001 +7.0522e-001 -1.2987e+000 -8.4782e-001 +1.8845e+000 -2.3935e+000 +5.2255e-001 +4.6837e-001 +7.1974e-001 -2.4279e+000 -2.2964e+000 -4.4674e+000 +2.4159e+000 +6.7509e-001 -1.8777e-002 +3.6495e+000 +2.5498e+000 -2.9911e-001 -3.8095e+000 +3.0832e+000 +8.5355e-001
1744 +3.674324616e+000 +3.674324616e+000 +8.315432462e+001 +8.315432462e+001 +4.5245e-001 -1.8461e+000 -1.3458e+000 +2.3099e+000 -2.6885e+000 +9.6704e-002 -1.0520e-001 -4.4410e-002 -1.7382e+000 -2.9825e+000 -3.5370e+000 +1.4117e+000 +1.3417e+000 +3.5620e-001 +3.5570e+000 +2.7592e+000 +4.4269e-003 -2.6276e+000 +2.3992e+000 +1.3452e+000
1850 +3.361209043e+000 +3.361209043e+000 +8.284120904e+001 +8.284120904e+001 +1.0808e+000 -1.3493e+000 -1.5413e+000 +2.2047e+000 -2.6724e+000 +4.1182e-001 +3.9855e-001 +4.0830e-001 -1.8803e+000 -3.0711e+000 -3.0897e+000 +2.1482e+000 +6.1280e-001 +1.6357e-001 +3.5620e+000 +3.5618e+000 -2.9574e-001 -3.5843e+000 +2.2379e+000 +1.3641e+000
1868 +3.210137195e+000 +3.210137195e+000 +8.269013720e+001 +8.269013720e+001 +1.2184e-001 -1.6890e+000 -1.2250e+000 +2.2911e+000 -2.5098e+000 +2.2551e-001 -2.9505e-001 -1.8648e-001 -1.5244e+000 -2.9942e+000 -2.8911e+000 +2.2491e+000 +1.0446e+000 +3.9934e-001 +3.3586e+000 +2.5037e+000 -2.2327e-002 -3.4273e+000 +3.1117e+000 +1.2150e+000
1897 +2.936088038e+000 +2.936088038e+000 +8.241608804e+001 +8.241608804e+001 +2.8893e-001 -7.6717e-001 -1.7133e+000 +2.1465e+000 -2.4043e+000 +5.0453e-001 +2.9886e-001 +3.4696e-001 -1.8142e+000 -2.8489e+000 -3.4433e+000 +1.9925e+000 +8.2728e-001 +6.1367e-001 +3.5952e+000 +3.4514e+000 -3.4753e-001 -3.3962e+000 +2.4017e+000 +1.5046e+000
1975 +2.677840856e+000 +2.677840856e+000 +8.215784086e+001 +8.215784086e+001 -2.4788e-001 -1.1344e+000 -1.5465e+000 +2.1532e+000 -2.3372e+000 +1.7530e-001 -7.0364e-002 +5.3083e-001 -1.5772e+000 -2.7742e+000 -3.1321e+000 +1.9459e+000 +9.0220e-001 -6.1290e-003 +3.4977e+000 +2.8362e+000 -2.8292e-001 -4.0235e+000 +3.1145e+000 +1.1007e+000
2016 +2.197202090e+000 +2.197202090e+000 +8.167720209e+001 +8.167720209e+001 +1.3177e-001 -1.1510e+000 -1.1778e+000 +2.1489e+000 -2.9075e+000 +6.1748e-001 -1.0038e-001 +4.6976e-002 -1.5424e+000 -3.0535e+000 -3.4312e+000 +1.9841e+000 +1.0003e+000 -3.3253e-001 +3.6336e+000 +1.7740e+000 -1.2259e-001 -4.2039e+000 +2.0907e+000 +9.7912e-001
2036 +2.042262343e+000 +2.042262343e+000 +8.152226234e+001 +8.152226234e+001 -2.2518e-001 -7.1317e-001 -9.6471e-001 +2.4001e+000 -2.5682e+000 +1.5433e-001 -3.1990e-002 +3.6727e-001 -1.8038e+000 -3.0053e+000 -3.6728e+000 +2.1827e+000 +1.0032e+000 +2.2623e-001 +3.0759e+000 +2.8832e+000 -6.3730e-001 -3.4993e+000 +1.9247e+000 +1.4706e+000
2122 +1.906252172e+000 +1.906252172e+000 +8.138625217e+001 +8.138625217e+001 -3.8240e-001 -1.2396e+000 -1.0473e+000 +2.2478e+000 -2.5537e+000 +2.6707e-001 +3.2307e-001 +7.1852e-001 -2.1096e+000 -2.8819e+000 -3.6444e+000 +2.1453e+000 +7.4957e-001 -1.2835e-001 +3.6181e+000 +2.4981e+000 -1.2290e-001 -3.6424e+000 +2.2585e+000 +1.3991e+000
2155 +1.605593029e+000 +1.605593029e+000 +8.108559303e+001 +8.108559303e+001 +5.0048e-001 -1.9022e+000 -1.2213e+000 +1.8666e+000 -3.0317e+000 +4.5127e-001 -2.8498e-002 +7.2692e-002 -1.8719e+000 -3.1140e+000 -3.4135e+000 +1.9930e+000 +1.2705e+000 -2.6066e-002 +3.4875e+000 +2.6042e+000 -4.5164e-001 -3.8388e+000 +2.1521e+000 +1.1670e+000
2186 +1.018021549e+000 +1.018021549e+000 +8.049802155e+001 +8.049802155e+001 +1.7261e-001 -1.3004e+000 -8.6886e-001 +2.0190e+000 -2.6012e+000 +5.9063e-001 +4.3520e-002 +5.9302e-001 -1.6237e+000 -2.8497e+000 -3.9887e+000 +2.0902e+000 +7.0482e-001 +2.5761e-001 +3.5034e+000 +2.5122e+000 -2.6770e-001 -3.6384e+000 +2.1714e+000 +1.5467e+000
2201 +9.860748191e-001 +9.860748191e-001 +8.046607482e+001 +8.046607482e+001 -7.3914e-002 -1.0083e+000 -9.8234e-001 +2.0797e+000 -2.4647e+000 +5.2168e-001 -1.3479e-001 -8.7860e-002 -1.7145e+000 -2.8006e+000 -3.2737e+000 +2.1377e+000 +9.3194e-001 -5.9096e-002 +3.5160e+000 +2.6931e+000 -3.2850e-001 -4.1473e+000 +2.0965e+000 +1.3189e+000
2326 +6.303549229e-001 +6.303549229e-001 +8.011035492e+001 +8.011035492e+001 +1.4982e-001 -1.1149e+000 -8.3496e-001 +1.7635e+000 -2.7380e+000 +1.8856e-001 +3.5115e-001 +3.7451e-001 -1.6766e+000 -2.7869e+000 -3.8848e+000 +1.9693e+000 +1.0740e+000 -1.7417e-002 +3.7997e+000 +2.6667e+000 +1.9062e-003 -4.0512e+000 +2.1821e+000 +1.2932e+000
2561 +4.834250035e-001 +4.834250035e-001 +7.996342500e+001 +7.996342500e+001 +8.8080e-002 -1.3207e+000 -1.0746e+000 +2.1135e+000 -2.7032e+000 +5.5707e-001 +2.2857e-002 +2.4415e-001 -1.7385e+000 -2.9449e+000 -3.7649e+000 +2.0337e+000 +1.0434e+000 -2.5882e-001 +3.8742e+000 +2.6495e+000 -2.1960e-001 -3.9581e+000 +2.2380e+000 +1.2289e+000
2684 +2.765353519e-001 +2.765353519e-001 +7.975653535e+001 +7.975653535e+001 +2.2716e-001 -1.2638e+000 -4.9350e-001 +2.0826e+000 -2.7892e+000 +3.0292e-001 -1.0247e-001 +2.4481e-001 -1.7037e+000 -2.9742e+000 -3.7103e+000 +2.0516e+000 +8.9519e-001 +2.1094e-002 +3.7693e+000 +2.7765e+000 -2.3492e-001 -3.9764e+000 +2.4536e+000 +1.2850e+000
2825 +2.297774876e-001 +2.297774876e-001 +7.970977749e+001 +7.970977749e+001 +7.1778e-002 -1.1930e+000 -5.8484e-001 +2.0150e+000 -2.6796e+000 +3.6175e-001 +7.6075e-003 +3.1346e-001 -1.7156e+000 -2.9766e+000 -3.7574e+000 +2.0794e+000 +1.0636e+000 +1.7396e-003 +3.8628e+000 +2.9897e+000 -1.5300e-001 -4.0326e+000 +2.2875e+000 +1.2810e+000
3064 +1.914289243e-001 +1.914289243e-001 +7.967142892e+001 +7.967142892e+001 +1.1480e-001 -1.3340e+000 -6.9278e-001 +1.9258e+000 -2.6280e+000 +4.5512e-001 -4.2979e-002 +5.1140e-002 -1.5247e+000 -3.1430e+000 -3.7789e+000 +2.2073e+000 +1.0019e+000 -1.0669e-001 +3.8192e+000 +2.8446e+000 -3.2282e-002 -4.0404e+000 +2.3385e+000 +1.3786e+000
3067 +1.440612733e-001 +1.440612733e-001 +7.962406127e+001 +7.962406127e+001 +1.4579e-001 -1.1825e+000 -7.3388e-001 +1.9382e+000 -2.6712e+000 +5.0593e-001 -2.2304e-001 +6.3140e-003 -1.4939e+000 -3.1597e+000 -3.7226e+000 +1.9630e+000 +1.1200e+000 -1.6555e-001 +3.6857e+000 +2.7572e+000 +6.8532e-003 -3.8981e+000 +2.3408e+000 +1.3619e+000
3227 +1.403629475e-001 +1.403629475e-001 +7.962036295e+001 +7.962036295e+001 +2.9359e-001 -1.0373e+000 -8.3269e-001 +2.0000e+000 -2.7177e+000 +3.9132e-001 -8.0882e-002 +8.3785e-002 -1.6257e+000 -3.1750e+000 -3.7363e+000 +2.1244e+000 +1.1534e+000 -1.5774e-002 +3.6673e+000 +2.7454e+000 -1.4168e-001 -3.8297e+000 +2.3697e+000 +1.4741e+000
3276 +1.296985008e-001 +1.296985008e-001 +7.960969850e+001 +7.960969850e+001 +2.4826e-001 -1.2423e+000 -7.0563e-001 +1.8885e+000 -2.6911e+000 +5.2672e-001 -1.2583e-001 +2.5218e-001 -1.6310e+000 -2.9515e+000 -3.7030e+000 +2.1063e+000 +9.6246e-001 -4.0400e-002 +3.5116e+000 +2.9144e+000 -1.0960e-001 -3.9436e+000 +2.2767e+000 +1.4620e+000
3329 +1.091643933e-001 +1.091643933e-001 +7.958916439e+001 +7.958916439e+001 +2.5052e-001 -1.1449e+000 -7.3566e-001 +1.9278e+000 -2.6691e+000 +4.5838e-001 -8.1647e-002 +7.4341e-002 -1.7226e+000 -3.2021e+000 -3.7303e+000 +2.1688e+000 +1.1060e+000 +5.6528e-002 +3.6750e+000 +2.8418e+000 -5.3460e-002 -3.9570e+000 +2.3979e+000 +1.4153e+000
3332 +5.635888063e-002 +5.635888063e-002 +7.953635888e+001 +7.953635888e+001 +2.0831e-001 -1.1322e+000 -6.8405e-001 +1.8448e+000 -2.6567e+000 +4.2863e-001 -1.3179e-001 +1.1046e-001 -1.6814e+000 -3.1364e+000 -3.7460e+000 +2.0684e+000 +1.0812e+000 -7.4497e-002 +3.7339e+000 +2.8542e+000 -1.4254e-001 -3.8411e+000 +2.4103e+000 +1.3722e+000
3655 +4.911489423e-002 +4.911489423e-002 +7.952911489e+001 +7.952911489e+001 +2.2829e-001 -1.1367e+000 -7.5255e-001 +1.7896e+000 -2.6588e+000 +4.3767e-001 -5.9792e-002 +1.1085e-001 -1.6455e+000 -3.0713e+000 -3.8269e+000 +1.9930e+000 +1.0338e+000 -4.2926e-002 +3.6642e+000 +2.8831e+000 -1.1304e-002 -3.9797e+000 +2.4043e+000 +1.3465e+000
3767 +4.552024349e-002 +4.552024349e-002 +7.952552024e+001 +7.952552024e+001 +2.3615e-001 -1.1842e+000 -7.9149e-001 +1.9427e+000 -2.6808e+000 +4.4087e-001 -1.2867e-001 +8.8921e-002 -1.7267e+000 -3.0822e+000 -3.7869e+000 +2.0947e+000 +1.0708e+000 -1.3362e-001 +3.6839e+000 +2.8150e+000 -7.7621e-002 -3.9200e+000 +2.3204e+000 +1.4068e+000
3916 +4.151710351e-002 +4.151710351e-002 +7.952151710e+001 +7.952151710e+001 +2.5806e-001 -1.1642e+000 -6.4310e-001 +1.9898e+000 -2.7024e+000 +4.0846e-001 -2.2835e-002 +5.5947e-002 -1.5837e+000 -3.0795e+000 -3.8144e+000 +1.9930e+000 +1.0359e+000 -9.1405e-002 +3.6500e+000 +2.9410e+000 -1.8810e-001 -3.8857e+000 +2.3416e+000 +1.3883e+000
3958 +3.759372041e-002 +3.759372041e-002 +7.951759372e+001 +7.951759372e+001 +2.5838e-001 -1.1634e+000 -7.3883e-001 +1.9853e+000 -2.6001e+000 +4.3970e-001 -8.4848e-002 +1.5077e-001 -1.6640e+000 -3.0796e+000 -3.8080e+000 +2.0699e+000 +1.0166e+000 -1.7542e-001 +3.6868e+000 +2.8742e+000 -1.0803e-001 -3.9140e+000 +2.3208e+000 +1.3912e+000
3980 +3.336792614e-002 +3.336792614e-002 +7.951336793e+001 +7.951336793e+001 +2.0225e-001 -1.1158e+000 -6.9056e-001 +1.8985e+000 -2.7385e+000 +4.5650e-001 -4.6189e-002 +1.3564e-001 -1.6381e+000 -3.0553e+000 -3.7708e+000 +2.0261e+000 +1.0537e+000 -1.1369e-001 +3.6995e+000 +2.8615e+000 -9.9955e-002 -3.9416e+000 +2.3168e+000 +1.4001e+000
4018 +2.730935656e-002 +2.730935656e-002 +7.950730936e+001 +7.950730936e+001 +2.3664e-001 -1.2190e+000 -7.2898e-001 +1.8710e+000 -2.6660e+000 +4.5242e-001 -7.0499e-002 +1.2516e-001 -1.6306e+000 -3.0450e+000 -3.8359e+000 +1.9672e+000 +1.0693e+000 -1.1124e-001 +3.7318e+000 +2.9293e+000 -1.4355e-001 -3.8936e+000 +2.2999e+000 +1.3868e+000
4211 +2.166359559e-002 +2.166359559e-002 +7.950166360e+001 +7.950166360e+001 +2.5785e-001 -1.1784e+000 -7.5928e-001 +1.9432e+000 -2.5989e+000 +4.3480e-001 -8.9122e-002 +1.2877e-001 -1.6480e+000 -3.0625e+000 -3.8156e+000 +1.9798e+000 +1.1046e+000 -1.0839e-001 +3.6792e+000 +2.9385e+000 -7.7842e-002 -3.9868e+000 +2.3484e+000 +1.3807e+000
4351 +2.115890584e-002 +2.115890584e-002 +7.950115891e+001 +7.950115891e+001 +2.4245e-001 -1.1457e+000 -7.2975e-001 +1.8567e+000 -2.6715e+000 +3.9919e-001 -5.8301e-002 +1.1166e-001 -1.6366e+000 -3.0496e+000 -3.8130e+000 +1.9921e+000 +1.0613e+000 -1.2902e-001 +3.6743e+000 +2.9079e+000 -9.8043e-002 -3.9336e+000 +2.3174e+000 +1.4102e+000
4362 +2.036060818e-002 +2.036060818e-002 +7.950036061e+001 +7.950036061e+001 +2.4109e-001 -1.1252e+000 -6.9454e-001 +1.9238e+000 -2.6362e+000 +4.2359e-001 -4.5286e-002 +1.0376e-001 -1.6137e+000 -3.0369e+000 -3.7919e+000 +2.0539e+000 +1.0955e+000 -9.5667e-002 +3.6374e+000 +2.8643e+000 -1.3121e-001 -3.9073e+000 +2.3694e+000 +1.4028e+000
