% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2528 +2.543911649e+006 +2.543911649e+006 +2.543290539e+006 +2.543290539e+006 +1.4952e-002 +4.0281e+000 +1.4419e-001 -2.6512e+000 -7.5899e-001 -2.2815e+000 +2.4275e+000 -6.4354e-001 +6.9004e-001 +4.3602e-001 +1.1398e+000 +2.9180e+000 +3.8906e+000 +2.3374e+000 +2.2900e+000 -2.0123e+000 +8.7775e-001 +2.1630e+000 +1.7188e+000 -5.4079e-001
2598 +1.817930047e+006 +1.817930047e+006 +1.817308937e+006 +1.817308937e+006 +8.0141e-002 +3.9729e+000 +2.5080e-001 -2.7965e+000 -7.5591e-001 -2.2520e+000 +2.6501e+000 -3.4716e-001 +1.5862e+000 -4.3532e-001 +8.9484e-001 +2.9896e+000 +3.3575e+000 +1.2972e+000 +2.2465e+000 -1.8764e+000 +6.4607e-001 +2.1129e+000 +1.7325e+000 -2.6190e-001
2806 +1.485132407e+006 +1.485132407e+006 +1.484511297e+006 +1.484511297e+006 +3.6876e-002 +4.0794e+000 +1.2104e+000 -3.6784e+000 -1.0521e+000 -2.1947e+000 +2.1387e+000 -6.7454e-001 +1.3074e+000 -4.3051e-001 +1.1343e+000 +3.1105e+000 +3.7645e+000 +1.2448e+000 +2.1948e+000 -1.8861e+000 +5.5544e-001 +2.3263e+000 +1.2012e+000 -3.3781e-001
2912 +1.086791364e+006 +1.086791364e+006 +1.086170254e+006 +1.086170254e+006 -9.0546e-002 +4.3714e+000 +8.2999e-001 -3.2995e+000 -6.4018e-001 -2.0608e+000 +2.1290e+000 -5.8701e-001 +1.1290e+000 -2.8501e-001 +1.1782e+000 +3.3168e+000 +3.3775e+000 +1.2376e+000 +2.1900e+000 -2.0804e+000 +3.3134e-001 +2.6761e+000 +1.3607e+000 -5.5018e-001
2991 +1.017880281e+006 +1.017880281e+006 +1.017259171e+006 +1.017259171e+006 +7.7885e-002 +4.5930e+000 +6.4155e-001 -3.2349e+000 -9.5433e-001 -2.2792e+000 +1.9916e+000 -4.8230e-001 +1.3697e+000 -4.2085e-001 +1.1092e+000 +3.0437e+000 +3.5759e+000 +1.5675e+000 +2.0915e+000 -1.8749e+000 +4.5854e-001 +2.5704e+000 +1.1541e+000 -6.2915e-001
3040 +9.512810696e+005 +9.512810696e+005 +9.506599596e+005 +9.506599596e+005 -4.1849e-001 +4.4167e+000 +4.8237e-001 -2.7446e+000 -6.0919e-001 -2.0101e+000 +1.5647e+000 -7.9284e-001 +1.1914e+000 -2.5828e-001 +8.4720e-001 +3.0311e+000 +3.3596e+000 +1.6339e+000 +2.0561e+000 -1.9102e+000 +5.0556e-001 +2.6375e+000 +1.1262e+000 -7.7878e-001
3073 +8.069456539e+005 +8.069456539e+005 +8.063245439e+005 +8.063245439e+005 -7.8322e-002 +4.2162e+000 +6.8146e-001 -2.8623e+000 -5.4095e-001 -2.1545e+000 +2.3901e+000 -6.2037e-001 +1.4917e+000 -6.8830e-001 +1.1734e+000 +2.9388e+000 +3.5090e+000 +1.5890e+000 +2.1709e+000 -2.1205e+000 +6.6227e-001 +2.5210e+000 +1.3510e+000 -4.5413e-001
3156 +6.130934191e+005 +6.130934191e+005 +6.124723091e+005 +6.124723091e+005 -1.5272e-001 +4.1367e+000 +6.8779e-001 -2.6960e+000 -6.9834e-001 -2.0028e+000 +2.3391e+000 -8.4948e-001 +9.8559e-001 -4.9206e-001 +1.1412e+000 +2.9115e+000 +3.4384e+000 +1.5626e+000 +1.9488e+000 -1.8292e+000 +4.5394e-001 +2.4615e+000 +9.9807e-001 -3.4434e-001
3234 +5.543220286e+005 +5.543220286e+005 +5.537009186e+005 +5.537009186e+005 -2.1544e-001 +4.1382e+000 +6.7711e-001 -3.3529e+000 -1.0528e+000 -2.2577e+000 +2.0860e+000 -7.2018e-001 +9.3452e-001 -3.2211e-001 +1.2229e+000 +2.8948e+000 +3.4698e+000 +1.3397e+000 +2.1641e+000 -2.1902e+000 +6.4646e-001 +2.6132e+000 +1.0711e+000 -4.7935e-001
3315 +4.572418904e+005 +4.572418904e+005 +4.566207804e+005 +4.566207804e+005 -2.5399e-001 +4.0354e+000 +3.8099e-001 -2.7977e+000 -8.7877e-001 -2.1313e+000 +2.3117e+000 -7.7417e-001 +1.0682e+000 -6.5500e-001 +9.7960e-001 +2.6438e+000 +3.4645e+000 +1.4167e+000 +2.2050e+000 -2.0584e+000 +6.5025e-001 +2.3401e+000 +1.2333e+000 -2.5463e-001
3354 +4.564334858e+005 +4.564334858e+005 +4.558123758e+005 +4.558123758e+005 -2.6687e-001 +3.9989e+000 +4.7597e-001 -2.9984e+000 -7.3951e-001 -2.2915e+000 +2.1625e+000 -6.0594e-001 +9.2064e-001 -2.3807e-001 +1.3045e+000 +3.0327e+000 +3.5778e+000 +1.6614e+000 +2.1812e+000 -2.0441e+000 +7.1817e-001 +2.3196e+000 +1.3640e+000 -3.7990e-001
3414 +4.417012201e+005 +4.417012201e+005 +4.410801101e+005 +4.410801101e+005 -1.5812e-001 +4.1209e+000 +4.0327e-001 -2.8757e+000 -8.9921e-001 -1.9347e+000 +2.2241e+000 -5.9183e-001 +9.9645e-001 -3.0279e-001 +4.7486e-001 +2.9665e+000 +3.5332e+000 +1.6716e+000 +1.9717e+000 -1.8779e+000 +7.1398e-001 +2.2916e+000 +1.3466e+000 -2.6563e-001
3421 +2.528550512e+005 +2.528550512e+005 +2.522339412e+005 +2.522339412e+005 -2.0270e-001 +4.1591e+000 +3.5822e-001 -3.2517e+000 -9.4251e-001 -2.1132e+000 +2.1887e+000 -7.4514e-001 +8.8618e-001 -3.8048e-001 +1.0097e+000 +2.9893e+000 +3.6789e+000 +1.6043e+000 +2.0434e+000 -2.0839e+000 +6.9101e-001 +2.2368e+000 +1.2217e+000 -3.6688e-001
3503 +1.707972521e+005 +1.707972521e+005 +1.701761421e+005 +1.701761421e+005 -4.5593e-001 +4.1871e+000 +5.0024e-001 -2.9709e+000 -8.5762e-001 -2.0936e+000 +2.0369e+000 -7.3988e-001 +1.1695e+000 -4.7963e-001 +8.3324e-001 +2.9675e+000 +3.7078e+000 +1.5573e+000 +2.0376e+000 -2.1261e+000 +6.8118e-001 +2.2069e+000 +1.1910e+000 -4.1457e-001
3749 +1.620281450e+005 +1.620281450e+005 +1.614070350e+005 +1.614070350e+005 -2.6982e-001 +4.2625e+000 +5.7350e-001 -3.1155e+000 -7.7245e-001 -2.0944e+000 +2.1029e+000 -6.5077e-001 +8.6565e-001 -4.4290e-001 +9.2770e-001 +2.9560e+000 +3.6192e+000 +1.6313e+000 +1.9539e+000 -2.0946e+000 +7.7194e-001 +2.6006e+000 +1.3691e+000 -4.9393e-001
3779 +1.293424419e+005 +1.293424419e+005 +1.287213319e+005 +1.287213319e+005 -4.1328e-001 +4.2212e+000 +5.4131e-001 -3.0066e+000 -7.5538e-001 -2.0909e+000 +2.0946e+000 -8.1275e-001 +9.2424e-001 -4.7925e-001 +9.5273e-001 +2.9539e+000 +3.6076e+000 +1.4563e+000 +2.0194e+000 -2.2080e+000 +7.0735e-001 +2.4862e+000 +1.2379e+000 -3.2746e-001
3999 +1.100382356e+005 +1.100382356e+005 +1.094171256e+005 +1.094171256e+005 -2.4967e-001 +4.1742e+000 +5.8932e-001 -3.0151e+000 -9.8013e-001 -2.0595e+000 +2.0208e+000 -7.0975e-001 +1.0539e+000 -4.7120e-001 +9.5970e-001 +3.0264e+000 +3.5633e+000 +1.5651e+000 +2.0598e+000 -2.0742e+000 +8.3094e-001 +2.5787e+000 +1.2479e+000 -4.1783e-001
4133 +1.038275905e+005 +1.038275905e+005 +1.032064805e+005 +1.032064805e+005 -3.4196e-001 +4.2284e+000 +4.7341e-001 -3.0846e+000 -8.3842e-001 -2.0248e+000 +1.9328e+000 -6.9615e-001 +9.4744e-001 -4.8738e-001 +9.3063e-001 +2.8132e+000 +3.4937e+000 +1.7092e+000 +1.9317e+000 -2.1635e+000 +6.9818e-001 +2.5739e+000 +1.1297e+000 -3.1572e-001
4162 +5.115896640e+004 +5.115896640e+004 +5.053785640e+004 +5.053785640e+004 -2.2776e-001 +4.1161e+000 +6.3373e-001 -3.0455e+000 -9.6437e-001 -1.9613e+000 +2.0958e+000 -7.5102e-001 +1.0155e+000 -3.8733e-001 +8.9780e-001 +2.9062e+000 +3.6221e+000 +1.6131e+000 +2.0445e+000 -2.1348e+000 +6.4076e-001 +2.5890e+000 +1.2390e+000 -2.4276e-001
4482 +3.789076671e+004 +3.789076671e+004 +3.726965671e+004 +3.726965671e+004 -3.7851e-001 +4.1328e+000 +5.5521e-001 -2.9906e+000 -8.5710e-001 -1.9554e+000 +2.0688e+000 -6.2856e-001 +1.0466e+000 -4.0870e-001 +9.5526e-001 +2.9616e+000 +3.5953e+000 +1.6216e+000 +2.0190e+000 -2.1707e+000 +6.9398e-001 +2.5188e+000 +1.3154e+000 -3.1606e-001
4601 +3.114210992e+004 +3.114210992e+004 +3.052099992e+004 +3.052099992e+004 -3.3457e-001 +4.1449e+000 +6.2568e-001 -3.0258e+000 -9.3128e-001 -1.9166e+000 +2.0955e+000 -7.1471e-001 +9.3431e-001 -5.0572e-001 +8.9226e-001 +2.9659e+000 +3.6408e+000 +1.7054e+000 +1.9859e+000 -2.1072e+000 +7.6291e-001 +2.4572e+000 +1.2222e+000 -3.7882e-001
4870 +1.818933654e+004 +1.818933654e+004 +1.756822654e+004 +1.756822654e+004 -3.6005e-001 +4.1184e+000 +6.1665e-001 -2.9604e+000 -9.8058e-001 -1.9749e+000 +2.0313e+000 -6.9219e-001 +9.8156e-001 -4.1886e-001 +9.0383e-001 +2.9229e+000 +3.6397e+000 +1.6362e+000 +1.9987e+000 -2.0945e+000 +7.2940e-001 +2.4664e+000 +1.2646e+000 -3.3546e-001
4952 +1.443311184e+004 +1.443311184e+004 +1.381200184e+004 +1.381200184e+004 -3.7822e-001 +4.1107e+000 +5.5540e-001 -2.9995e+000 -9.1351e-001 -1.8992e+000 +2.1106e+000 -7.0084e-001 +9.3416e-001 -4.6655e-001 +9.1036e-001 +2.9312e+000 +3.6281e+000 +1.7120e+000 +2.0550e+000 -2.1095e+000 +7.4631e-001 +2.4703e+000 +1.2498e+000 -3.3830e-001
5154 +1.129705377e+004 +1.129705377e+004 +1.067594377e+004 +1.067594377e+004 -3.3309e-001 +4.1113e+000 +5.8089e-001 -2.9853e+000 -8.7590e-001 -1.9531e+000 +2.0770e+000 -7.1343e-001 +9.6786e-001 -4.4643e-001 +9.4454e-001 +2.9102e+000 +3.6121e+000 +1.6537e+000 +1.9542e+000 -2.1095e+000 +7.2463e-001 +2.4667e+000 +1.2676e+000 -3.2957e-001
5322 +8.990204031e+003 +8.990204031e+003 +8.369094031e+003 +8.369094031e+003 -3.3659e-001 +4.1170e+000 +5.8901e-001 -2.9934e+000 -9.6572e-001 -1.9485e+000 +2.0909e+000 -7.2225e-001 +9.8842e-001 -4.2708e-001 +9.2811e-001 +2.9250e+000 +3.6336e+000 +1.6265e+000 +1.9949e+000 -2.1098e+000 +6.9961e-001 +2.4977e+000 +1.2678e+000 -3.3985e-001
5404 +5.678266904e+003 +5.678266904e+003 +5.057156904e+003 +5.057156904e+003 -3.3394e-001 +4.1145e+000 +5.8577e-001 -2.9806e+000 -9.2676e-001 -1.9584e+000 +2.0448e+000 -6.9307e-001 +9.5701e-001 -4.3934e-001 +8.9190e-001 +2.8728e+000 +3.6271e+000 +1.6519e+000 +1.9854e+000 -2.1123e+000 +7.1173e-001 +2.4776e+000 +1.2934e+000 -3.1214e-001
5651 +5.166772537e+003 +5.166772537e+003 +4.545662537e+003 +4.545662537e+003 -3.4141e-001 +4.0999e+000 +5.5882e-001 -3.0366e+000 -9.4221e-001 -1.9467e+000 +2.0791e+000 -7.2732e-001 +9.5981e-001 -4.0623e-001 +9.0490e-001 +2.8931e+000 +3.6561e+000 +1.6315e+000 +2.0337e+000 -2.1188e+000 +7.0325e-001 +2.5176e+000 +1.2865e+000 -3.0476e-001
5781 +4.147303680e+003 +4.147303680e+003 +3.526193680e+003 +3.526193680e+003 -3.3775e-001 +4.0842e+000 +5.7116e-001 -3.0390e+000 -9.3673e-001 -1.9372e+000 +2.0481e+000 -7.1562e-001 +9.4109e-001 -4.3977e-001 +9.1583e-001 +2.8733e+000 +3.6514e+000 +1.6471e+000 +2.0370e+000 -2.0688e+000 +7.1532e-001 +2.4892e+000 +1.2850e+000 -3.2535e-001
5823 +3.442654558e+003 +3.442654558e+003 +2.821544558e+003 +2.821544558e+003 -3.4844e-001 +4.0966e+000 +5.6519e-001 -3.0472e+000 -9.2619e-001 -1.9502e+000 +2.0353e+000 -7.0098e-001 +9.7506e-001 -4.2275e-001 +9.1246e-001 +2.8776e+000 +3.6625e+000 +1.6510e+000 +2.0133e+000 -2.0935e+000 +7.1243e-001 +2.5077e+000 +1.2595e+000 -3.2849e-001
5916 +3.212795166e+003 +3.212795166e+003 +2.591685166e+003 +2.591685166e+003 -3.4667e-001 +4.1100e+000 +5.7179e-001 -3.0163e+000 -9.2803e-001 -1.9436e+000 +2.0402e+000 -6.9433e-001 +9.7211e-001 -4.2037e-001 +9.1050e-001 +2.9010e+000 +3.6343e+000 +1.6501e+000 +2.0106e+000 -2.0988e+000 +7.1278e-001 +2.4937e+000 +1.2708e+000 -3.1858e-001
6025 +2.946482953e+003 +2.946482953e+003 +2.325372953e+003 +2.325372953e+003 -3.2952e-001 +4.1019e+000 +5.6784e-001 -3.0069e+000 -9.2866e-001 -1.9398e+000 +2.0480e+000 -7.2001e-001 +9.6072e-001 -4.3384e-001 +9.0439e-001 +2.8939e+000 +3.6313e+000 +1.6524e+000 +2.0155e+000 -2.1152e+000 +6.9733e-001 +2.4889e+000 +1.2990e+000 -3.3770e-001
6026 +2.505174904e+003 +2.505174904e+003 +1.884064904e+003 +1.884064904e+003 -3.6724e-001 +4.0910e+000 +5.7863e-001 -3.0191e+000 -9.0784e-001 -1.9451e+000 +2.0398e+000 -6.9981e-001 +9.4466e-001 -4.3121e-001 +9.0181e-001 +2.8646e+000 +3.6295e+000 +1.6768e+000 +2.0181e+000 -2.1099e+000 +7.1246e-001 +2.4768e+000 +1.2641e+000 -3.1833e-001
6107 +2.247271502e+003 +2.247271502e+003 +1.626161502e+003 +1.626161502e+003 -3.4249e-001 +4.1013e+000 +5.7121e-001 -3.0177e+000 -9.0891e-001 -1.9467e+000 +2.0654e+000 -7.3214e-001 +9.6180e-001 -4.2912e-001 +9.0304e-001 +2.9069e+000 +3.6413e+000 +1.6578e+000 +2.0211e+000 -2.0878e+000 +6.8491e-001 +2.4969e+000 +1.2770e+000 -3.2556e-001
6193 +2.087951267e+003 +2.087951267e+003 +1.466841267e+003 +1.466841267e+003 -3.4978e-001 +4.0938e+000 +5.8443e-001 -3.0134e+000 -8.8896e-001 -1.9389e+000 +2.0540e+000 -7.1951e-001 +9.6570e-001 -4.2410e-001 +9.1304e-001 +2.8927e+000 +3.6544e+000 +1.6553e+000 +1.9984e+000 -2.1163e+000 +7.1906e-001 +2.4996e+000 +1.2724e+000 -3.2597e-001
