% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
628 +3.133422261e+001 +3.133422261e+001 -2.101577739e+001 -2.101577739e+001 +5.5326e-001 +1.1196e+000 +1.4186e+000 -6.3910e-001 -7.2514e-001 -8.2037e-001 +1.6851e-001 -3.0102e+000 -1.0582e+000 -1.7657e-001 -1.6426e+000 +4.3544e+000 +1.4179e+000 -5.5041e-001 +2.2246e+000 -3.9380e+000 +1.7909e+000 +1.6060e+000 +2.3952e+000 -2.4211e+000
631 +3.034708999e+001 +3.034708999e+001 -2.200291001e+001 -2.200291001e+001 +2.2699e+000 +5.7960e-001 +1.9607e+000 -1.5476e+000 +1.8444e+000 +8.4631e-002 +2.1688e+000 -3.3329e+000 +1.6385e+000 -5.1670e+000 +3.1671e-001 +1.1591e+000 +2.9103e+000 -8.9473e-001 +1.7034e+000 -2.3136e+000 +1.7212e+000 +4.0656e+000 +1.8485e+000 -7.2015e-001
776 +2.709515986e+001 +2.709515986e+001 -2.525484014e+001 -2.525484014e+001 +2.3289e+000 +6.5757e-001 +1.4767e+000 -7.7808e-001 +3.5244e-001 +1.7939e+000 -4.1457e-002 -3.3326e+000 -5.7912e-001 -3.6538e+000 +1.5737e+000 +4.1186e+000 +3.9487e+000 -1.1566e+000 +2.3598e+000 -3.5177e+000 +5.5349e-001 +2.1433e+000 +1.0543e+000 -1.7272e+000
810 +2.473833529e+001 +2.473833529e+001 -2.761166471e+001 -2.761166471e+001 -9.1709e-001 +5.2251e-001 +5.1057e-001 -2.3375e+000 +9.4577e-001 +9.6481e-001 +1.8278e-001 -3.6413e+000 -3.6372e+000 -5.8569e+000 +4.8169e-001 +3.5747e+000 +2.0407e+000 -2.2973e-001 -2.3513e-001 -2.4481e+000 -1.1764e+000 +1.3831e+000 +2.0561e+000 -2.1109e+000
926 +2.048971166e+001 +2.048971166e+001 -3.186028834e+001 -3.186028834e+001 +1.1466e+000 +1.4472e+000 +1.6320e+000 +2.1426e-001 +1.2792e+000 +2.2971e+000 +2.0883e-001 -4.7700e+000 +5.0639e-001 -5.3594e+000 -3.3231e-001 +2.6914e+000 +2.6580e+000 -5.9903e-001 -2.7504e-001 -3.8353e+000 -8.9433e-001 +1.6942e+000 +3.6442e+000 -2.9011e+000
1006 +1.941542413e+001 +1.941542413e+001 -3.293457587e+001 -3.293457587e+001 +3.4335e-002 -6.1564e-001 +9.8286e-001 -1.6037e+000 -1.4176e-001 +1.0526e+000 +1.5503e+000 -5.4807e+000 -1.2656e+000 -3.8789e+000 -4.8563e-001 -3.3999e-001 +2.3269e+000 -1.3754e+000 +1.2448e+000 +5.5528e-002 -1.1507e+000 +2.7313e+000 +2.0203e+000 -5.2262e+000
1026 +1.565372010e+001 +1.565372010e+001 -3.669627990e+001 -3.669627990e+001 +1.0386e+000 +3.1251e-001 +1.4260e+000 -1.1865e+000 -1.0386e+000 +7.3735e-001 -1.1392e+000 -2.5578e+000 -1.2495e+000 -2.8786e+000 +1.4931e-001 +2.0382e+000 +2.6233e+000 -1.9322e+000 +3.9824e-001 -2.1559e+000 -7.1742e-002 +2.6298e+000 +2.5520e+000 -5.3026e+000
1139 +1.474542068e+001 +1.474542068e+001 -3.760457932e+001 -3.760457932e+001 +1.2642e-001 +2.1165e+000 +8.7266e-001 -1.9751e+000 +4.1126e-001 +2.4756e+000 +1.2862e-003 -3.1959e+000 +5.5399e-002 -3.7254e+000 +7.3917e-001 +3.2998e+000 +3.1445e+000 -1.7621e+000 +1.0719e+000 -1.5429e+000 -1.8267e+000 +1.2124e+000 +2.7284e+000 -3.3164e+000
1276 +1.307468670e+001 +1.307468670e+001 -3.927531330e+001 -3.927531330e+001 +7.3872e-001 +1.4133e+000 -5.8315e-002 -1.8576e+000 +1.7948e+000 +2.7486e+000 -3.3702e+000 -3.8095e+000 -6.8137e-001 -3.1048e+000 -1.0343e+000 -9.7987e-001 +4.2334e+000 -1.2050e+000 -1.0575e+000 -7.0075e-001 -2.4584e-001 +1.3793e+000 +3.8371e+000 -3.3687e+000
1490 +1.144077362e+001 +1.144077362e+001 -4.090922638e+001 -4.090922638e+001 +7.8407e-001 +8.6246e-001 +1.2151e+000 -1.4748e+000 +7.8500e-001 +4.1786e-001 -1.3739e+000 -3.0569e+000 +1.3231e-001 -1.4322e+000 -4.2754e-001 +6.5745e-002 +2.7815e+000 -9.5949e-001 +1.5316e-001 -6.1773e-001 -1.7736e+000 +7.7004e-001 +2.6866e+000 -5.7056e+000
1504 +1.047880521e+001 +1.047880521e+001 -4.187119479e+001 -4.187119479e+001 +1.4224e+000 -1.4176e-001 +4.0162e-001 -6.9843e-001 +9.6311e-002 +3.1839e+000 -1.1395e+000 -4.0069e+000 +5.8799e-001 -2.3264e+000 +1.4357e-001 +9.7133e-001 +2.9885e+000 -6.5680e-001 -2.5800e-001 -1.1579e+000 -1.3204e+000 +1.1232e+000 +2.9014e+000 -4.5523e+000
1566 +1.017521883e+001 +1.017521883e+001 -4.217478117e+001 -4.217478117e+001 +5.1081e-001 +8.2290e-002 +5.4400e-001 -1.3019e+000 +5.5266e-001 +1.5408e+000 -2.2911e+000 -4.0156e+000 +1.8780e-003 -3.4009e+000 +6.0691e-001 +1.0974e-002 +3.3071e+000 -1.0976e+000 -1.3505e+000 -1.1981e+000 -1.4845e+000 +1.4254e+000 +3.8857e+000 -4.3444e+000
1628 +9.485735271e+000 +9.485735271e+000 -4.286426473e+001 -4.286426473e+001 +1.3788e+000 +8.9927e-001 -2.1428e-001 -6.7435e-001 +1.7822e-001 +2.1686e+000 -2.7370e+000 -3.1923e+000 +9.2831e-001 -1.6752e+000 +1.2580e+000 +1.2860e+000 +2.7090e+000 -1.7049e-001 -1.2207e+000 -5.6699e-001 -4.4399e+000 +1.9678e+000 +2.9610e+000 -4.6574e+000
1815 +8.956192556e+000 +8.956192556e+000 -4.339380744e+001 -4.339380744e+001 +2.4231e+000 +8.9043e-001 +1.2274e+000 -1.7475e+000 +4.2211e-001 +2.4424e+000 -2.8123e+000 -2.3318e+000 +1.9568e+000 -2.6007e+000 +6.6410e-001 +7.0925e-001 +4.2729e+000 -4.4247e-001 +1.3859e+000 -8.6405e-002 -1.5281e+000 +2.4273e+000 +2.7148e+000 -3.4085e+000
1875 +7.921207240e+000 +7.921207240e+000 -4.442879276e+001 -4.442879276e+001 +4.4723e-001 -1.3130e+000 +1.1672e+000 -1.6647e+000 +5.6431e-001 +3.8464e+000 -3.2180e+000 -2.9994e+000 +4.9268e-001 -8.5967e-001 +9.4755e-001 +1.9804e+000 +2.8920e+000 +3.4642e-001 +1.5902e-001 -8.5422e-001 -2.4552e+000 +1.5343e+000 +3.6294e+000 -4.1687e+000
1877 +7.471210429e+000 +7.471210429e+000 -4.487878957e+001 -4.487878957e+001 -6.6575e-002 +4.4305e-001 +1.9160e+000 -1.3792e+000 -1.4079e-001 +3.4837e+000 -2.0704e+000 -1.3781e+000 +1.2835e+000 -5.7272e-001 +1.8744e+000 +7.5031e-001 +2.9683e+000 +1.1411e-002 -7.4940e-001 -2.1816e+000 -2.0154e+000 +1.7081e-001 +3.7357e+000 -2.9290e+000
1886 +7.337797828e+000 +7.337797828e+000 -4.501220217e+001 -4.501220217e+001 +9.4571e-001 -1.0989e-001 +3.6002e+000 -1.9397e+000 -5.7769e-003 +2.8146e+000 -2.4514e+000 -3.1923e+000 +1.0065e+000 -8.9591e-001 +1.1977e+000 +1.4726e+000 +2.9837e+000 -1.3141e+000 -3.9627e-001 -1.2842e+000 -1.7861e+000 +1.4055e+000 +3.6970e+000 -3.7456e+000
2304 +6.894126073e+000 +6.894126073e+000 -4.545587393e+001 -4.545587393e+001 +2.2206e+000 +2.2371e-001 +1.2857e+000 -1.9078e+000 -3.6628e-001 +3.9774e+000 -2.9428e+000 -3.6000e+000 +7.3505e-001 -2.3006e-001 +1.8830e+000 +9.6938e-001 +3.8277e+000 -4.5606e-001 -1.5122e+000 -5.4082e-001 -2.1297e+000 +1.7680e+000 +4.0841e+000 -4.2646e+000
2403 +6.360938778e+000 +6.360938778e+000 -4.598906122e+001 -4.598906122e+001 +5.7786e-001 +9.3816e-002 +1.5456e+000 -2.5781e+000 -7.9147e-001 +2.5840e+000 -3.9169e+000 -2.3837e+000 +1.3793e+000 -1.9449e+000 +3.4501e-001 +1.6513e+000 +4.3322e+000 -1.4532e-001 -1.6860e+000 -7.9715e-001 -1.3111e+000 +2.1936e+000 +4.8266e+000 -2.9706e+000
2408 +5.575580963e+000 +5.575580963e+000 -4.677441904e+001 -4.677441904e+001 +1.7328e+000 +5.5996e-001 +1.7600e+000 -1.6906e+000 -8.6779e-001 +3.5084e+000 -2.7531e+000 -2.5597e+000 +1.2363e+000 -1.4159e+000 +1.9311e+000 +4.7925e-001 +3.1155e+000 -8.6901e-001 -1.1528e+000 -3.4127e-001 -2.5706e+000 +2.3281e+000 +3.7387e+000 -4.8030e+000
2564 +5.143594912e+000 +5.143594912e+000 -4.720640509e+001 -4.720640509e+001 +9.1473e-001 -1.5158e-001 +2.1603e+000 -2.7226e+000 -5.2321e-001 +2.8711e+000 -3.4323e+000 -2.3012e+000 +1.9446e+000 -2.1002e+000 +8.3311e-001 +1.2184e+000 +3.8731e+000 +1.9476e-001 -1.8086e+000 -1.7929e-001 -2.2867e+000 +1.7160e+000 +4.4610e+000 -3.8587e+000
2621 +4.297523115e+000 +4.297523115e+000 -4.805247689e+001 -4.805247689e+001 +9.7487e-001 -9.2452e-001 +1.7269e+000 -2.7667e+000 -6.6737e-001 +4.5693e+000 -3.1972e+000 -2.0504e+000 +2.3537e+000 -1.5581e+000 +1.5185e+000 +3.1844e-001 +3.6337e+000 -5.1466e-001 -1.4234e+000 -6.8476e-001 -2.1143e+000 +1.9535e+000 +3.7666e+000 -3.9268e+000
2793 +4.210242205e+000 +4.210242205e+000 -4.813975780e+001 -4.813975780e+001 +3.5735e-001 +5.2523e-001 +1.8429e+000 -2.6223e+000 -5.7793e-001 +3.7125e+000 -3.6809e+000 -1.6574e+000 +2.0461e+000 -1.1031e+000 +2.1826e+000 +7.3335e-001 +3.3658e+000 -1.3078e+000 -9.7064e-001 +5.8356e-001 -2.5162e+000 +2.7283e+000 +4.0998e+000 -4.9891e+000
2861 +4.024050742e+000 +4.024050742e+000 -4.832594926e+001 -4.832594926e+001 +8.8027e-001 +2.4431e-002 +1.9500e+000 -2.7742e+000 -7.3661e-001 +4.8883e+000 -3.6839e+000 -1.7890e+000 +2.0463e+000 -1.7915e+000 +1.6849e+000 +1.8420e-001 +2.9258e+000 -3.0035e-001 -1.6118e+000 -2.1560e-001 -2.0748e+000 +2.2257e+000 +4.1791e+000 -3.6555e+000
2948 +3.964348778e+000 +3.964348778e+000 -4.838565122e+001 -4.838565122e+001 +6.3376e-001 +1.1439e-001 +1.6220e+000 -2.8828e+000 -5.1222e-001 +3.8233e+000 -3.1822e+000 -1.2100e+000 +2.3624e+000 -1.4644e+000 +1.0825e+000 -8.0867e-002 +2.9379e+000 +6.8805e-003 -1.5771e+000 -6.5121e-002 -1.7803e+000 +2.7794e+000 +2.9754e+000 -4.2594e+000
2968 +3.563628448e+000 +3.563628448e+000 -4.878637155e+001 -4.878637155e+001 +7.5338e-001 +1.7693e-001 +1.4968e+000 -2.4918e+000 -7.7824e-001 +3.4342e+000 -3.5196e+000 -9.9637e-001 +2.0104e+000 -1.6179e+000 +1.4014e+000 +5.9223e-001 +3.4192e+000 -4.2658e-001 -1.7530e+000 +3.1923e-001 -1.9893e+000 +1.9255e+000 +3.5420e+000 -4.0906e+000
3015 +2.940789357e+000 +2.940789357e+000 -4.940921064e+001 -4.940921064e+001 +5.5153e-001 -3.1073e-001 +2.1066e+000 -2.1140e+000 -1.2255e+000 +3.7557e+000 -3.3699e+000 -1.1266e+000 +2.5453e+000 -1.2978e+000 +1.6346e+000 -4.7187e-001 +3.1806e+000 -7.3532e-002 -1.6035e+000 +2.1398e-001 -1.8490e+000 +1.8504e+000 +3.7541e+000 -3.9815e+000
3027 +2.847245481e+000 +2.847245481e+000 -4.950275452e+001 -4.950275452e+001 +3.2116e-001 -3.1350e-001 +2.5908e+000 -2.7566e+000 -1.5019e+000 +3.3847e+000 -3.4588e+000 -1.2073e+000 +2.3594e+000 -1.1742e+000 +1.5997e+000 -4.7644e-001 +3.2663e+000 -2.4546e-001 -1.5644e+000 +1.5014e-001 -2.0577e+000 +1.9982e+000 +3.3053e+000 -4.4414e+000
3122 +2.746609185e+000 +2.746609185e+000 -4.960339081e+001 -4.960339081e+001 +5.5896e-001 -5.6783e-001 +1.9164e+000 -2.1516e+000 -1.2762e-001 +3.7326e+000 -3.3306e+000 -1.3426e+000 +2.2269e+000 -1.7642e+000 +2.5986e+000 -3.8314e-001 +3.3049e+000 -5.3339e-001 -2.0398e+000 +4.6569e-001 -1.8629e+000 +2.2649e+000 +3.6126e+000 -4.1445e+000
3173 +2.682608678e+000 +2.682608678e+000 -4.966739132e+001 -4.966739132e+001 +4.5739e-001 -4.2852e-001 +1.4814e+000 -2.0000e+000 -1.2218e+000 +4.0373e+000 -3.2772e+000 -1.0093e+000 +1.6890e+000 -1.3956e+000 +2.0104e+000 -2.8600e-001 +3.2820e+000 -6.4614e-001 -2.4861e+000 +1.9102e-001 -1.2528e+000 +1.8487e+000 +3.5786e+000 -3.8499e+000
3203 +2.512165437e+000 +2.512165437e+000 -4.983783456e+001 -4.983783456e+001 +2.6551e-001 +7.4882e-003 +1.9007e+000 -2.1517e+000 -9.1735e-001 +3.7765e+000 -3.0987e+000 -1.2539e+000 +2.9634e+000 -1.9133e+000 +2.7446e+000 -2.3499e-001 +3.4033e+000 -3.7294e-001 -1.3566e+000 +7.3088e-001 -1.5862e+000 +2.3571e+000 +3.9724e+000 -4.1075e+000
3277 +2.507593543e+000 +2.507593543e+000 -4.984240646e+001 -4.984240646e+001 -6.9620e-002 -4.3145e-001 +1.7012e+000 -3.0046e+000 -1.2073e+000 +3.3427e+000 -3.4967e+000 -4.5308e-001 +2.0167e+000 -1.4817e+000 +4.4276e+000 -6.1679e-001 +3.3199e+000 +8.7116e-002 -1.7326e+000 +2.9910e-001 -1.3446e+000 +1.5109e+000 +3.4249e+000 -3.8733e+000
3287 +2.385337878e+000 +2.385337878e+000 -4.996466212e+001 -4.996466212e+001 +4.6197e-001 -1.2338e+000 +1.4403e+000 -3.0871e+000 -8.7619e-001 +3.4502e+000 -3.1261e+000 -8.5760e-001 +3.1732e+000 -1.3052e+000 +2.4721e+000 -9.1529e-001 +4.0011e+000 +5.2830e-002 -1.7495e+000 +7.1177e-001 -1.1076e+000 +2.1650e+000 +3.3790e+000 -3.9113e+000
3305 +2.041955263e+000 +2.041955263e+000 -5.030804474e+001 -5.030804474e+001 +2.3166e-001 -3.9423e-001 +1.8817e+000 -1.9383e+000 -1.2583e+000 +3.9643e+000 -3.3550e+000 -5.3129e-001 +2.2947e+000 -1.4438e+000 +2.3337e+000 -6.4986e-001 +3.8985e+000 -5.2748e-001 -1.0733e+000 +8.7242e-001 -1.5925e-001 +1.6377e+000 +3.3163e+000 -3.8380e+000
3325 +2.033366954e+000 +2.033366954e+000 -5.031663305e+001 -5.031663305e+001 +1.6684e-001 -2.8056e-001 +1.8758e+000 -2.6173e+000 -1.1643e+000 +3.5248e+000 -3.9742e+000 -9.6754e-001 +3.3555e+000 -1.7158e+000 +2.4373e+000 -6.9608e-001 +4.1217e+000 -8.7772e-001 -2.1986e+000 +4.4354e-001 -1.6466e+000 +1.4831e+000 +3.5778e+000 -3.7494e+000
3394 +1.730973464e+000 +1.730973464e+000 -5.061902654e+001 -5.061902654e+001 -4.8884e-001 -6.8953e-001 +1.9208e+000 -2.5060e+000 -1.0735e+000 +3.5453e+000 -3.3897e+000 -4.8799e-001 +2.7944e+000 -1.7077e+000 +2.6793e+000 +9.0012e-002 +3.8492e+000 -4.1904e-001 -1.7157e+000 +3.6808e-001 -1.9086e+000 +2.2042e+000 +3.3058e+000 -3.5835e+000
3431 +1.602523494e+000 +1.602523494e+000 -5.074747651e+001 -5.074747651e+001 -7.9940e-001 -4.5072e-001 +1.8161e+000 -2.4158e+000 -1.0947e+000 +3.6356e+000 -3.3904e+000 -8.8578e-001 +2.4767e+000 -1.6761e+000 +2.4807e+000 -2.1889e-001 +3.0165e+000 -5.1941e-001 -1.8466e+000 +4.4135e-001 -1.4416e+000 +2.3945e+000 +3.1785e+000 -3.7582e+000
3555 +1.379686580e+000 +1.379686580e+000 -5.097031342e+001 -5.097031342e+001 -5.0163e-001 -1.2115e+000 +2.3369e+000 -2.8594e+000 -1.2535e+000 +3.9829e+000 -3.2515e+000 -7.7901e-001 +2.6925e+000 -1.4157e+000 +2.6756e+000 -1.2641e-001 +4.1457e+000 -5.4877e-001 -2.1000e+000 +7.9794e-001 -1.1597e+000 +2.2404e+000 +3.4560e+000 -4.1088e+000
3573 +1.345032554e+000 +1.345032554e+000 -5.100496745e+001 -5.100496745e+001 -8.6270e-001 -5.3489e-001 +2.1845e+000 -2.8208e+000 -1.1888e+000 +4.0336e+000 -4.2148e+000 -5.4210e-001 +3.2436e+000 -1.5244e+000 +3.2761e+000 -2.7654e-001 +3.9776e+000 -5.4968e-001 -1.9594e+000 +5.7488e-001 -1.2863e+000 +1.9016e+000 +3.5209e+000 -3.8313e+000
3617 +1.287658505e+000 +1.287658505e+000 -5.106234150e+001 -5.106234150e+001 -5.4369e-001 -1.1611e+000 +2.3952e+000 -3.2695e+000 -1.2777e+000 +4.1660e+000 -3.4341e+000 -3.1049e-001 +2.2610e+000 -1.3404e+000 +2.5115e+000 -8.0267e-001 +3.4883e+000 -4.7340e-001 -2.0211e+000 +8.6945e-001 -1.2704e+000 +2.1735e+000 +3.7047e+000 -3.9456e+000
3687 +8.792462959e-001 +8.792462959e-001 -5.147075370e+001 -5.147075370e+001 -9.4181e-001 -8.1776e-001 +2.0106e+000 -2.8423e+000 -1.2839e+000 +4.4808e+000 -3.2349e+000 -1.7164e-001 +3.1644e+000 -1.9717e+000 +3.4468e+000 -6.9620e-001 +3.5472e+000 -5.1540e-001 -1.8837e+000 +9.4244e-001 -1.3248e+000 +2.1868e+000 +3.0817e+000 -3.9851e+000
3802 +7.729015233e-001 +7.729015233e-001 -5.157709848e+001 -5.157709848e+001 -4.2492e-001 -1.2760e+000 +2.2291e+000 -2.1820e+000 -1.2750e+000 +3.4274e+000 -3.6827e+000 -4.6843e-001 +2.6862e+000 -1.7714e+000 +2.9983e+000 -3.6817e-001 +3.6241e+000 -7.6785e-001 -1.7249e+000 +1.3468e+000 -1.3013e+000 +2.1088e+000 +3.5200e+000 -3.8182e+000
3817 +5.217274529e-001 +5.217274529e-001 -5.182827255e+001 -5.182827255e+001 -1.1740e+000 -1.3233e+000 +2.4248e+000 -2.1089e+000 -1.5447e+000 +3.4740e+000 -3.5272e+000 -3.6104e-001 +2.9610e+000 -1.5617e+000 +3.1803e+000 -4.0945e-001 +3.6353e+000 -5.6039e-001 -2.1005e+000 +1.2215e+000 -1.7716e+000 +1.7387e+000 +3.5838e+000 -3.9677e+000
4132 +4.542566883e-001 +4.542566883e-001 -5.189574331e+001 -5.189574331e+001 -9.3386e-001 -1.1106e+000 +2.0545e+000 -2.6476e+000 -1.2605e+000 +3.7668e+000 -3.5280e+000 -1.0836e-001 +2.8653e+000 -1.9084e+000 +2.9498e+000 -4.2310e-001 +3.7280e+000 -7.0599e-001 -2.0022e+000 +8.4386e-001 -9.9260e-001 +1.8843e+000 +3.2735e+000 -4.0627e+000
4135 +4.007955433e-001 +4.007955433e-001 -5.194920446e+001 -5.194920446e+001 -8.9910e-001 -1.0325e+000 +2.2984e+000 -2.2471e+000 -1.4308e+000 +3.4718e+000 -3.9846e+000 -1.4437e-001 +2.7821e+000 -1.7210e+000 +2.9410e+000 -7.2442e-001 +3.4535e+000 -6.1160e-001 -1.6989e+000 +1.0659e+000 -1.2376e+000 +2.0078e+000 +3.3721e+000 -3.8886e+000
4219 +3.605721614e-001 +3.605721614e-001 -5.198942784e+001 -5.198942784e+001 -9.0738e-001 -1.3282e+000 +2.5970e+000 -2.2887e+000 -1.2864e+000 +3.8831e+000 -3.6530e+000 +1.5607e-001 +2.5891e+000 -1.9225e+000 +2.9009e+000 -6.1302e-001 +3.7086e+000 -6.0054e-001 -1.8852e+000 +7.9279e-001 -1.0710e+000 +2.0106e+000 +3.4398e+000 -3.9150e+000
4262 +3.520345141e-001 +3.520345141e-001 -5.199796549e+001 -5.199796549e+001 -9.9216e-001 -1.2900e+000 +2.3465e+000 -2.5548e+000 -1.0925e+000 +3.6971e+000 -3.7276e+000 -1.8832e-001 +2.5712e+000 -1.6717e+000 +2.8944e+000 -6.2348e-001 +3.6220e+000 -7.0317e-001 -1.8127e+000 +8.6642e-001 -7.6451e-001 +1.6566e+000 +3.4276e+000 -3.8664e+000
4274 +3.274718855e-001 +3.274718855e-001 -5.202252811e+001 -5.202252811e+001 -8.5160e-001 -1.4631e+000 +2.5227e+000 -2.0321e+000 -1.4094e+000 +3.5634e+000 -3.5907e+000 -1.9146e-001 +3.0432e+000 -1.8567e+000 +3.2514e+000 -5.6028e-001 +3.4876e+000 -5.6420e-001 -1.8163e+000 +9.5647e-001 -1.2420e+000 +1.9210e+000 +3.4825e+000 -4.0057e+000
4346 +3.199923699e-001 +3.199923699e-001 -5.203000763e+001 -5.203000763e+001 -9.3884e-001 -1.5076e+000 +2.4757e+000 -2.6300e+000 -1.1020e+000 +3.6888e+000 -3.7626e+000 +3.2439e-001 +2.8498e+000 -1.7761e+000 +3.2570e+000 -4.8243e-001 +3.3529e+000 -9.7589e-001 -1.7846e+000 +6.6216e-001 -1.3220e+000 +1.9532e+000 +3.2893e+000 -3.9127e+000
4375 +3.126127693e-001 +3.126127693e-001 -5.203738723e+001 -5.203738723e+001 -1.0816e+000 -8.9086e-001 +2.4601e+000 -1.9816e+000 -1.5162e+000 +3.5119e+000 -3.4103e+000 +1.2102e-002 +3.1041e+000 -1.7686e+000 +2.9178e+000 -5.7611e-001 +3.7046e+000 -6.2765e-001 -1.8843e+000 +1.0456e+000 -8.8287e-001 +1.8733e+000 +3.3105e+000 -4.1112e+000
4396 +2.580448093e-001 +2.580448093e-001 -5.209195519e+001 -5.209195519e+001 -1.0317e+000 -1.0950e+000 +2.4677e+000 -2.2016e+000 -1.1990e+000 +3.4190e+000 -4.0015e+000 +6.3439e-003 +3.0418e+000 -2.0093e+000 +2.9789e+000 -7.5528e-001 +3.7369e+000 -9.3441e-001 -2.2505e+000 +1.0345e+000 -1.2030e+000 +1.7541e+000 +3.3209e+000 -4.0600e+000
4536 +2.345623877e-001 +2.345623877e-001 -5.211543761e+001 -5.211543761e+001 -9.9511e-001 -1.3221e+000 +2.2680e+000 -2.5194e+000 -1.3881e+000 +3.6812e+000 -3.8319e+000 +3.8857e-002 +2.6391e+000 -1.6134e+000 +3.0067e+000 -5.5797e-001 +3.4136e+000 -8.1963e-001 -1.9978e+000 +1.1545e+000 -1.0501e+000 +1.7093e+000 +3.4153e+000 -4.3288e+000
