% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
291 +5.525843722e+002 +5.525843722e+002 +9.049437218e+001 +9.049437218e+001 +1.6027e+000 +1.5320e-001 +5.2591e+000 -4.8475e+000 +2.4272e-001 -1.5152e+000 -9.8624e-001 -5.1650e-002 -3.0826e+000 +3.6864e+000 -3.1253e+000 -2.5872e+000 -2.8085e-001 -3.1922e+000 -5.4943e-001 -3.9034e+000 -2.9919e+000 +3.8186e+000 -3.8869e+000 +3.1482e+000
376 +4.938885758e+002 +4.938885758e+002 +3.179857575e+001 +3.179857575e+001 +2.8719e-001 -1.6677e+000 +5.1039e+000 -2.7747e+000 -6.3942e-001 -3.9647e+000 +3.7259e-001 +2.1544e+000 +4.8917e-001 +2.3805e+000 -3.0697e+000 -1.6459e+000 +5.2210e-001 -3.0311e+000 -1.3486e-001 -4.3058e+000 -3.2101e+000 +4.3630e+000 -2.4155e+000 +7.4187e-001
421 +4.645462789e+002 +4.645462789e+002 +2.456278896e+000 +2.456278896e+000 +1.3518e-001 -1.7320e+000 +5.1638e+000 +4.5503e-001 -1.7958e+000 -4.1473e+000 -7.0567e-001 +1.8213e+000 +1.1494e+000 +1.2980e+000 -3.8215e+000 -5.2186e-001 -5.9534e-001 -3.8844e+000 +9.2781e-001 -4.3031e+000 +1.2659e+000 +3.3665e+000 -1.7941e+000 +6.0997e-001
464 +3.987497637e+002 +3.987497637e+002 -6.334023635e+001 -6.334023635e+001 -1.8557e+000 -2.7378e+000 +5.2639e+000 +3.4471e-001 -6.0703e-002 -1.6292e+000 +2.1362e+000 +6.8793e-001 +3.0843e-001 +1.8802e+000 -1.9843e+000 -3.9007e+000 -9.5640e-001 -3.5630e+000 +5.8968e-001 -5.2896e+000 -5.0678e-001 +3.9676e+000 -1.2040e+000 +1.2309e+000
593 +3.900555148e+002 +3.900555148e+002 -7.203448524e+001 -7.203448524e+001 -4.3015e-001 +1.1072e+000 +4.9821e+000 -5.5586e+000 -2.4079e-001 -7.5286e-001 -1.8355e-002 +1.6706e+000 -1.8469e-001 +2.3097e+000 -3.5969e+000 -3.3758e+000 -3.6576e-001 -2.7117e+000 -1.5517e+000 -4.4121e+000 -8.0347e-001 +3.5184e+000 -2.4753e+000 +2.0871e+000
607 +3.579081308e+002 +3.579081308e+002 -1.041818692e+002 -1.041818692e+002 -1.9202e+000 -2.2109e+000 +5.2193e+000 -9.8454e-001 -9.2986e-001 +2.4544e+000 +3.1497e-002 +6.7601e-001 +1.5575e+000 -2.7244e-001 -2.9628e+000 -4.9331e+000 +1.1687e-001 -3.7251e+000 -1.4865e+000 -5.1563e+000 -1.1123e+000 +3.0115e+000 -1.9856e+000 +2.0452e+000
666 +3.238569872e+002 +3.238569872e+002 -1.382330128e+002 -1.382330128e+002 -2.3625e+000 -2.0347e+000 +5.8866e+000 -3.2487e+000 +1.1233e+000 +4.1825e-002 -6.5304e-001 -1.7852e-001 +1.1475e+000 +6.1243e-002 -3.7755e+000 -2.8249e+000 +1.5031e-001 -3.1481e+000 -4.5356e-001 -2.9897e+000 -1.7797e+000 +2.2026e+000 -2.6219e+000 +1.9396e+000
718 +3.028305830e+002 +3.028305830e+002 -1.592594170e+002 -1.592594170e+002 -6.2231e-001 -1.9639e+000 +4.6817e+000 -1.9490e+000 +1.4894e+000 +8.9833e-001 -1.8685e-001 +1.1166e+000 -6.6702e-002 +1.1151e+000 -2.3450e+000 -2.7306e+000 +3.9077e-001 -5.0589e+000 -1.4214e+000 -4.1360e+000 -1.7703e+000 +4.1397e+000 -2.3549e+000 +2.7841e+000
751 +2.935150847e+002 +2.935150847e+002 -1.685749153e+002 -1.685749153e+002 -1.5482e+000 -1.0452e+000 +1.9796e+000 +1.4082e-001 +3.4715e-001 +9.2745e-001 +8.9081e-001 +2.7492e-002 +2.5382e+000 +5.1049e-001 -2.8857e+000 -2.8588e+000 -1.0873e+000 -1.9594e+000 -4.2038e-001 -4.1808e+000 -4.3163e-001 +3.4786e+000 -1.8573e+000 +2.5267e+000
881 +2.846070022e+002 +2.846070022e+002 -1.774829978e+002 -1.774829978e+002 -1.5978e+000 -4.5828e-001 +4.8821e+000 -3.4044e+000 +3.0253e-001 +1.0044e+000 +4.4187e+000 +1.5119e+000 +1.0330e+000 +6.2588e-001 -5.9968e-001 -5.2861e+000 -1.0827e+000 -2.9778e+000 -1.8254e+000 -4.4644e+000 -1.9721e+000 +3.9592e+000 -2.4368e+000 +2.4595e+000
1002 +2.705475480e+002 +2.705475480e+002 -1.915424520e+002 -1.915424520e+002 -1.3343e+000 +6.3442e-002 +3.3022e+000 -3.8352e+000 +2.9744e-001 -9.7350e-002 +6.7678e-001 +1.7813e+000 +6.7652e-001 +2.0960e+000 -3.0921e+000 -4.6604e+000 +3.1320e-001 -3.6406e+000 -9.1980e-001 -3.7539e+000 -3.0221e-001 +2.8589e+000 -3.2346e+000 +1.7713e+000
1006 +2.605392203e+002 +2.605392203e+002 -2.015507797e+002 -2.015507797e+002 -2.2671e+000 -1.7942e+000 +5.3119e+000 -1.2779e+000 +4.4363e-001 +1.0428e+000 +1.8434e+000 +1.3411e+000 +1.1561e+000 +1.8644e+000 -2.1687e+000 -3.2587e+000 +1.4546e+000 -3.8756e+000 -2.4754e-001 -4.4822e+000 -6.1003e-001 +3.5515e+000 -2.5440e+000 +1.5754e+000
1065 +2.548044081e+002 +2.548044081e+002 -2.072855919e+002 -2.072855919e+002 -1.2474e+000 -7.7604e-001 +3.5767e+000 +1.1806e+000 +9.4539e-001 +2.2679e-001 -1.7266e-001 +7.5080e-001 +9.2650e-001 -9.5557e-002 -2.7598e+000 -4.3218e+000 -5.9405e-001 -3.1818e+000 +5.1071e-001 -4.4661e+000 -2.9345e-001 +2.6100e+000 -2.5800e+000 +2.0708e+000
1116 +2.327384748e+002 +2.327384748e+002 -2.293515252e+002 -2.293515252e+002 +9.4419e-001 +5.6682e-001 +4.4277e+000 +5.1335e-001 +3.3122e+000 +2.2302e+000 +1.1789e+000 +3.1036e+000 +2.3831e+000 +1.7584e-002 -3.7442e+000 -3.4534e+000 -1.0229e-001 -3.4691e+000 -2.2183e-001 -4.4667e+000 -2.1545e+000 +3.1264e+000 -3.3408e+000 +1.2783e+000
1232 +2.272513981e+002 +2.272513981e+002 -2.348386019e+002 -2.348386019e+002 -3.4689e+000 +5.2032e-001 +5.6581e+000 +1.9439e+000 +6.3033e-001 +2.1823e+000 +9.2234e-001 +2.1172e+000 +2.6698e+000 -4.7880e-001 -3.0580e+000 -3.5249e+000 +8.8849e-001 -3.6852e+000 -1.0559e+000 -4.2961e+000 -1.1519e+000 +2.1550e+000 -2.7830e+000 +1.4321e+000
1327 +2.228559492e+002 +2.228559492e+002 -2.392340508e+002 -2.392340508e+002 -2.2378e+000 -2.4341e-001 +4.5323e+000 +1.0949e+000 +4.0060e+000 -6.0404e-002 +1.3433e+000 +3.8740e+000 +1.7599e+000 +8.7982e-001 -3.4136e+000 -4.8516e+000 +1.2305e-001 -2.8890e+000 -3.5318e+000 -5.5526e+000 +1.8656e-001 +2.6021e+000 -3.5503e+000 +1.8816e+000
1388 +1.702101561e+002 +1.702101561e+002 -2.918798439e+002 -2.918798439e+002 -2.7045e+000 +4.1919e-001 +4.8435e+000 -7.5503e-001 +1.4312e+000 +2.1782e+000 +1.1102e+000 +2.0022e+000 +1.3639e+000 +1.4809e-001 -1.9309e+000 -4.3015e+000 +1.6443e+000 -3.9099e+000 -9.7648e-001 -3.9927e+000 -1.4281e+000 +2.9941e+000 -2.8215e+000 +1.6487e+000
1644 +1.631851377e+002 +1.631851377e+002 -2.989048623e+002 -2.989048623e+002 -3.3440e+000 +7.3255e-001 +3.0095e+000 +2.0152e+000 +1.7789e+000 +1.3753e+000 +1.2841e+000 +6.6560e-001 +1.8878e+000 +5.1297e-001 -2.7737e+000 -4.8797e+000 -4.4977e-001 -2.7552e+000 -1.7576e+000 -4.2781e+000 -6.3647e-001 +3.2346e+000 -2.8714e+000 +1.1724e+000
1863 +1.593426982e+002 +1.593426982e+002 -3.027473018e+002 -3.027473018e+002 -3.3818e+000 +7.5838e-001 +1.6836e+000 +1.0018e+000 +1.4174e+000 +1.8772e+000 +1.2344e+000 +1.4616e+000 +7.1656e-001 -7.3396e-001 -3.3884e+000 -3.7507e+000 -5.3780e-001 -3.0655e+000 -1.5221e+000 -3.9863e+000 -6.5897e-001 +2.5626e+000 -3.0737e+000 +1.8470e+000
2756 +1.546886075e+002 +1.546886075e+002 -3.074013925e+002 -3.074013925e+002 -2.6786e+000 +7.2326e-001 +2.9123e+000 +1.6493e+000 +2.2293e+000 +1.3642e+000 +1.8977e+000 +2.0623e+000 +2.3572e+000 -6.8063e-001 -2.7566e+000 -3.3917e+000 -9.9708e-001 -3.0014e+000 -1.7431e+000 -4.0592e+000 +1.6219e-001 +2.7683e+000 -2.3689e+000 +1.8770e+000
2909 +1.288554543e+002 +1.288554543e+002 -3.332345457e+002 -3.332345457e+002 -3.3037e+000 +2.1442e+000 +2.1224e+000 +1.0560e+000 +2.3041e+000 +2.0124e+000 +1.9180e+000 +1.8618e+000 +1.5875e+000 -1.1011e+000 -2.7026e+000 -2.8211e+000 -5.0479e-001 -3.0316e+000 -9.0589e-001 -4.0323e+000 -2.8132e-001 +2.7709e+000 -2.4885e+000 +1.8436e+000
4639 +1.269864956e+002 +1.269864956e+002 -3.351035044e+002 -3.351035044e+002 -2.5129e+000 +1.3615e+000 +3.8003e+000 +2.5079e+000 +1.7261e+000 +1.5218e+000 +2.0498e+000 +3.2093e+000 +2.4295e+000 -7.2308e-002 -2.7689e+000 -4.2272e+000 -7.9796e-001 -3.5009e+000 -1.3974e+000 -3.8310e+000 -6.7419e-001 +2.6430e+000 -2.5792e+000 +1.4991e+000
5383 +1.120185689e+002 +1.120185689e+002 -3.500714311e+002 -3.500714311e+002 -1.8175e-001 +2.3400e+000 +4.7387e+000 -5.3582e-001 +2.1189e+000 +2.2373e+000 +3.3285e+000 +3.2803e+000 +1.3681e+000 -2.6463e-002 -3.2759e+000 -3.7671e+000 -1.7963e-001 -2.9986e+000 -1.3827e+000 -3.6888e+000 -1.1077e+000 +2.9972e+000 -3.1514e+000 +2.1597e+000
7653 +1.095861614e+002 +1.095861614e+002 -3.525038386e+002 -3.525038386e+002 -2.4211e+000 +4.1464e+000 +2.1314e+000 +6.9948e-001 +2.2516e+000 +2.3534e+000 +3.3942e+000 +3.4007e+000 +1.7116e+000 +7.9811e-001 -2.7972e+000 -4.2903e+000 -5.2295e-001 -3.6919e+000 -1.4709e+000 -4.2190e+000 +5.1787e-001 +3.2707e+000 -3.4604e+000 +1.7976e+000
28847 +1.053888771e+002 +1.053888771e+002 -3.567011229e+002 -3.567011229e+002 -1.4820e+000 +1.3296e+000 +1.3508e+000 +7.8258e-001 +2.5743e+000 +1.4320e+000 +3.0885e+000 +3.3076e+000 +2.2691e+000 -3.3852e-002 -2.7714e+000 -3.7532e+000 -5.6512e-001 -2.6105e+000 -1.3317e+000 -3.9964e+000 +5.8374e-002 +2.6252e+000 -2.7985e+000 +1.9669e+000
36415 +1.002861316e+002 +1.002861316e+002 -3.618038684e+002 -3.618038684e+002 -2.2113e+000 +2.2607e+000 +3.7685e-001 +4.3680e-001 +1.0227e+000 -1.7392e-001 +3.4354e+000 +1.9721e+000 +1.2306e+000 +2.9309e-002 -3.8630e+000 -3.7892e+000 +4.0643e-001 -3.0453e+000 -1.3516e+000 -3.8173e+000 +1.1075e-001 +2.9669e+000 -2.7588e+000 +1.8205e+000
42544 +9.659011115e+001 +9.659011115e+001 -3.654998889e+002 -3.654998889e+002 -2.3055e+000 +3.0884e+000 +1.2610e+000 +1.5161e+000 +3.2221e+000 +3.0760e+000 +2.5742e+000 +2.6392e+000 +1.6856e+000 -1.3556e-001 -2.7618e+000 -3.8031e+000 -1.6122e-001 -3.3877e+000 -1.5837e+000 -3.8445e+000 -7.0065e-001 +3.2383e+000 -2.4218e+000 +2.0870e+000
56566 +9.303292160e+001 +9.303292160e+001 -3.690570784e+002 -3.690570784e+002 -3.4283e+000 +2.4609e+000 +3.2074e+000 +6.2299e-001 +2.2387e+000 +1.2920e+000 +2.5922e+000 +3.1236e+000 +1.6823e+000 +6.7707e-001 -2.7297e+000 -3.7848e+000 -1.3339e-001 -2.2216e+000 -1.4630e+000 -3.7973e+000 -4.2513e-001 +3.0141e+000 -2.4615e+000 +1.8118e+000
57774 +7.927593146e+001 +7.927593146e+001 -3.828140685e+002 -3.828140685e+002 -1.2928e+000 +3.1194e+000 +2.2599e+000 +6.0144e-001 +2.1310e+000 +2.3075e+000 +2.3582e+000 +3.3917e+000 +1.8401e+000 -3.6065e-001 -2.7576e+000 -3.7894e+000 -8.3536e-002 -3.8392e+000 -1.3611e+000 -3.4925e+000 -2.8571e-001 +3.3605e+000 -2.8730e+000 +1.8582e+000
78193 +6.980565380e+001 +6.980565380e+001 -3.922843462e+002 -3.922843462e+002 -4.1063e-001 +1.2080e+000 +2.2647e+000 +5.7664e-001 +2.0516e+000 +2.9960e+000 +3.2989e+000 +2.6615e+000 +6.7246e-001 -5.0537e-001 -2.7864e+000 -3.8593e+000 -7.6960e-002 -3.3388e+000 -1.4135e+000 -3.9585e+000 -2.7584e-001 +3.2984e+000 -2.4241e+000 +1.7959e+000
97958 +6.854497646e+001 +6.854497646e+001 -3.935450235e+002 -3.935450235e+002 -2.3237e+000 +2.2769e+000 +3.0634e+000 +7.1326e-001 +2.5375e+000 +1.9554e+000 +2.6923e+000 +3.2506e+000 +1.4861e+000 -4.9009e-001 -2.7641e+000 -3.8021e+000 -1.1088e-001 -3.3689e+000 -1.3715e+000 -3.9249e+000 -3.6598e-001 +3.3571e+000 -2.4784e+000 +2.1881e+000
98053 +6.632445991e+001 +6.632445991e+001 -3.957655401e+002 -3.957655401e+002 -2.3106e+000 +2.5759e+000 +2.0030e+000 +6.6653e-001 +2.2760e+000 +3.1527e+000 +2.6206e+000 +3.2830e+000 +1.1854e+000 -5.0808e-001 -2.7604e+000 -3.8108e+000 -1.9553e-001 -3.0226e+000 -1.4709e+000 -3.9282e+000 -2.9345e-001 +3.3563e+000 -2.7690e+000 +2.1814e+000
100381 +6.233581996e+001 +6.233581996e+001 -3.997541800e+002 -3.997541800e+002 -2.3812e+000 +3.2551e+000 +3.0985e+000 +7.0172e-001 +2.1824e+000 +2.2999e+000 +2.6303e+000 +3.0361e+000 +1.7798e+000 -4.9026e-001 -2.7470e+000 -3.7930e+000 -1.5407e-001 -2.4938e+000 -1.2735e+000 -3.9242e+000 -6.2613e-001 +3.3475e+000 -2.4066e+000 +2.1692e+000
103081 +5.602714544e+001 +5.602714544e+001 -4.060628546e+002 -4.060628546e+002 -2.1473e+000 +2.4782e+000 +5.0789e-001 +6.5123e-001 +3.0289e+000 +2.7748e+000 +2.4275e+000 +3.2611e+000 +1.8840e+000 -5.3690e-001 -2.7766e+000 -3.8346e+000 -1.2867e-001 -3.3023e+000 -1.7598e+000 -3.9363e+000 -3.5796e-001 +3.3275e+000 -2.4541e+000 +2.1982e+000
108461 +5.242857613e+001 +5.242857613e+001 -4.096614239e+002 -4.096614239e+002 -2.4510e+000 +3.2738e+000 +2.4528e+000 +7.8589e-001 +1.8452e+000 +2.2361e+000 +3.3246e+000 +3.2357e+000 +2.3909e+000 -4.9543e-001 -2.7758e+000 -3.7701e+000 -1.2125e-001 -2.9395e+000 -1.4564e+000 -3.9100e+000 -3.0955e-001 +3.3403e+000 -2.4324e+000 +2.1394e+000
108541 +3.736633744e+001 +3.736633744e+001 -4.247236626e+002 -4.247236626e+002 -2.2068e+000 +2.3123e+000 +2.2718e+000 +7.6849e-001 +2.3922e+000 +2.3030e+000 +3.2949e+000 +3.2446e+000 +2.3560e+000 -5.0051e-001 -2.7715e+000 -3.7692e+000 -1.4240e-001 -2.8790e+000 -1.8502e+000 -3.9153e+000 -4.0947e-001 +3.3420e+000 -2.4875e+000 +2.2223e+000
110903 +3.652437252e+001 +3.652437252e+001 -4.255656275e+002 -4.255656275e+002 -2.3224e+000 +2.2143e+000 +2.3134e+000 +6.5338e-001 +2.3236e+000 +3.0197e+000 +3.2132e+000 +3.2984e+000 +2.4144e+000 -5.8998e-001 -2.7766e+000 -3.7958e+000 -1.0386e-001 -3.0664e+000 -1.4696e+000 -3.9143e+000 -3.5775e-001 +3.2799e+000 -2.4686e+000 +2.2062e+000
111051 +3.406038244e+001 +3.406038244e+001 -4.280296176e+002 -4.280296176e+002 -1.3700e+000 +2.1868e+000 +2.1867e+000 +6.4919e-001 +3.0752e+000 +3.3919e+000 +3.2406e+000 +3.3517e+000 +2.4860e+000 -5.6913e-001 -2.7528e+000 -3.7519e+000 -6.3735e-002 -2.9043e+000 -1.4022e+000 -3.9287e+000 -3.3158e-001 +3.3628e+000 -2.4491e+000 +2.2077e+000
111823 +3.306904819e+001 +3.306904819e+001 -4.290209518e+002 -4.290209518e+002 -2.2037e+000 +2.3820e+000 +1.9874e+000 +7.4247e-001 +2.3128e+000 +2.0736e+000 +3.2651e+000 +3.3202e+000 +2.4544e+000 -5.8012e-001 -2.7639e+000 -3.7143e+000 -1.3730e-001 -2.9552e+000 -1.3680e+000 -3.9186e+000 -3.3882e-001 +3.3102e+000 -2.4346e+000 +2.1988e+000
111972 +2.707128615e+001 +2.707128615e+001 -4.350187139e+002 -4.350187139e+002 -2.2624e+000 +2.3914e+000 +2.0430e+000 +7.5618e-001 +2.2911e+000 +2.2154e+000 +3.1989e+000 +3.3118e+000 +2.4231e+000 -5.3574e-001 -2.7602e+000 -3.8228e+000 -1.2015e-001 -2.9629e+000 -1.4305e+000 -3.9496e+000 -3.5586e-001 +3.3065e+000 -2.4427e+000 +2.1962e+000
112253 +1.974938425e+001 +1.974938425e+001 -4.423406158e+002 -4.423406158e+002 -2.2710e+000 +2.2786e+000 +2.2068e+000 +7.2527e-001 +2.2609e+000 +3.6827e+000 +3.2511e+000 +3.3009e+000 +2.5154e+000 -5.6771e-001 -2.7429e+000 -3.7674e+000 -9.6425e-002 -2.9631e+000 -1.3900e+000 -3.9229e+000 -3.1675e-001 +3.3276e+000 -2.4704e+000 +2.1685e+000
113205 +1.904145525e+001 +1.904145525e+001 -4.430485447e+002 -4.430485447e+002 -2.3610e+000 +2.3082e+000 +2.1551e+000 +7.3946e-001 +2.3628e+000 +2.9986e+000 +3.1936e+000 +3.3682e+000 +2.5090e+000 -5.6334e-001 -2.7790e+000 -3.7492e+000 -1.3258e-001 -2.9107e+000 -1.3809e+000 -3.9156e+000 -3.3810e-001 +3.3330e+000 -2.4582e+000 +2.1903e+000
113442 +1.748824539e+001 +1.748824539e+001 -4.446017546e+002 -4.446017546e+002 -2.2854e+000 +2.2649e+000 +2.2253e+000 +7.4157e-001 +2.3475e+000 +3.0356e+000 +3.2233e+000 +3.3907e+000 +2.4956e+000 -5.4680e-001 -2.7810e+000 -3.7752e+000 -1.2621e-001 -2.9853e+000 -1.3829e+000 -3.9223e+000 -3.2036e-001 +3.3407e+000 -2.4547e+000 +2.1859e+000
113860 +1.564610289e+001 +1.564610289e+001 -4.464438971e+002 -4.464438971e+002 -2.3526e+000 +2.3464e+000 +2.2552e+000 +7.8944e-001 +2.2059e+000 +3.0056e+000 +3.2662e+000 +3.2742e+000 +2.4317e+000 -5.4960e-001 -2.7751e+000 -3.7871e+000 -1.3398e-001 -2.9603e+000 -1.3897e+000 -3.9450e+000 -3.3762e-001 +3.3453e+000 -2.4442e+000 +2.1582e+000
114060 +1.540721848e+001 +1.540721848e+001 -4.466827815e+002 -4.466827815e+002 -2.2809e+000 +2.2556e+000 +2.1806e+000 +7.6372e-001 +2.2788e+000 +2.9521e+000 +3.2347e+000 +3.3077e+000 +2.4315e+000 -5.2985e-001 -2.7524e+000 -3.7829e+000 -1.1546e-001 -2.9865e+000 -1.3881e+000 -3.9459e+000 -3.1238e-001 +3.3376e+000 -2.4437e+000 +2.1770e+000
114233 +1.394653604e+001 +1.394653604e+001 -4.481434640e+002 -4.481434640e+002 -2.3577e+000 +2.3300e+000 +2.2211e+000 +7.6837e-001 +2.2844e+000 +2.9195e+000 +3.2274e+000 +3.3310e+000 +2.4466e+000 -5.3781e-001 -2.7670e+000 -3.7915e+000 -1.3403e-001 -2.9801e+000 -1.3807e+000 -3.9097e+000 -3.1445e-001 +3.3452e+000 -2.4501e+000 +2.1952e+000
114408 +1.339294746e+001 +1.339294746e+001 -4.486970525e+002 -4.486970525e+002 -2.3682e+000 +2.2667e+000 +2.1980e+000 +7.4805e-001 +2.3220e+000 +2.9203e+000 +3.2164e+000 +3.3137e+000 +2.4344e+000 -5.6699e-001 -2.7462e+000 -3.7757e+000 -1.1223e-001 -2.9625e+000 -1.3997e+000 -3.9213e+000 -3.2755e-001 +3.3322e+000 -2.4610e+000 +2.1692e+000
114652 +1.273892003e+001 +1.273892003e+001 -4.493510800e+002 -4.493510800e+002 -2.3489e+000 +2.2984e+000 +2.1147e+000 +7.2861e-001 +2.2989e+000 +3.0025e+000 +3.2085e+000 +3.2949e+000 +2.3982e+000 -5.3527e-001 -2.7590e+000 -3.7823e+000 -1.2440e-001 -2.9672e+000 -1.3941e+000 -3.9330e+000 -3.3087e-001 +3.3300e+000 -2.4382e+000 +2.1956e+000
114764 +1.138515431e+001 +1.138515431e+001 -4.507048457e+002 -4.507048457e+002 -2.3387e+000 +2.3277e+000 +2.2490e+000 +7.2057e-001 +2.3349e+000 +2.9634e+000 +3.1871e+000 +3.2523e+000 +2.4086e+000 -5.6840e-001 -2.7756e+000 -3.7649e+000 -1.3596e-001 -2.9616e+000 -1.3815e+000 -3.9337e+000 -3.2374e-001 +3.3446e+000 -2.4437e+000 +2.1614e+000
115115 +1.095753992e+001 +1.095753992e+001 -4.511324601e+002 -4.511324601e+002 -2.3241e+000 +2.2714e+000 +2.2138e+000 +7.3420e-001 +2.2693e+000 +2.9344e+000 +3.2178e+000 +3.3530e+000 +2.4074e+000 -5.5867e-001 -2.7673e+000 -3.7787e+000 -1.3030e-001 -2.9668e+000 -1.3817e+000 -3.9231e+000 -3.2455e-001 +3.3661e+000 -2.4479e+000 +2.1722e+000
115297 +1.045701282e+001 +1.045701282e+001 -4.516329872e+002 -4.516329872e+002 -2.3419e+000 +2.2839e+000 +2.1936e+000 +7.3068e-001 +2.3191e+000 +3.0385e+000 +3.2144e+000 +3.2774e+000 +2.4037e+000 -5.5937e-001 -2.7531e+000 -3.7874e+000 -1.3833e-001 -2.9641e+000 -1.3983e+000 -3.9158e+000 -3.2688e-001 +3.3502e+000 -2.4452e+000 +2.1738e+000
115469 +1.019959990e+001 +1.019959990e+001 -4.518904001e+002 -4.518904001e+002 -2.3339e+000 +2.3065e+000 +2.2119e+000 +7.3314e-001 +2.3148e+000 +2.8267e+000 +3.2305e+000 +3.2182e+000 +2.3998e+000 -5.6080e-001 -2.7528e+000 -3.7708e+000 -1.2629e-001 -2.9580e+000 -1.3806e+000 -3.9160e+000 -3.2034e-001 +3.3584e+000 -2.4306e+000 +2.1737e+000
