% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
541 +4.790713317e+002 +4.790713317e+002 +1.479071332e+003 +1.479071332e+003 -1.9061e+000 +1.9817e+000 +2.7640e+000 +1.2402e-001 +2.1487e-001 -2.3345e+000 -1.5171e-001 +3.6643e+000 -3.1354e+000 -1.2184e+000 -2.3095e+000 -2.4999e+000 +7.2973e-001 +1.7443e+000 +3.5799e+000 +3.8669e+000 +1.3612e+000 +2.5239e+000 -4.3113e+000 -8.2502e-001
617 +3.961783820e+002 +3.961783820e+002 +1.396178382e+003 +1.396178382e+003 -3.1963e-001 +2.1815e+000 +1.7100e+000 +4.3281e+000 +3.8403e-001 -2.5538e+000 +1.1392e+000 +2.9849e+000 -2.1069e+000 +1.7902e+000 +6.7761e-001 -4.0116e+000 +7.0603e-001 -2.4031e+000 +1.3870e+000 +3.3189e+000 +5.6210e-001 +8.5826e-003 -2.8578e+000 -5.8059e-001
692 +3.518399454e+002 +3.518399454e+002 +1.351839945e+003 +1.351839945e+003 -9.7488e-001 +1.8986e+000 +3.5923e+000 +3.6644e+000 +1.2379e+000 -2.0743e+000 -3.8828e-001 +3.5742e+000 -6.5659e-001 +8.0891e-001 +9.4010e-001 -1.4461e+000 -2.9519e+000 +3.9231e-001 +2.0375e+000 +2.8938e+000 +2.0152e+000 +9.8412e-001 -1.5071e+000 -6.6751e-001
726 +3.335084726e+002 +3.335084726e+002 +1.333508473e+003 +1.333508473e+003 -8.0195e-002 +2.8003e+000 +1.4513e+000 +2.8883e+000 +2.4830e+000 -1.2339e+000 -1.0791e+000 -2.1096e-001 +1.0656e+000 +4.5188e-001 -4.2152e-001 -1.0578e+000 -1.5642e+000 -4.0773e+000 +1.1393e+000 +4.7016e+000 +1.7094e+000 +3.3998e-001 +5.6611e-001 -1.2315e-001
830 +3.286776618e+002 +3.286776618e+002 +1.328677662e+003 +1.328677662e+003 +1.4224e+000 +5.0744e+000 +1.8000e+000 +3.1007e+000 +1.9580e+000 -2.2813e+000 +1.9717e+000 +1.2001e+000 -3.8212e+000 +1.0554e+000 -6.9266e-001 -3.5161e+000 -1.8799e+000 -1.4516e+000 +3.7554e+000 +2.9789e+000 +2.0817e+000 +1.8323e-001 +1.1684e-001 +4.7751e-002
895 +3.057348740e+002 +3.057348740e+002 +1.305734874e+003 +1.305734874e+003 +7.3684e-002 +2.2819e+000 +1.3880e+000 +2.7848e+000 +4.7050e+000 -3.1316e+000 -2.5196e-001 +1.3163e+000 -2.2852e+000 -1.1230e+000 -2.9033e+000 -2.3843e+000 +4.5308e-001 -1.4081e+000 +5.9705e+000 +3.3495e+000 +1.7343e+000 -1.6535e+000 -9.0703e-001 -1.3553e+000
970 +2.838954891e+002 +2.838954891e+002 +1.283895489e+003 +1.283895489e+003 -2.2134e-001 +3.5570e+000 +1.4260e+000 +1.6815e+000 +2.8845e+000 -3.9528e+000 -2.1859e-001 +1.5560e+000 -2.6932e+000 +1.7256e-001 -1.3401e+000 -2.5670e+000 -5.4410e-001 -3.2522e-001 +8.3639e-002 +4.2668e+000 +2.0154e+000 -9.4870e-002 -7.3376e-001 +9.9456e-002
1151 +2.759001620e+002 +2.759001620e+002 +1.275900162e+003 +1.275900162e+003 -6.6927e-001 +2.3733e+000 +2.1481e+000 +3.8081e+000 +1.6277e+000 -2.2618e+000 -1.6126e+000 -1.3386e+000 -5.8154e-001 -5.0453e-001 -2.2388e+000 -2.2887e+000 -1.6968e+000 -2.5085e+000 +2.5027e+000 +4.2398e+000 +1.3918e+000 -1.2937e-001 -1.1452e+000 -3.7672e-002
1224 +2.112032238e+002 +2.112032238e+002 +1.211203224e+003 +1.211203224e+003 -2.8698e-001 +3.5347e+000 +1.7931e+000 +3.9547e+000 +5.2877e+000 -3.0360e+000 -1.0926e+000 +1.2456e+000 -1.8382e+000 +5.9218e-001 -1.4670e+000 -2.7080e+000 -2.4696e+000 -3.1810e+000 +2.7550e+000 +4.4206e+000 +1.5070e+000 -7.6666e-001 -1.5440e+000 -1.0209e+000
1366 +2.031489558e+002 +2.031489558e+002 +1.203148956e+003 +1.203148956e+003 -6.2253e-001 +2.6493e+000 +3.2023e+000 +4.0090e+000 +2.7116e+000 -2.8573e+000 -1.0039e+000 +1.2243e+000 -2.1656e+000 +3.7882e-001 -1.5103e+000 -1.7541e+000 +7.0771e-001 -2.0080e+000 +3.4705e+000 +2.5018e+000 +2.1032e+000 -5.9237e-001 -2.1488e+000 +7.3179e-001
1497 +1.545695726e+002 +1.545695726e+002 +1.154569573e+003 +1.154569573e+003 -2.4950e-001 +3.6858e+000 +2.1469e+000 +3.8583e+000 +2.9174e+000 -2.4231e+000 -1.3220e+000 +1.6121e+000 -3.2624e+000 +1.5712e+000 -2.1633e+000 -2.7740e+000 -1.6430e+000 -7.9146e-001 +2.5474e+000 +2.2515e+000 +3.6025e+000 +2.0291e-001 -2.3920e+000 -2.5418e-001
3040 +1.478161720e+002 +1.478161720e+002 +1.147816172e+003 +1.147816172e+003 -1.3573e+000 +3.3484e+000 +2.9088e+000 +4.2277e+000 +3.8425e+000 -2.5036e+000 -1.3464e+000 +1.4872e-001 -2.3628e+000 +8.8972e-002 -2.2614e+000 -1.4158e+000 -8.4212e-001 -3.1944e+000 +3.7717e+000 +3.2118e+000 +4.3978e+000 -2.2567e-001 -1.5894e+000 +7.5324e-001
3599 +1.354200177e+002 +1.354200177e+002 +1.135420018e+003 +1.135420018e+003 -1.7144e+000 +6.1383e-001 +3.1563e+000 +4.8784e+000 +3.1917e+000 -2.9285e+000 -1.6584e+000 -7.5410e-003 -2.4767e+000 -5.6512e-001 -2.4377e+000 -1.6668e+000 -1.3473e+000 -4.3696e+000 +2.2804e+000 +3.0244e+000 +2.6042e+000 -5.6305e-001 -1.5900e+000 +3.0135e-001
5900 +1.334071192e+002 +1.334071192e+002 +1.133407119e+003 +1.133407119e+003 -2.9537e+000 +3.0911e+000 +3.1121e+000 +3.7671e+000 +3.0312e+000 -3.6510e+000 -1.3026e+000 +2.4616e-002 -3.0839e+000 -1.2177e-001 -1.8550e+000 -1.3986e+000 -7.6329e-001 -4.7970e+000 +3.5208e+000 +4.4348e+000 +3.4575e+000 -1.3257e-001 -1.9139e+000 -6.6370e-002
6233 +1.288345849e+002 +1.288345849e+002 +1.128834585e+003 +1.128834585e+003 -3.2907e+000 +2.8282e+000 +4.5393e+000 +4.4445e+000 +3.1147e+000 -3.2866e+000 -1.8032e+000 +1.0953e-001 -3.0131e+000 -1.3552e+000 -2.0982e+000 -1.0776e+000 -8.5574e-001 -4.5783e+000 +3.7177e+000 +3.2137e+000 +4.0434e+000 -1.7103e-001 -1.0271e+000 -3.1826e-001
6834 +1.260520574e+002 +1.260520574e+002 +1.126052057e+003 +1.126052057e+003 -3.7599e+000 +2.8153e+000 +3.7560e+000 +4.3963e+000 +2.9876e+000 -2.9277e+000 -1.8642e+000 -2.9290e-001 -2.2076e+000 -6.3952e-001 -2.0622e+000 -2.2755e+000 -1.4511e+000 -4.2063e+000 +3.0952e+000 +3.2403e+000 +4.1462e+000 -1.9583e-001 -9.9394e-001 +1.2601e-001
9617 +1.208263139e+002 +1.208263139e+002 +1.120826314e+003 +1.120826314e+003 -2.8905e+000 +2.6493e+000 +3.9775e+000 +3.6950e+000 +3.8767e+000 -3.0367e+000 -2.2646e+000 -3.9087e-001 -2.1367e+000 -1.8265e+000 -2.1750e+000 -7.8553e-001 +4.0297e-003 -3.6122e+000 +3.9127e+000 +4.1908e+000 +4.2180e+000 -6.6661e-001 -1.6857e+000 +4.1235e-001
10562 +1.189119368e+002 +1.189119368e+002 +1.118911937e+003 +1.118911937e+003 -3.3429e+000 +2.6066e+000 +3.2666e+000 +3.5950e+000 +3.6119e+000 -3.5628e+000 -2.7849e+000 -6.2953e-002 -2.2401e+000 -1.0026e+000 -2.0387e+000 -1.7314e+000 -5.9999e-001 -3.9597e+000 +2.8592e+000 +3.9602e+000 +3.6886e+000 +7.6456e-002 -4.6651e-001 +1.3513e-001
14879 +1.117540800e+002 +1.117540800e+002 +1.111754080e+003 +1.111754080e+003 -2.5651e+000 +3.0902e+000 +3.4915e+000 +4.1942e+000 +2.9132e+000 -2.0463e+000 -1.9479e+000 +2.7372e-001 -2.3336e+000 -1.0372e+000 -2.1134e+000 -1.0978e+000 -1.1306e+000 -3.5602e+000 +2.0161e+000 +3.4627e+000 +3.0567e+000 -4.3679e-002 -9.9025e-001 -4.3039e-001
18070 +8.891865714e+001 +8.891865714e+001 +1.088918657e+003 +1.088918657e+003 -2.9613e+000 +2.0808e+000 +3.3902e+000 +3.8767e+000 +2.7386e+000 -2.0405e+000 -2.4631e+000 +5.3221e-001 -3.0991e+000 -7.6900e-001 -1.7934e+000 -1.4940e+000 -1.1751e+000 -3.0802e+000 +2.7643e+000 +3.1434e+000 +3.5540e+000 +3.0332e-001 +1.2466e-001 -4.2651e-001
109305 +8.616615411e+001 +8.616615411e+001 +1.086166154e+003 +1.086166154e+003 -4.1668e+000 +3.3010e+000 +3.9917e+000 +3.7407e+000 +2.7892e+000 -3.5964e+000 -2.0217e+000 -4.2881e-001 -3.0434e+000 -1.1509e+000 -2.6478e+000 -1.8938e+000 -9.6318e-001 -3.6438e+000 +3.5784e+000 +2.9892e+000 +4.0041e+000 +1.8139e-001 -1.2395e+000 -1.2610e+000
467936 +6.452746686e+001 +6.452746686e+001 +1.064527467e+003 +1.064527467e+003 -2.6960e+000 +2.7058e+000 +2.8075e+000 +2.4022e+000 +3.8796e+000 -3.8128e+000 -2.1780e+000 -2.2330e-001 -2.4619e+000 -1.5075e+000 -2.6019e+000 -8.6164e-001 -6.6159e-001 -3.9043e+000 +3.2190e+000 +3.2597e+000 +4.6761e+000 -4.7507e-002 -5.1714e-001 +3.3807e-002
2552935 +6.289176850e+001 +6.289176850e+001 +1.062891769e+003 +1.062891769e+003 -3.8267e+000 +2.8866e+000 +3.5415e+000 +3.7427e+000 +2.7232e+000 -2.9108e+000 -2.0551e+000 -4.4807e-001 -2.2302e+000 -1.3732e+000 -1.8481e+000 -8.5354e-001 +7.9738e-002 -3.4546e+000 +2.9894e+000 +3.1973e+000 +3.9025e+000 -4.5318e-001 -6.9338e-001 -5.8624e-001
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.423291776e+004 +1.423291776e+004 +1.430294776e+004 +1.430294776e+004 +1.5655e+000 +1.5880e+000 +9.1677e+000 -2.3061e+000 +2.5420e+000 -1.4473e+000 -5.8515e+000 -2.1347e+000 -3.0430e+000 -5.0888e+000 +4.4845e-001 +1.5523e+000 -2.9061e+000 -1.1274e+000 -1.6180e+000 -8.2468e+000 -3.0565e+000 -5.9290e-001 -1.8539e+000 +5.5547e+000
2 +3.031104464e+003 +3.031104464e+003 +3.101134464e+003 +3.101134464e+003 -5.1106e+000 +2.4911e+000 -4.5072e-002 +7.2291e+000 -6.9874e-001 -1.6761e-001 +1.9928e+000 -3.6913e+000 -6.1793e+000 -2.6387e+000 -1.4403e+000 +3.8892e+000 -4.6332e+000 -2.8511e+000 -2.0649e+000 -5.2470e+000 -3.3866e+000 +3.1583e+000 -3.2072e+000 +5.1700e+000
3 +1.892690294e+003 +1.892690294e+003 +1.962720294e+003 +1.962720294e+003 -3.5798e+000 +1.7536e+000 -2.8855e+000 -2.6784e+000 -6.9680e+000 -4.6286e+000 +3.6084e+000 -2.8988e+000 +9.1189e-001 +3.0163e+000 +4.8601e+000 +4.6750e+000 +4.4692e-001 -2.3893e+000 -7.6660e-001 -5.9112e+000 -2.2384e+000 +9.4985e+000 -9.4527e-001 +7.6433e+000
13 +1.275558233e+003 +1.275558233e+003 +1.345588233e+003 +1.345588233e+003 +4.5874e-001 -4.2074e-001 -3.5384e+000 +2.3076e+000 -2.6048e+000 -2.5989e+000 -2.3767e+000 -1.6717e+000 -5.0613e+000 -3.9731e+000 -2.8352e-001 +6.7639e+000 +8.0122e+000 -3.8662e+000 +4.4942e-002 -6.8105e+000 +7.2471e-001 +4.5508e+000 -5.8663e+000 +6.6375e+000
101 +1.103585370e+003 +1.103585370e+003 +1.173615370e+003 +1.173615370e+003 -5.0525e+000 +6.6262e-002 -1.7268e+000 +3.2658e+000 +8.1359e-001 -3.1466e+000 +1.6450e+000 -1.6300e+000 -9.9720e-001 -3.4109e-001 -1.2299e+000 +5.0905e-001 -2.0931e+000 +3.6242e+000 -1.5309e+000 -4.3387e+000 -5.1458e+000 -2.1780e-001 -3.4263e+000 +4.7578e+000
110 +1.019593729e+003 +1.019593729e+003 +1.089623729e+003 +1.089623729e+003 -1.5177e+000 +2.2470e+000 -1.0942e+000 +1.5993e+000 -1.8508e+000 -4.5892e+000 -3.2434e+000 -6.9493e-001 -4.6961e+000 -2.0609e+000 +1.5561e+000 +3.3034e+000 +5.0799e-001 -4.0411e+000 +5.4875e-001 -5.3836e+000 -4.3460e+000 -2.6652e+000 -4.2702e+000 +1.0444e+000
155 +9.894978078e+002 +9.894978078e+002 +1.059527808e+003 +1.059527808e+003 +7.8703e-001 +1.1770e+000 -3.0406e+000 +2.9082e+000 -8.0458e-001 -4.3508e-001 -8.4868e-001 -2.3643e+000 +3.0640e-002 -2.9276e+000 -5.4729e+000 +7.7606e-001 +1.0756e+000 -2.0130e+000 -1.0071e+000 -4.9405e+000 -2.0556e+000 +1.2757e+000 -2.8894e+000 +1.0607e+000
219 +7.825480177e+002 +7.825480177e+002 +8.525780177e+002 +8.525780177e+002 -3.3718e+000 +4.4246e-001 -3.5377e+000 +2.3679e+000 -4.0513e+000 -4.2999e+000 +2.1902e-001 -1.6219e+000 -2.8502e+000 -4.0157e+000 +3.6429e+000 -1.7123e-001 -6.1600e-001 -1.9158e+000 -4.7766e-001 -4.1868e+000 -2.6302e+000 +3.3584e+000 -1.3743e+000 +2.4404e+000
254 +7.473110097e+002 +7.473110097e+002 +8.173410097e+002 +8.173410097e+002 -1.6403e+000 +3.6328e+000 -5.9781e+000 +4.0139e+000 -4.6686e-001 -3.2595e+000 -4.6006e+000 -2.2113e+000 -2.4474e+000 -1.3936e+000 -8.5045e-001 -3.6017e-001 +2.4668e+000 +2.0755e-001 -2.4836e-001 -7.0166e+000 -2.7037e-001 +3.3357e+000 -2.2236e+000 -4.7822e-001
304 +7.326882772e+002 +7.326882772e+002 +8.027182772e+002 +8.027182772e+002 -1.1745e+000 +1.0741e+000 -3.8479e+000 +2.9317e+000 -1.0024e+000 -2.8594e+000 -4.9115e+000 -5.5061e-001 -3.4608e+000 +9.1221e-001 -1.3572e+000 +1.3367e+000 -6.9773e-002 -4.0078e-001 +2.0529e-001 -5.1403e+000 -1.4165e+000 +1.4804e+000 -4.0090e+000 +4.5975e+000
319 +5.292364554e+002 +5.292364554e+002 +5.992664554e+002 +5.992664554e+002 -2.4824e+000 -1.4826e+000 -5.8183e+000 -2.6598e-001 +4.4862e-001 -6.6981e+000 +3.4819e+000 +3.9666e-001 -2.4422e+000 -1.4806e+000 -8.0087e-001 +1.3558e+000 -9.6425e-001 -2.8607e+000 -1.1460e+000 -2.1396e+000 -4.9858e-001 +2.6995e+000 -2.8041e+000 +1.8322e+000
403 +4.807868596e+002 +4.807868596e+002 +5.508168596e+002 +5.508168596e+002 -1.3074e+000 +3.0029e-001 -2.2461e+000 -2.4912e+000 -1.8009e-001 -3.6189e+000 -1.3793e-001 -9.8767e-001 -3.5664e+000 +4.4511e-001 -3.8907e-001 -6.6449e-001 -1.3582e-001 -3.1439e+000 +1.0340e+000 -4.0220e+000 -5.6439e-001 +9.2414e-001 -2.5115e+000 +1.9160e+000
550 +4.346448796e+002 +4.346448796e+002 +5.046748796e+002 +5.046748796e+002 -2.8177e+000 -4.1601e-001 -4.3249e+000 -9.5100e-001 -6.6972e-001 -4.8945e+000 +2.0244e+000 -5.7228e-001 -3.4545e+000 +1.8450e-001 +1.1004e+000 -3.2427e+000 -2.4178e+000 -2.3765e+000 -1.8206e+000 -3.3527e+000 +2.5383e-001 +1.9796e+000 -3.5156e+000 +1.6711e-001
614 +3.943719979e+002 +3.943719979e+002 +4.644019979e+002 +4.644019979e+002 -6.7199e-001 +1.0349e+000 -2.9119e+000 -3.7462e-001 -2.3093e+000 -4.1563e+000 -1.3323e+000 +1.5052e-001 -2.6230e+000 +4.0109e-001 -5.7459e-001 -2.4875e+000 +7.4174e-001 -9.3753e-003 -9.6815e-001 -4.1480e+000 -8.2404e-001 +7.1428e+000 -2.5049e+000 +2.1932e+000
680 +3.831001811e+002 +3.831001811e+002 +4.531301811e+002 +4.531301811e+002 -9.5541e-001 +3.8565e+000 -2.6855e+000 -3.4224e-001 -8.2216e-001 -6.1350e+000 -1.0401e+000 +5.8366e-001 -3.0442e+000 -1.0870e+000 +2.7093e+000 +2.4630e-002 +7.0567e+000 -3.4722e+000 -2.7075e+000 -2.4044e+000 -1.2290e+000 +2.7674e+000 -2.4443e+000 +6.6131e-001
716 +3.655437092e+002 +3.655437092e+002 +4.355737092e+002 +4.355737092e+002 -7.5345e-001 -8.0454e-001 -4.8402e+000 -5.7667e-001 +4.6944e-001 -7.0254e+000 -1.2716e+000 +4.0380e-001 -2.1447e+000 +7.4506e-001 -2.2067e+000 -1.2831e+000 +2.0958e+000 -4.4329e-001 -2.6152e+000 -4.3156e+000 +7.8246e-001 +2.3101e+000 -3.2275e+000 +3.9825e+000
775 +2.933902314e+002 +2.933902314e+002 +3.634202314e+002 +3.634202314e+002 -1.8794e+000 +9.5466e-002 -3.4590e+000 -1.8007e-001 -5.0983e-001 -5.1776e+000 +2.4146e-001 +1.4677e-001 -3.4195e+000 -5.9747e-001 +2.6158e-001 +1.2961e+000 +3.5383e+000 -3.4868e+000 -1.8778e+000 -3.4448e+000 +1.3433e-001 +2.7183e+000 -4.1754e-001 +1.6744e+000
1004 +2.733277097e+002 +2.733277097e+002 +3.433577097e+002 +3.433577097e+002 -1.6918e+000 -3.5121e-001 -5.3780e+000 -1.4361e-001 +1.0576e-001 -4.6752e+000 -9.0875e-001 +4.2413e-001 -3.2726e+000 +1.0161e-001 -4.7552e-001 +4.7423e-001 +3.1492e+000 -3.1861e+000 -1.2024e+000 -3.1966e+000 +8.3736e-002 +5.8652e+000 -3.4964e+000 +1.9366e+000
1016 +2.471569815e+002 +2.471569815e+002 +3.171869815e+002 +3.171869815e+002 -1.1334e+000 -3.3912e+000 -3.5363e+000 -1.6198e+000 +5.9777e-001 -6.1710e+000 -3.0250e-001 +5.0313e-001 -4.1631e+000 -2.4331e-001 -1.0164e+000 -1.6837e+000 +4.7241e+000 -2.3252e+000 -2.3009e+000 -4.0422e+000 +3.0971e-001 +8.0776e-001 -3.8851e+000 +1.6365e+000
1134 +2.438500650e+002 +2.438500650e+002 +3.138800650e+002 +3.138800650e+002 +1.1632e+000 -9.8000e-001 -3.1156e+000 -9.8274e-001 -4.0769e-001 -5.8320e+000 -8.5176e-001 +6.9817e-002 -2.4614e+000 -7.8825e-001 +1.0251e+000 -2.5482e-001 +3.3497e+000 -4.9230e+000 -3.3654e+000 -3.7081e+000 +2.3353e-001 +4.1418e+000 -3.7835e+000 -2.6521e-001
1204 +2.375546683e+002 +2.375546683e+002 +3.075846683e+002 +3.075846683e+002 -1.4802e+000 -8.8923e-001 -4.0927e+000 -4.6210e-001 -9.5149e-001 -4.2454e+000 -1.9079e+000 +7.7692e-001 -3.4392e+000 +7.6184e-001 +2.9692e-001 -1.5710e+000 +3.4306e+000 -2.5554e+000 +2.3251e+000 -2.8415e+000 +4.9210e-001 +2.9976e+000 -2.5622e+000 +2.3291e+000
1295 +2.258468367e+002 +2.258468367e+002 +2.958768367e+002 +2.958768367e+002 -6.7531e-001 -7.9157e-001 -3.0389e+000 +1.8665e-001 -1.2683e+000 -5.3333e+000 -1.5888e+000 +3.1498e-001 -5.1196e+000 +2.3864e+000 -2.7219e-001 -1.4715e+000 +4.3117e+000 -1.4574e+000 -2.9030e+000 -3.5550e+000 -5.6001e-002 +6.4415e+000 -2.9487e+000 +1.6803e+000
1438 +2.207900355e+002 +2.207900355e+002 +2.908200355e+002 +2.908200355e+002 -1.3953e+000 -1.9977e+000 -2.9153e+000 -4.1983e-001 -1.2322e-001 -5.4412e+000 -1.3949e+000 +1.0346e+000 -4.2201e+000 +7.1072e-001 -6.4498e-001 -1.6016e+000 +4.2636e+000 -2.4195e+000 -2.2698e+000 -3.7359e+000 -9.5384e-002 +3.7210e+000 -3.2354e+000 +1.1485e+000
1688 +2.096611773e+002 +2.096611773e+002 +2.796911773e+002 +2.796911773e+002 -1.0973e+000 -1.2996e+000 -3.1488e+000 -1.3075e+000 -4.8517e-001 -5.4509e+000 -1.4688e+000 +8.1987e-001 -3.7386e+000 +4.6849e-001 -1.0324e+000 -2.1266e+000 +4.1255e+000 -1.4630e+000 -2.4988e+000 -3.1354e+000 +1.3382e-001 +3.1163e+000 -2.9762e+000 -4.7677e-001
1723 +1.737774034e+002 +1.737774034e+002 +2.438074034e+002 +2.438074034e+002 -2.3324e+000 -1.7245e+000 -3.6910e+000 -1.6817e+000 -1.6592e-001 -5.3725e+000 -1.8478e+000 +6.1860e-001 -5.0635e+000 +6.8061e-001 +4.6432e-001 -2.2197e+000 +1.4635e+000 -2.6244e+000 -2.5030e+000 -4.2610e+000 +5.2025e-001 +2.2916e+000 -3.1844e+000 -5.3746e-003
2256 +1.465800096e+002 +1.465800096e+002 +2.166100096e+002 +2.166100096e+002 +6.6699e-001 -2.2587e+000 -3.6368e+000 -1.9947e+000 +1.3860e-001 -4.6720e+000 -2.0284e+000 +1.4570e-001 -3.9009e+000 -9.9334e-002 -6.9624e-001 -2.8100e+000 +4.7692e+000 -3.1114e+000 -2.7035e+000 -3.5282e+000 +1.9766e-001 +2.3948e+000 -2.7824e+000 +3.0563e-001
5424 +1.443757244e+002 +1.443757244e+002 +2.144057244e+002 +2.144057244e+002 -8.9551e-001 -2.8362e+000 -5.8605e+000 -2.3955e+000 -1.5053e+000 -4.0756e+000 -8.4014e-001 +1.9952e+000 -5.0538e+000 +8.3437e-001 -1.4551e+000 -2.3631e+000 +3.6558e+000 -3.2453e+000 -2.6423e+000 -4.5477e+000 +2.5006e-001 +3.7039e+000 -2.1980e+000 +2.1918e+000
5590 +1.350932995e+002 +1.350932995e+002 +2.051232995e+002 +2.051232995e+002 -1.0114e+000 -3.0060e+000 -3.4057e+000 -1.8375e+000 -1.0773e+000 -4.0728e+000 -7.9542e-001 +7.7643e-001 -4.0931e+000 +2.0495e-001 -1.2649e+000 -2.0614e+000 +3.3098e+000 -3.7673e+000 -2.3797e+000 -3.4480e+000 +1.2770e+000 +2.4083e+000 -1.9772e+000 +1.5416e+000
7413 +1.347576753e+002 +1.347576753e+002 +2.047876753e+002 +2.047876753e+002 +3.2544e-001 -2.4331e+000 -5.4402e+000 -1.7152e+000 -1.2886e-001 -3.7120e+000 -1.5490e+000 +9.1356e-001 -3.6738e+000 +3.1880e-001 -6.6343e-001 -2.3898e+000 +3.5816e+000 -4.2001e+000 -3.1365e+000 -3.5167e+000 +2.5145e-001 +3.1688e+000 -1.7442e+000 +1.3500e+000
