% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1108 +7.845040717e+000 +7.845040717e+000 -9.094959283e+000 -9.094959283e+000 +2.7901e+000 +8.4744e-001 -8.7220e-001 -6.6844e-001 +1.1678e+000 -1.7634e+000 +9.4321e-001 -1.8875e+000 -1.3014e+000 -2.2115e+000 +1.1356e+000 +2.9259e+000 -3.0058e-001 -1.3290e+000 +3.6424e+000 +4.1460e+000 +2.8404e+000 -6.7753e-002 -2.1651e+000 +1.9456e-001
1398 +7.679944542e+000 +7.679944542e+000 -9.260055458e+000 -9.260055458e+000 -9.4089e-001 -2.6841e-001 -5.5984e-001 -2.0283e+000 +2.3420e+000 -1.7875e+000 +2.6553e+000 -1.5938e+000 -2.3780e+000 -2.3276e+000 +2.4665e+000 -1.4034e+000 -4.3818e-001 -8.0476e-001 +1.6080e+000 +1.9469e+000 +3.5590e+000 -2.7079e-002 -8.6694e-001 -7.3748e-001
1427 +6.851453608e+000 +6.851453608e+000 -1.008854639e+001 -1.008854639e+001 +1.3806e-001 +2.4911e+000 -2.5132e+000 +1.9123e+000 +2.3746e+000 -1.7032e+000 +3.5666e+000 -1.7068e+000 -1.2228e+000 -3.8136e+000 +4.2605e+000 -1.0693e+000 -4.1128e-001 +5.5184e-001 +2.0910e+000 +2.3457e+000 +1.1117e+000 +1.3576e+000 -6.7177e-001 +3.8280e-001
1553 +6.244308549e+000 +6.244308549e+000 -1.069569145e+001 -1.069569145e+001 +2.5200e+000 +1.2750e+000 -2.4444e+000 -1.5292e+000 +1.8873e+000 -2.9227e+000 +3.6265e+000 -1.3966e+000 -1.4562e+000 -2.7945e+000 +3.6258e+000 -3.7635e-001 -2.2182e-001 -3.8323e-001 +1.6102e+000 +2.0441e+000 +2.0399e+000 +2.3942e+000 -1.5045e+000 +3.1285e-001
1676 +5.625707148e+000 +5.625707148e+000 -1.131429285e+001 -1.131429285e+001 +7.0080e-001 +1.5015e+000 -9.8761e-001 -1.3410e+000 +7.8452e-001 -1.5544e+000 +2.9215e+000 -1.3167e-001 -5.0265e-001 -1.6850e+000 +2.8704e+000 -1.8086e+000 -6.3361e-001 -1.2152e+000 +1.0353e+000 +2.6002e+000 +2.7208e+000 -3.1256e-001 -4.7443e-002 +2.7787e+000
1792 +5.564551137e+000 +5.564551137e+000 -1.137544886e+001 -1.137544886e+001 +3.0755e+000 +2.2007e+000 -1.2980e+000 +1.2770e+000 +1.9727e+000 -1.6410e+000 +2.3840e+000 -1.4298e+000 -2.4512e+000 -2.8523e+000 +3.8995e+000 -2.3599e+000 -9.0531e-001 -3.3442e-001 +2.0748e+000 +5.9867e-001 +3.1763e+000 -7.5606e-001 +1.8628e-001 +1.2376e+000
1811 +5.280320358e+000 +5.280320358e+000 -1.165967964e+001 -1.165967964e+001 +2.8612e+000 +1.6001e+000 -1.7302e+000 -1.3743e+000 +1.3820e+000 -2.2279e+000 +3.2425e+000 -2.1422e+000 -1.5613e+000 -1.8025e+000 +2.1867e+000 -1.5799e-002 -4.1376e-001 -3.8840e-001 +3.2105e+000 +1.9579e+000 +2.9075e+000 +4.9607e-001 -1.3742e+000 +1.9413e+000
1825 +4.985672476e+000 +4.985672476e+000 -1.195432752e+001 -1.195432752e+001 +2.3042e+000 +1.0649e+000 -1.5296e+000 -7.2730e-001 +1.7533e-001 -2.0622e+000 +3.1935e+000 -1.7058e+000 -1.1652e+000 -2.5965e+000 +2.9288e+000 -1.9355e+000 -1.1342e+000 -1.2709e+000 +2.8707e+000 +3.6919e+000 +3.1020e+000 -2.2032e+000 -7.4655e-001 +1.3659e+000
1931 +4.800221545e+000 +4.800221545e+000 -1.213977845e+001 -1.213977845e+001 +2.6141e+000 +4.0608e+000 -1.9135e+000 -8.8921e-001 +2.0295e+000 -1.2480e+000 +3.6657e+000 -3.5760e+000 +4.0112e-001 -1.9725e+000 +2.8376e+000 +3.6537e-001 -5.6987e-001 -2.6236e+000 +2.5493e+000 +1.9980e+000 +3.1672e+000 -2.4163e-001 -8.3953e-001 +6.6543e-001
2045 +3.987787324e+000 +3.987787324e+000 -1.295221268e+001 -1.295221268e+001 +2.8607e+000 +2.3552e+000 -1.8948e+000 +1.8086e+000 +9.5804e-001 -1.9238e+000 +2.4502e+000 -3.1141e+000 -2.9128e-001 -2.7097e+000 +4.6804e+000 +3.3473e-002 +1.2547e-001 -1.3675e+000 +1.2268e+000 +4.0586e+000 +4.1425e+000 +5.5240e-001 -1.1890e+000 -1.4454e+000
2087 +3.975976469e+000 +3.975976469e+000 -1.296402353e+001 -1.296402353e+001 +1.9079e+000 +1.5009e+000 -2.0353e+000 +9.3608e-001 +1.5503e+000 -2.4027e+000 +2.6157e+000 -1.7272e+000 -2.5746e-001 -2.7966e+000 +2.9420e+000 -3.9408e-001 -1.7248e+000 -1.6643e+000 +1.0891e+000 +1.8870e+000 +3.0258e+000 +7.9809e-001 +7.1406e-001 +1.7049e+000
2202 +3.692664224e+000 +3.692664224e+000 -1.324733578e+001 -1.324733578e+001 +3.0119e+000 +2.3285e+000 -5.9290e-001 -6.3826e-001 +2.5760e+000 -1.5898e+000 +3.8039e+000 -1.8322e+000 -7.9322e-001 -2.2361e+000 +3.1896e+000 +1.7203e+000 -5.5169e-001 -1.7444e+000 +1.6144e+000 +3.7972e+000 +3.6519e+000 +5.8320e-001 +2.8180e-001 +1.6509e+000
2228 +3.335949443e+000 +3.335949443e+000 -1.360405056e+001 -1.360405056e+001 +2.9424e+000 +9.1893e-001 -1.3902e+000 +1.5739e-001 +2.7345e+000 -2.2358e+000 +2.7157e+000 -2.0692e+000 -1.4039e+000 -4.2554e+000 +3.5903e+000 +2.7728e-001 -4.8069e-001 -1.0133e+000 +1.4817e+000 +2.5760e+000 +2.9831e+000 +6.3420e-001 -1.8838e-001 +1.6865e+000
2315 +3.157548352e+000 +3.157548352e+000 -1.378245165e+001 -1.378245165e+001 +2.8211e+000 +1.5766e+000 -1.5474e+000 -5.7922e-001 +2.1289e+000 -1.9314e+000 +3.5527e+000 -2.2279e+000 -8.5692e-001 -3.1608e+000 +2.8932e+000 -9.8314e-001 -8.8264e-001 -9.0505e-001 +1.9292e+000 +3.6517e+000 +2.9346e+000 +3.4062e-003 -9.1802e-001 +1.8180e+000
2387 +2.970809850e+000 +2.970809850e+000 -1.396919015e+001 -1.396919015e+001 +2.3936e+000 +2.0974e+000 -1.7351e+000 +1.2255e+000 +1.6877e+000 -2.2047e+000 +3.0401e+000 -2.3093e+000 -7.5221e-001 -3.1105e+000 +4.6489e+000 +2.2047e-001 -1.1935e-001 -1.5990e+000 +1.6212e+000 +3.2671e+000 +3.1507e+000 +4.1240e-001 -8.6120e-001 +1.9504e+000
2410 +2.748999770e+000 +2.748999770e+000 -1.419100023e+001 -1.419100023e+001 +3.0422e+000 +1.8002e+000 -1.9910e+000 -3.4728e-001 +2.0224e+000 -1.6289e+000 +3.4634e+000 -1.6218e+000 -1.1280e+000 -2.6556e+000 +4.2120e+000 +7.8890e-001 -3.8815e-001 -1.5291e+000 +2.1062e+000 +2.6497e+000 +3.0018e+000 +4.3480e-001 -1.1588e+000 +1.7649e+000
2495 +2.497659941e+000 +2.497659941e+000 -1.444234006e+001 -1.444234006e+001 +3.0617e+000 +2.1383e+000 -1.4839e+000 +2.6968e-001 +1.6018e+000 -2.1413e+000 +3.0215e+000 -1.8231e+000 -6.3157e-001 -2.2741e+000 +3.1691e+000 -1.3734e-001 -7.2838e-001 -1.7714e+000 +2.4397e+000 +2.7652e+000 +3.1502e+000 +3.9340e-001 -4.2431e-001 +1.8478e+000
2580 +2.240205888e+000 +2.240205888e+000 -1.469979411e+001 -1.469979411e+001 +2.4238e+000 +2.6368e+000 -1.2357e+000 +6.4439e-001 +1.3243e+000 -1.7793e+000 +3.3266e+000 -2.9774e+000 -8.2680e-001 -3.0401e+000 +3.9221e+000 -9.1106e-001 -1.0133e+000 -1.4894e+000 +1.8195e+000 +2.9453e+000 +2.6258e+000 -1.2919e+000 -3.0201e-001 +8.8246e-001
2817 +1.599917214e+000 +1.599917214e+000 -1.534008279e+001 -1.534008279e+001 +4.1325e+000 +2.3152e+000 -1.4754e+000 +9.7183e-001 +2.1994e+000 -1.4429e+000 +3.3123e+000 -2.4688e+000 -9.7827e-001 -1.4655e+000 +3.3012e+000 +1.0752e-001 -1.8370e+000 -2.1843e+000 +2.4867e+000 +2.3863e+000 +2.8677e+000 -2.8532e-001 +3.4564e-001 +1.2967e+000
3134 +1.475753792e+000 +1.475753792e+000 -1.546424621e+001 -1.546424621e+001 +3.8206e+000 +1.7072e+000 -1.5010e+000 +1.3828e+000 +2.3848e+000 -1.5109e+000 +2.6065e+000 -2.3601e+000 -6.2738e-001 -1.4403e+000 +4.0628e+000 +3.4539e-001 -1.5110e+000 -1.7417e+000 +2.1006e+000 +3.1052e+000 +3.5880e+000 +1.8220e-001 -2.2628e-001 +2.2586e+000
3467 +1.361418040e+000 +1.361418040e+000 -1.557858196e+001 -1.557858196e+001 +3.0875e+000 +2.1600e+000 -1.0484e+000 +1.0528e+000 +1.8532e+000 -1.5941e+000 +3.2026e+000 -2.0464e+000 -8.3028e-001 -1.6773e+000 +3.9154e+000 -6.7748e-002 -1.4368e+000 -6.6335e-001 +2.3490e+000 +2.6451e+000 +3.3369e+000 +1.1227e-001 -4.4173e-001 +1.4818e+000
3480 +1.221918223e+000 +1.221918223e+000 -1.571808178e+001 -1.571808178e+001 +3.2075e+000 +2.2869e+000 -1.2233e+000 +1.3077e+000 +1.8950e+000 -1.0680e+000 +3.1894e+000 -2.2668e+000 -2.8038e-001 -1.5791e+000 +3.6486e+000 +1.1950e-001 -1.6199e+000 -1.6849e+000 +2.1205e+000 +2.9751e+000 +3.2789e+000 +2.5690e-001 +4.9413e-001 +1.8525e+000
3584 +1.191595642e+000 +1.191595642e+000 -1.574840436e+001 -1.574840436e+001 +3.5493e+000 +2.1408e+000 -1.7560e+000 +1.9053e+000 +1.9544e+000 -1.9866e+000 +2.9133e+000 -2.5326e+000 -8.2985e-001 -1.9166e+000 +4.1878e+000 +1.2907e-001 -1.5442e+000 -1.2613e+000 +1.9721e+000 +2.8160e+000 +3.2882e+000 +1.6151e-001 -3.5578e-003 +1.6917e+000
3647 +1.136594428e+000 +1.136594428e+000 -1.580340557e+001 -1.580340557e+001 +3.4139e+000 +2.3861e+000 -1.3785e+000 +1.5926e+000 +1.5845e+000 -1.6722e+000 +2.9153e+000 -1.9242e+000 -6.1024e-001 -1.9937e+000 +3.7077e+000 +2.4732e-001 -1.9181e+000 -1.3737e+000 +1.9148e+000 +3.2354e+000 +3.4216e+000 +1.8128e-001 +3.1629e-001 +1.6793e+000
3689 +9.615186035e-001 +9.615186035e-001 -1.597848140e+001 -1.597848140e+001 +3.5355e+000 +2.2728e+000 -1.7353e+000 +1.5612e+000 +1.9244e+000 -1.7367e+000 +3.1556e+000 -2.8805e+000 -6.9575e-001 -2.0802e+000 +3.7456e+000 +8.4325e-002 -1.9688e+000 -1.9935e+000 +2.0958e+000 +3.0867e+000 +3.4534e+000 +1.4468e-003 +3.1031e-001 +1.5530e+000
3755 +8.705466909e-001 +8.705466909e-001 -1.606945331e+001 -1.606945331e+001 +3.7178e+000 +2.5352e+000 -1.6227e+000 +1.5889e+000 +1.8306e+000 -1.7474e+000 +3.0893e+000 -2.4112e+000 -4.5745e-001 -1.7807e+000 +3.7776e+000 +8.6445e-001 -1.5985e+000 -1.3798e+000 +2.0142e+000 +2.7222e+000 +3.2189e+000 +2.9960e-002 +3.6938e-002 +1.6355e+000
3871 +8.120061453e-001 +8.120061453e-001 -1.612799385e+001 -1.612799385e+001 +3.7435e+000 +2.1298e+000 -1.1864e+000 +1.3945e+000 +1.4285e+000 -1.7057e+000 +3.0291e+000 -2.1095e+000 -7.0762e-001 -1.8943e+000 +3.8475e+000 +3.2599e-001 -2.0402e+000 -1.1926e+000 +2.1062e+000 +2.8114e+000 +3.1794e+000 -4.2368e-002 +4.7502e-001 +1.8659e+000
4199 +7.332528075e-001 +7.332528075e-001 -1.620674719e+001 -1.620674719e+001 +3.7867e+000 +2.2625e+000 -1.3648e+000 +1.4056e+000 +1.5974e+000 -1.5993e+000 +3.3954e+000 -2.3028e+000 -7.1733e-001 -1.8888e+000 +3.8726e+000 +3.5292e-001 -2.1370e+000 -1.6266e+000 +2.4824e+000 +3.2266e+000 +3.5286e+000 -3.5062e-002 +3.5027e-001 +1.8535e+000
4448 +6.318586126e-001 +6.318586126e-001 -1.630814139e+001 -1.630814139e+001 +3.8597e+000 +2.2756e+000 -1.2229e+000 +1.7362e+000 +1.8594e+000 -1.5816e+000 +3.1914e+000 -2.4680e+000 -2.7177e-001 -1.6898e+000 +3.6944e+000 +1.3447e-001 -2.0515e+000 -1.5659e+000 +2.2360e+000 +3.0797e+000 +3.7522e+000 -5.0266e-002 +2.1018e-001 +1.9658e+000
4530 +5.951705353e-001 +5.951705353e-001 -1.634482946e+001 -1.634482946e+001 +3.7026e+000 +2.2858e+000 -1.3784e+000 +1.6178e+000 +1.5942e+000 -1.6124e+000 +3.1614e+000 -2.5275e+000 -4.4411e-001 -1.7475e+000 +3.8304e+000 +4.5114e-001 -2.3593e+000 -1.4764e+000 +2.0120e+000 +2.7844e+000 +3.4436e+000 +1.4367e-001 +4.8704e-001 +2.1231e+000
4752 +5.846771091e-001 +5.846771091e-001 -1.635532289e+001 -1.635532289e+001 +3.9137e+000 +2.3119e+000 -1.2722e+000 +1.5628e+000 +1.7699e+000 -1.9239e+000 +3.1868e+000 -2.4027e+000 -4.1381e-001 -1.6995e+000 +3.9074e+000 +3.3789e-001 -2.3087e+000 -1.5923e+000 +2.1412e+000 +2.8248e+000 +3.4992e+000 -3.1309e-002 +3.7959e-001 +1.8351e+000
4765 +5.644373905e-001 +5.644373905e-001 -1.637556261e+001 -1.637556261e+001 +3.5740e+000 +2.4123e+000 -1.2644e+000 +1.5231e+000 +1.5436e+000 -2.0883e+000 +3.0931e+000 -2.6030e+000 -5.8493e-001 -1.6893e+000 +3.7622e+000 +1.7127e-002 -2.3414e+000 -1.4676e+000 +2.2668e+000 +3.0854e+000 +3.5013e+000 +1.3994e-002 +3.6074e-001 +1.9655e+000
4801 +4.629382985e-001 +4.629382985e-001 -1.647706170e+001 -1.647706170e+001 +3.6127e+000 +2.3587e+000 -1.3742e+000 +1.6855e+000 +1.7143e+000 -2.0775e+000 +3.1548e+000 -2.5316e+000 -2.1379e-001 -1.7583e+000 +3.8153e+000 +3.0017e-001 -2.1539e+000 -1.5142e+000 +2.2492e+000 +3.0784e+000 +3.5093e+000 -1.1348e-001 +3.2374e-001 +1.9198e+000
4962 +4.472064808e-001 +4.472064808e-001 -1.649279352e+001 -1.649279352e+001 +3.8751e+000 +2.3270e+000 -1.2944e+000 +1.5341e+000 +1.5552e+000 -1.7692e+000 +3.2035e+000 -2.5167e+000 -4.2708e-001 -1.8770e+000 +3.9123e+000 +2.0104e-001 -2.2804e+000 -1.7370e+000 +2.4030e+000 +3.0434e+000 +3.4838e+000 -1.8293e-001 +2.7967e-001 +2.0626e+000
4971 +3.680704765e-001 +3.680704765e-001 -1.657192952e+001 -1.657192952e+001 +3.6614e+000 +2.3117e+000 -1.4860e+000 +1.6458e+000 +1.5430e+000 -1.9758e+000 +3.0278e+000 -2.6729e+000 -3.1111e-001 -1.6272e+000 +3.8756e+000 +4.2933e-001 -2.4203e+000 -1.6003e+000 +2.2022e+000 +2.8581e+000 +3.4783e+000 -1.5563e-001 +3.1895e-001 +2.0090e+000
5155 +3.584726801e-001 +3.584726801e-001 -1.658152732e+001 -1.658152732e+001 +3.7019e+000 +2.3425e+000 -1.4589e+000 +1.6490e+000 +1.5787e+000 -1.4981e+000 +3.2040e+000 -2.5407e+000 -3.4417e-001 -1.8904e+000 +3.7896e+000 +2.8635e-001 -2.5739e+000 -1.5929e+000 +2.3454e+000 +3.1206e+000 +3.5539e+000 -1.5067e-001 +3.1517e-001 +1.9507e+000
5169 +3.041529135e-001 +3.041529135e-001 -1.663584709e+001 -1.663584709e+001 +3.6524e+000 +2.4069e+000 -1.3719e+000 +1.4446e+000 +1.7343e+000 -1.8054e+000 +3.1979e+000 -2.4364e+000 -3.1431e-001 -1.7377e+000 +3.8988e+000 +2.1448e-001 -2.3735e+000 -1.5689e+000 +2.2672e+000 +2.9479e+000 +3.5791e+000 -1.0755e-001 +3.2625e-001 +2.2190e+000
5377 +2.510967279e-001 +2.510967279e-001 -1.668890327e+001 -1.668890327e+001 +3.7371e+000 +2.3449e+000 -1.4110e+000 +1.5260e+000 +1.5678e+000 -1.8072e+000 +3.1666e+000 -2.5188e+000 -3.3727e-001 -1.7971e+000 +3.9085e+000 +2.2836e-001 -2.3069e+000 -1.4837e+000 +2.2352e+000 +2.9982e+000 +3.5849e+000 -2.1302e-001 +3.2979e-001 +2.0588e+000
5578 +2.228758516e-001 +2.228758516e-001 -1.671712415e+001 -1.671712415e+001 +3.7119e+000 +2.4430e+000 -1.4317e+000 +1.5488e+000 +1.5886e+000 -1.7496e+000 +3.2118e+000 -2.5712e+000 -3.4870e-001 -1.7876e+000 +3.8467e+000 +2.7055e-001 -2.4688e+000 -1.4410e+000 +2.3286e+000 +2.8497e+000 +3.5662e+000 -2.3020e-001 +2.9531e-001 +2.0731e+000
5841 +1.964537729e-001 +1.964537729e-001 -1.674354623e+001 -1.674354623e+001 +3.7071e+000 +2.4284e+000 -1.4228e+000 +1.6720e+000 +1.5750e+000 -1.7858e+000 +3.3099e+000 -2.5776e+000 -3.3069e-001 -1.9069e+000 +3.8582e+000 +3.1667e-001 -2.5037e+000 -1.4628e+000 +2.2385e+000 +2.9250e+000 +3.5971e+000 -1.7098e-001 +2.9249e-001 +2.0413e+000
5867 +1.885357942e-001 +1.885357942e-001 -1.675146421e+001 -1.675146421e+001 +3.6763e+000 +2.3549e+000 -1.3375e+000 +1.5145e+000 +1.6300e+000 -1.8724e+000 +3.2708e+000 -2.5472e+000 -3.4081e-001 -1.7968e+000 +3.8667e+000 +3.2425e-001 -2.5048e+000 -1.4813e+000 +2.2815e+000 +2.9323e+000 +3.6953e+000 -1.3776e-001 +2.9536e-001 +2.0840e+000
5905 +1.430589451e-001 +1.430589451e-001 -1.679694105e+001 -1.679694105e+001 +3.6671e+000 +2.4000e+000 -1.4556e+000 +1.5973e+000 +1.5954e+000 -1.8887e+000 +3.2325e+000 -2.5686e+000 -3.0878e-001 -1.8544e+000 +3.8631e+000 +3.4346e-001 -2.4423e+000 -1.4685e+000 +2.3168e+000 +2.9444e+000 +3.5830e+000 -1.8327e-001 +3.5164e-001 +2.0503e+000
6225 +1.401711277e-001 +1.401711277e-001 -1.679982887e+001 -1.679982887e+001 +3.7244e+000 +2.4166e+000 -1.4668e+000 +1.6893e+000 +1.6330e+000 -1.8027e+000 +3.2662e+000 -2.5579e+000 -2.8266e-001 -1.8078e+000 +3.9005e+000 +3.3812e-001 -2.4575e+000 -1.4928e+000 +2.3074e+000 +2.9686e+000 +3.6080e+000 -1.6707e-001 +3.3762e-001 +2.0402e+000
6425 +1.310744263e-001 +1.310744263e-001 -1.680892557e+001 -1.680892557e+001 +3.6799e+000 +2.4035e+000 -1.4755e+000 +1.6353e+000 +1.6187e+000 -1.8085e+000 +3.2846e+000 -2.5852e+000 -2.7299e-001 -1.7616e+000 +3.9072e+000 +3.3279e-001 -2.4343e+000 -1.4635e+000 +2.2915e+000 +2.9238e+000 +3.5971e+000 -1.8015e-001 +3.3999e-001 +1.9917e+000
6434 +1.265766715e-001 +1.265766715e-001 -1.681342333e+001 -1.681342333e+001 +3.7440e+000 +2.4026e+000 -1.4622e+000 +1.6491e+000 +1.6200e+000 -1.8728e+000 +3.2691e+000 -2.5842e+000 -3.2510e-001 -1.8105e+000 +3.8836e+000 +3.1608e-001 -2.5631e+000 -1.5205e+000 +2.3001e+000 +2.9320e+000 +3.6095e+000 -1.7181e-001 +3.6293e-001 +2.0271e+000
6447 +1.134984555e-001 +1.134984555e-001 -1.682650154e+001 -1.682650154e+001 +3.6952e+000 +2.3905e+000 -1.4556e+000 +1.6179e+000 +1.6162e+000 -1.9027e+000 +3.2733e+000 -2.5652e+000 -2.9822e-001 -1.8247e+000 +3.8682e+000 +3.5491e-001 -2.4839e+000 -1.4877e+000 +2.3302e+000 +2.9237e+000 +3.6032e+000 -1.7789e-001 +3.4443e-001 +2.0389e+000
6617 +1.036620873e-001 +1.036620873e-001 -1.683633791e+001 -1.683633791e+001 +3.6938e+000 +2.4067e+000 -1.4646e+000 +1.6165e+000 +1.6142e+000 -1.8443e+000 +3.2386e+000 -2.5782e+000 -3.2923e-001 -1.8150e+000 +3.8850e+000 +3.7373e-001 -2.4820e+000 -1.4875e+000 +2.3136e+000 +2.9163e+000 +3.6139e+000 -1.7011e-001 +3.5883e-001 +2.0225e+000
6659 +1.011415026e-001 +1.011415026e-001 -1.683885850e+001 -1.683885850e+001 +3.6879e+000 +2.3994e+000 -1.4525e+000 +1.5879e+000 +1.6211e+000 -1.8619e+000 +3.2406e+000 -2.5733e+000 -3.0901e-001 -1.8310e+000 +3.8731e+000 +3.4453e-001 -2.4825e+000 -1.4992e+000 +2.3069e+000 +2.9375e+000 +3.6418e+000 -1.6942e-001 +3.2920e-001 +2.0247e+000
6756 +9.116133576e-002 +9.116133576e-002 -1.684883866e+001 -1.684883866e+001 +3.7543e+000 +2.4198e+000 -1.4555e+000 +1.6238e+000 +1.6020e+000 -1.8319e+000 +3.2840e+000 -2.5728e+000 -3.0280e-001 -1.7997e+000 +3.9061e+000 +3.3875e-001 -2.4857e+000 -1.4960e+000 +2.3038e+000 +2.9249e+000 +3.6377e+000 -1.8732e-001 +3.5390e-001 +2.0242e+000
6803 +7.994814965e-002 +7.994814965e-002 -1.686005185e+001 -1.686005185e+001 +3.7049e+000 +2.4240e+000 -1.4545e+000 +1.6099e+000 +1.6089e+000 -1.8335e+000 +3.2994e+000 -2.5696e+000 -3.2104e-001 -1.8140e+000 +3.8958e+000 +3.4145e-001 -2.4989e+000 -1.4942e+000 +2.3240e+000 +2.9613e+000 +3.6365e+000 -1.7580e-001 +3.4599e-001 +2.0363e+000
7125 +7.831497835e-002 +7.831497835e-002 -1.686168502e+001 -1.686168502e+001 +3.6981e+000 +2.4013e+000 -1.4790e+000 +1.6425e+000 +1.6046e+000 -1.8414e+000 +3.2881e+000 -2.5511e+000 -3.3408e-001 -1.8474e+000 +3.8678e+000 +3.7165e-001 -2.4762e+000 -1.5001e+000 +2.2939e+000 +2.9043e+000 +3.6268e+000 -1.5953e-001 +3.6379e-001 +2.0178e+000
7153 +7.618519848e-002 +7.618519848e-002 -1.686381480e+001 -1.686381480e+001 +3.7064e+000 +2.4116e+000 -1.4502e+000 +1.6203e+000 +1.6109e+000 -1.8287e+000 +3.2724e+000 -2.5722e+000 -3.0171e-001 -1.8217e+000 +3.9028e+000 +3.3526e-001 -2.4979e+000 -1.5119e+000 +2.3100e+000 +2.9517e+000 +3.6379e+000 -1.7290e-001 +3.3208e-001 +2.0263e+000
