% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1008 +1.087743027e+003 +1.087743027e+003 +1.117713027e+003 +1.117713027e+003 +2.2989e+000 -8.0069e-002 -3.6283e+000 -7.0305e-002 +2.0845e+000 +2.0052e+000 -2.7157e+000 -1.4202e+000 +2.1224e-001 +1.1787e+000 +6.6170e-001 -1.3799e-001 +5.5348e+000 +1.5333e+000 -1.0982e+000 +2.0537e+000 -2.1388e+000 -5.0741e+000 +1.4704e+000 -7.0180e-001
1055 +9.562083314e+002 +9.562083314e+002 +9.861783314e+002 +9.861783314e+002 +2.6133e+000 -3.3375e+000 -3.4269e+000 -6.7950e-001 +2.3535e+000 +1.3511e+000 -1.8878e+000 -5.9984e-001 +1.8651e-001 -1.7754e+000 -8.9648e-002 -1.0545e+000 +2.2363e+000 +1.1951e+000 -1.3260e+000 +1.2033e+000 -2.5635e+000 -2.8688e+000 +1.0155e+000 -2.4416e+000
1166 +7.877595091e+002 +7.877595091e+002 +8.177295091e+002 +8.177295091e+002 +1.0919e+000 -2.9885e+000 -3.0134e+000 -5.8186e-001 +1.5763e+000 +1.5946e+000 -2.7593e+000 -2.0586e+000 +7.6947e-001 -9.8628e-001 +9.0117e-001 -1.1744e+000 +1.8624e+000 +2.1566e+000 -5.9415e-001 +2.7823e+000 -2.4125e+000 -3.7948e+000 +7.2275e-002 -1.1608e+000
1223 +7.645697207e+002 +7.645697207e+002 +7.945397207e+002 +7.945397207e+002 +1.6004e+000 -1.8522e+000 -3.4985e+000 -6.8901e-003 +2.6167e+000 +2.0930e+000 -2.3740e+000 -3.0962e-001 +4.0323e-002 -2.0171e-001 +1.4864e-002 -1.0492e+000 +1.8783e+000 +3.3085e+000 -1.1518e+000 +2.0664e+000 -1.9824e+000 -2.9507e+000 +1.7116e+000 -2.7846e+000
1334 +7.122819047e+002 +7.122819047e+002 +7.422519047e+002 +7.422519047e+002 +1.4528e+000 -2.4501e+000 -3.8349e+000 -7.3417e-001 +2.5153e+000 +1.5432e+000 -2.8160e+000 -1.3586e+000 +1.9613e-001 -1.3150e+000 +1.4685e+000 -4.7228e-001 +3.8280e+000 +2.5326e+000 -1.1415e+000 +2.1558e+000 -2.1562e+000 -4.6174e+000 +5.2882e-001 -2.1688e+000
1437 +6.435810817e+002 +6.435810817e+002 +6.735510817e+002 +6.735510817e+002 +2.5414e+000 -1.4771e+000 -4.2323e+000 -1.2935e+000 +2.5596e+000 +1.8691e+000 -2.6274e+000 -2.0626e+000 +5.4584e-001 -1.4295e+000 +1.2472e+000 -5.7519e-001 +4.0456e+000 +2.2154e+000 -1.7352e+000 +2.2609e+000 -2.0515e+000 -3.8637e+000 +1.0169e+000 -1.4761e+000
1643 +5.882586359e+002 +5.882586359e+002 +6.182286359e+002 +6.182286359e+002 +8.1143e-001 -2.5434e+000 -4.9544e+000 -2.5079e+000 +3.1211e+000 +2.7367e+000 -3.1284e+000 -1.6490e+000 -7.3338e-001 -1.5803e+000 +1.3118e+000 -1.4886e+000 +3.4335e+000 +1.5724e+000 -8.4283e-001 +2.5255e+000 -2.1233e+000 -2.8353e+000 +9.5235e-001 -2.0145e+000
1679 +5.389780693e+002 +5.389780693e+002 +5.689480693e+002 +5.689480693e+002 +1.2428e+000 -1.5945e+000 -4.4987e+000 -8.6977e-001 +2.4878e+000 +2.1377e+000 -3.2684e+000 -1.5331e+000 +9.7706e-001 -1.0677e+000 +4.8654e-001 -1.0920e+000 +3.7796e+000 +2.8059e+000 -1.3901e+000 +2.4915e+000 -1.7545e+000 -2.9158e+000 +1.2507e+000 -1.4040e+000
1820 +5.170702323e+002 +5.170702323e+002 +5.470402323e+002 +5.470402323e+002 +1.3503e+000 -1.7043e+000 -4.6120e+000 -1.8211e+000 +2.6261e+000 +2.3688e+000 -2.3257e+000 -1.5597e+000 +3.5387e-001 -1.5621e+000 +1.2718e+000 -7.9487e-001 +3.9391e+000 +2.1384e+000 -1.3102e+000 +2.4479e+000 -1.1669e+000 -2.1640e+000 +9.7531e-001 -2.6424e+000
1848 +4.956376493e+002 +4.956376493e+002 +5.256076493e+002 +5.256076493e+002 +1.2415e+000 -1.7044e+000 -4.3911e+000 -1.3035e+000 +2.0780e+000 +2.4302e+000 -2.7087e+000 -1.3356e+000 +3.9345e-001 -1.6670e+000 +1.2745e+000 -1.3009e+000 +4.2710e+000 +2.2313e+000 -1.5879e+000 +2.4626e+000 -1.6225e+000 -2.3202e+000 +1.6174e+000 -1.9812e+000
1854 +4.617438476e+002 +4.617438476e+002 +4.917138476e+002 +4.917138476e+002 +4.3938e-001 -2.6848e+000 -4.2326e+000 -1.5356e+000 +2.5466e+000 +3.3312e+000 -3.0704e+000 -2.1794e+000 +8.7155e-001 -1.4309e+000 +1.2470e+000 -5.2209e-001 +2.9160e+000 +2.2905e+000 -1.1100e+000 +2.4451e+000 -2.5954e+000 -2.9198e+000 +7.8373e-001 -3.1669e+000
1919 +4.314940153e+002 +4.314940153e+002 +4.614640153e+002 +4.614640153e+002 +1.7649e+000 -1.1242e+000 -3.6633e+000 -1.3227e+000 +2.3436e+000 +2.4503e+000 -3.1784e+000 -1.6473e+000 +8.6712e-002 -1.2109e+000 +2.0896e+000 -1.3507e+000 +3.0862e+000 +2.5222e+000 -1.6182e+000 +2.7502e+000 -2.3538e+000 -2.2780e+000 +1.3720e+000 -2.2025e+000
2126 +4.224069431e+002 +4.224069431e+002 +4.523769431e+002 +4.523769431e+002 +1.2244e+000 -1.9756e+000 -3.6634e+000 -1.4978e+000 +2.6095e+000 +2.4083e+000 -3.0407e+000 -1.6831e+000 +3.4463e-001 -1.2420e+000 +1.8645e+000 -9.0999e-001 +3.3664e+000 +2.2708e+000 -1.2337e+000 +2.6999e+000 -1.8828e+000 -2.8311e+000 +1.2397e+000 -2.2255e+000
2163 +4.058977387e+002 +4.058977387e+002 +4.358677387e+002 +4.358677387e+002 +1.1959e+000 -1.3392e+000 -3.4954e+000 -1.2597e+000 +3.1166e+000 +2.9884e+000 -3.0694e+000 -1.8894e+000 +3.9084e-001 -1.1902e+000 +1.0204e+000 -1.5599e+000 +3.5023e+000 +2.5249e+000 -1.0670e+000 +2.9164e+000 -1.7450e+000 -3.1001e+000 +1.2908e+000 -2.2783e+000
2301 +3.884621087e+002 +3.884621087e+002 +4.184321087e+002 +4.184321087e+002 +1.2282e+000 -1.6263e+000 -4.1721e+000 -1.6712e+000 +2.6283e+000 +2.6458e+000 -3.1276e+000 -2.0904e+000 +2.5549e-001 -1.3467e+000 +7.0348e-001 -6.7588e-001 +3.2042e+000 +2.3509e+000 -1.1072e+000 +2.8518e+000 -2.2085e+000 -2.4639e+000 +1.3876e+000 -2.4925e+000
2390 +3.711129957e+002 +3.711129957e+002 +4.010829957e+002 +4.010829957e+002 +1.1807e+000 -1.8935e+000 -3.9775e+000 -1.2634e+000 +2.2353e+000 +2.5779e+000 -3.1423e+000 -1.6812e+000 +7.7490e-001 -1.1497e+000 +1.1466e+000 -1.1552e+000 +3.2937e+000 +2.3079e+000 -1.4495e+000 +3.2190e+000 -2.2964e+000 -2.3935e+000 +1.4534e+000 -2.4051e+000
2404 +3.474366218e+002 +3.474366218e+002 +3.774066218e+002 +3.774066218e+002 +1.0214e+000 -1.9091e+000 -3.9547e+000 -1.4889e+000 +2.5739e+000 +2.5312e+000 -3.0326e+000 -1.8943e+000 +2.2590e-001 -1.1250e+000 +1.3510e+000 -1.5637e+000 +3.2854e+000 +2.3784e+000 -1.1545e+000 +2.5597e+000 -2.0627e+000 -2.5891e+000 +1.4267e+000 -2.4849e+000
2444 +3.027286560e+002 +3.027286560e+002 +3.326986560e+002 +3.326986560e+002 +9.6257e-001 -1.4508e+000 -3.8441e+000 -1.7335e+000 +2.4994e+000 +2.8656e+000 -3.2282e+000 -1.9305e+000 +3.5699e-001 -1.2067e+000 +1.1153e+000 -1.3964e+000 +3.5041e+000 +2.3053e+000 -8.6330e-001 +2.4521e+000 -1.9643e+000 -1.9666e+000 +1.2699e+000 -2.3747e+000
2626 +2.732880403e+002 +2.732880403e+002 +3.032580403e+002 +3.032580403e+002 +1.1274e+000 -1.5946e+000 -3.8790e+000 -1.6360e+000 +2.7426e+000 +2.6540e+000 -3.4037e+000 -1.9243e+000 +4.3019e-001 -1.2822e+000 +1.1425e+000 -1.4631e+000 +3.2744e+000 +2.2815e+000 -1.3682e+000 +2.6694e+000 -2.2891e+000 -2.1973e+000 +1.2157e+000 -2.7625e+000
2889 +2.623803049e+002 +2.623803049e+002 +2.923503049e+002 +2.923503049e+002 +1.2027e+000 -1.6835e+000 -3.9474e+000 -1.5682e+000 +2.7157e+000 +2.6893e+000 -3.6733e+000 -2.0663e+000 +2.2200e-001 -1.2817e+000 +1.1558e+000 -1.7236e+000 +3.3626e+000 +2.2450e+000 -1.3588e+000 +2.5890e+000 -2.5166e+000 -1.9207e+000 +1.2544e+000 -2.5318e+000
2944 +2.241762991e+002 +2.241762991e+002 +2.541462991e+002 +2.541462991e+002 +8.9255e-001 -1.6758e+000 -4.0022e+000 -1.7423e+000 +3.0292e+000 +2.8383e+000 -3.5284e+000 -1.9817e+000 +4.0815e-001 -1.7112e+000 +9.9596e-001 -1.7806e+000 +3.4558e+000 +2.2411e+000 -1.2125e+000 +2.4657e+000 -2.2232e+000 -1.6231e+000 +1.4469e+000 -2.5819e+000
3222 +2.187164151e+002 +2.187164151e+002 +2.486864151e+002 +2.486864151e+002 +9.2815e-001 -1.7593e+000 -3.5883e+000 -1.8080e+000 +2.7224e+000 +2.9969e+000 -3.4989e+000 -2.1566e+000 +5.4765e-001 -1.4142e+000 +8.1311e-001 -1.5279e+000 +3.4001e+000 +2.0610e+000 -1.4273e+000 +2.5836e+000 -2.5263e+000 -1.4825e+000 +1.4201e+000 -2.7303e+000
3320 +1.900399887e+002 +1.900399887e+002 +2.200099887e+002 +2.200099887e+002 +8.9964e-001 -1.6014e+000 -3.7062e+000 -1.7709e+000 +3.0396e+000 +3.2694e+000 -3.5457e+000 -2.1257e+000 +8.7367e-001 -1.1634e+000 +1.2317e+000 -1.8160e+000 +4.0293e+000 +2.1091e+000 -1.6622e+000 +2.8851e+000 -2.1287e+000 -1.8455e+000 +1.3195e+000 -2.6858e+000
3627 +1.820782424e+002 +1.820782424e+002 +2.120482424e+002 +2.120482424e+002 +8.8757e-001 -1.7688e+000 -3.4965e+000 -1.7256e+000 +2.8725e+000 +3.0410e+000 -3.8345e+000 -2.2590e+000 +4.4859e-001 -1.2946e+000 +9.8587e-001 -1.8682e+000 +3.6161e+000 +2.2369e+000 -1.3617e+000 +2.7178e+000 -2.7449e+000 -1.7120e+000 +1.5487e+000 -2.7972e+000
3653 +1.556128144e+002 +1.556128144e+002 +1.855828144e+002 +1.855828144e+002 +8.7736e-001 -1.7467e+000 -3.8249e+000 -1.5787e+000 +3.0209e+000 +3.2182e+000 -3.6644e+000 -2.2549e+000 +7.4817e-001 -1.5065e+000 +1.1317e+000 -1.7880e+000 +3.6102e+000 +2.2637e+000 -1.6878e+000 +2.6242e+000 -2.4513e+000 -1.6594e+000 +1.2656e+000 -2.8327e+000
4041 +1.504072862e+002 +1.504072862e+002 +1.803772862e+002 +1.803772862e+002 +7.3140e-001 -1.5914e+000 -4.0323e+000 -2.0380e+000 +3.0214e+000 +3.3163e+000 -3.8952e+000 -2.2660e+000 +8.7012e-001 -1.5172e+000 +1.2299e+000 -1.8017e+000 +3.8923e+000 +2.2381e+000 -1.1439e+000 +2.6079e+000 -2.5242e+000 -1.8072e+000 +1.4101e+000 -3.0901e+000
4077 +1.473533309e+002 +1.473533309e+002 +1.773233309e+002 +1.773233309e+002 +8.2892e-001 -1.6717e+000 -3.8401e+000 -1.7942e+000 +3.0317e+000 +3.1086e+000 -3.6270e+000 -2.4705e+000 +6.3643e-001 -1.5390e+000 +1.1709e+000 -1.6768e+000 +3.7762e+000 +2.2770e+000 -1.1741e+000 +2.3313e+000 -2.4445e+000 -1.7286e+000 +1.4683e+000 -2.9847e+000
4116 +1.440528728e+002 +1.440528728e+002 +1.740228728e+002 +1.740228728e+002 +9.5469e-001 -1.7322e+000 -3.8117e+000 -1.8794e+000 +3.2092e+000 +3.1878e+000 -3.6066e+000 -2.2922e+000 +7.5385e-001 -1.4515e+000 +1.2698e+000 -1.8972e+000 +3.9326e+000 +2.5204e+000 -1.3188e+000 +2.4651e+000 -2.3960e+000 -1.6118e+000 +1.4721e+000 -3.0703e+000
4131 +1.393523273e+002 +1.393523273e+002 +1.693223273e+002 +1.693223273e+002 +8.4042e-001 -1.7771e+000 -3.7457e+000 -1.8016e+000 +2.9773e+000 +3.1508e+000 -3.8140e+000 -2.4118e+000 +8.3671e-001 -1.4215e+000 +1.2298e+000 -1.5855e+000 +3.7858e+000 +2.3808e+000 -1.2057e+000 +2.7306e+000 -2.2888e+000 -1.7362e+000 +1.3889e+000 -2.8444e+000
4158 +1.361592623e+002 +1.361592623e+002 +1.661292623e+002 +1.661292623e+002 +8.0164e-001 -1.7004e+000 -3.5857e+000 -1.8064e+000 +2.9905e+000 +3.3027e+000 -3.8367e+000 -2.3677e+000 +7.6963e-001 -1.2663e+000 +1.2009e+000 -1.6403e+000 +3.7598e+000 +2.1493e+000 -1.3112e+000 +2.6821e+000 -2.3988e+000 -1.7640e+000 +1.5081e+000 -3.0378e+000
4229 +1.332637890e+002 +1.332637890e+002 +1.632337890e+002 +1.632337890e+002 +8.3959e-001 -1.7258e+000 -3.7041e+000 -1.7796e+000 +3.0871e+000 +3.2100e+000 -3.9480e+000 -2.3029e+000 +9.4380e-001 -1.4578e+000 +1.2135e+000 -1.7645e+000 +3.8365e+000 +2.3713e+000 -1.3282e+000 +2.5681e+000 -2.4085e+000 -1.8721e+000 +1.4647e+000 -3.0756e+000
4245 +1.166469406e+002 +1.166469406e+002 +1.466169406e+002 +1.466169406e+002 +8.6855e-001 -1.7135e+000 -3.8356e+000 -1.8844e+000 +3.0089e+000 +3.2393e+000 -3.7726e+000 -2.3307e+000 +7.9325e-001 -1.5151e+000 +1.2839e+000 -1.7203e+000 +3.7626e+000 +2.3034e+000 -1.3235e+000 +2.6756e+000 -2.4478e+000 -1.7677e+000 +1.4764e+000 -2.9847e+000
4411 +1.126582996e+002 +1.126582996e+002 +1.426282996e+002 +1.426282996e+002 +8.8708e-001 -1.6723e+000 -3.7278e+000 -1.8891e+000 +3.0617e+000 +3.2578e+000 -3.7301e+000 -2.4018e+000 +7.6090e-001 -1.5487e+000 +1.2237e+000 -1.7731e+000 +3.8832e+000 +2.3306e+000 -1.4971e+000 +2.6953e+000 -2.3998e+000 -1.7648e+000 +1.5402e+000 -3.0300e+000
4438 +1.101936521e+002 +1.101936521e+002 +1.401636521e+002 +1.401636521e+002 +8.6687e-001 -1.8657e+000 -3.7490e+000 -1.7143e+000 +3.1255e+000 +3.1884e+000 -3.9354e+000 -2.4776e+000 +9.3128e-001 -1.4768e+000 +1.3540e+000 -1.7552e+000 +3.7879e+000 +2.4083e+000 -1.4397e+000 +2.6284e+000 -2.3586e+000 -1.6507e+000 +1.4521e+000 -3.0386e+000
4494 +1.059372326e+002 +1.059372326e+002 +1.359072326e+002 +1.359072326e+002 +8.3372e-001 -1.7060e+000 -3.6779e+000 -1.8677e+000 +3.0376e+000 +3.2621e+000 -3.9586e+000 -2.4074e+000 +8.1137e-001 -1.4132e+000 +1.2758e+000 -1.8520e+000 +3.8638e+000 +2.4475e+000 -1.3563e+000 +2.6158e+000 -2.4731e+000 -1.6792e+000 +1.4376e+000 -3.1082e+000
4561 +1.015139222e+002 +1.015139222e+002 +1.314839222e+002 +1.314839222e+002 +7.2649e-001 -1.7374e+000 -3.6879e+000 -1.7833e+000 +3.2094e+000 +3.3894e+000 -3.8448e+000 -2.3749e+000 +8.5585e-001 -1.4831e+000 +1.3458e+000 -1.7801e+000 +3.8907e+000 +2.3094e+000 -1.3991e+000 +2.6368e+000 -2.4703e+000 -1.7853e+000 +1.4271e+000 -2.9500e+000
4644 +9.363475197e+001 +9.363475197e+001 +1.236047520e+002 +1.236047520e+002 +7.5358e-001 -1.7261e+000 -3.7617e+000 -1.8830e+000 +3.0750e+000 +3.5327e+000 -3.8299e+000 -2.3907e+000 +8.6008e-001 -1.5913e+000 +1.3729e+000 -1.8460e+000 +3.8314e+000 +2.4373e+000 -1.3971e+000 +2.6621e+000 -2.4783e+000 -1.7563e+000 +1.5135e+000 -2.9840e+000
4784 +8.768747713e+001 +8.768747713e+001 +1.176574771e+002 +1.176574771e+002 +7.4899e-001 -1.7210e+000 -3.7544e+000 -1.8073e+000 +3.1048e+000 +3.4002e+000 -3.9545e+000 -2.4449e+000 +9.4833e-001 -1.5492e+000 +1.3370e+000 -1.7442e+000 +3.9231e+000 +2.3756e+000 -1.3764e+000 +2.5790e+000 -2.3565e+000 -1.6368e+000 +1.3803e+000 -3.1921e+000
5009 +8.313563981e+001 +8.313563981e+001 +1.131056398e+002 +1.131056398e+002 +7.8082e-001 -1.7942e+000 -3.7005e+000 -1.8559e+000 +3.1626e+000 +3.3627e+000 -3.8589e+000 -2.3649e+000 +8.4895e-001 -1.7001e+000 +1.3855e+000 -1.7747e+000 +4.0017e+000 +2.3821e+000 -1.3989e+000 +2.5625e+000 -2.4011e+000 -1.4548e+000 +1.4715e+000 -3.0335e+000
5036 +7.738190163e+001 +7.738190163e+001 +1.073519016e+002 +1.073519016e+002 +7.9414e-001 -1.6905e+000 -3.7482e+000 -1.8564e+000 +3.1290e+000 +3.3479e+000 -3.8694e+000 -2.4297e+000 +8.9881e-001 -1.5465e+000 +1.3633e+000 -1.8120e+000 +3.9334e+000 +2.4112e+000 -1.3457e+000 +2.6993e+000 -2.4566e+000 -1.5941e+000 +1.4959e+000 -3.0634e+000
